SecId,Name,PriceCurrency,StarRatingM255,SustainabilityRank,CategoryName,Yield_M12,GBRReturnW1,GBRReturnM1,GBRReturnM3,GBRReturnM6,GBRReturnM0,GBRReturnM36,GBRReturnM60,GBRReturnM120,OngoingCostActual,PerformanceFeeActual,TransactionFeeActual,FundTNAV,AverageMarketCapital,MorningstarRiskM255,AlphaM36,BetaM36,R2M36,StandardDeviationM36,SharpeM36,ReturnProfilePreservation,Size,Investment_Type,Curr_CHF,Curr_DKK,Curr_EUR,Curr_GBP,Curr_GBX,Curr_JPY,Curr_NOK,Curr_PLN,Curr_SEK,Curr_SGD,Curr_USD,Cat_Denmark Equity,Cat_Europe Equity Income,Cat_Europe Flex-Cap Equity,Cat_Europe Large-Cap Blend Equity,Cat_Europe Large-Cap Growth Equity,Cat_Europe Large-Cap Value Equity,Cat_Europe Mid-Cap Equity,Cat_Europe Small-Cap Equity,Cat_Europe ex-UK Equity,Cat_Europe ex-UK Small/Mid-Cap Equity,Cat_Eurozone Flex-Cap Equity,Cat_Eurozone Large-Cap Equity,Cat_Eurozone Mid-Cap Equity,Cat_France Small/Mid-Cap Equity,Cat_Germany Equity,Cat_Global Equity Income,Cat_Global Flex-Cap Equity,Cat_Global Large-Cap Blend Equity,Cat_Italy Equity,Cat_Long/Short Equity - Europe,Cat_Nordic Equity,Cat_Nordic Small/Mid-Cap Equity,Cat_Norway Equity,Cat_Property - Indirect Europe,Cat_Sector Equity Consumer Goods \u0026 Services,Cat_Sector Equity Ecology,Cat_Sector Equity Natural Resources,Cat_Sector Equity Technology,Cat_Spain Equity,Cat_Sweden Equity,Cat_Switzerland Equity,Cat_Switzerland Small/Mid-Cap Equity,Cat_UK Equity Income,Cat_UK Flex-Cap Equity,Cat_UK Large-Cap Equity,Cat_UK Mid-Cap Equity,Cat_UK Small-Cap Equity,FundType,Type_A,Type_B,Type_C,Type_I,Type_M,Type_P,Type_R
F000000GOT,Macquarie Valueinvest LUX Global I Cap,EUR,3,3,Global Large-Cap Blend Equity,0.0,0.92,1.83,6.22,11.46,11.5,9.55,7.77,11.12,0.89,0.0,0.11,518603329.0,29837.40862,1,1.36,0.62,80.01,10.37,0.77,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,0,1,0,0,0
0P0000PY28,Macquarie Valueinvest LUX Global I Cap CHF,CHF,3,3,Global Large-Cap Blend Equity,0.0,0.28,1.53,4.57,12.96,12.43,7.34,7.83,9.88,0.89,0.0,0.11,518603329.0,29837.40862,1,1.36,0.62,80.01,10.36,0.77,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,0,1,0,0,0
0P0000PY25,Macquarie Valueinvest LUX Global I Cap DKK,DKK,3,3,Global Large-Cap Blend Equity,0.0,0.93,1.84,6.21,11.37,11.39,9.49,7.78,11.09,0.89,0.0,0.11,518603329.0,29837.40862,1,1.36,0.62,80.01,10.38,0.77,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,0,1,0,0,0
0P0000PY27,Macquarie Valueinvest LUX Global I Cap GBP,GBP,3,3,Global Large-Cap Blend Equity,0.0,0.98,1.89,6.85,4.98,7.2,8.83,9.68,10.8,0.89,0.0,0.11,518603329.0,29837.40862,1,1.36,0.62,80.01,10.36,0.77,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,0,1,0,0,0
0P0000PY24,Macquarie Valueinvest LUX Global I Cap JPY,JPY,3,3,Global Large-Cap Blend Equity,0.0,0.69,2.75,9.67,17.44,17.76,10.87,9.94,12.66,0.89,0.0,0.11,518603329.0,29837.40862,1,1.36,0.62,80.01,10.38,0.77,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,0,1,0,0,0
0P0000PY26,Macquarie Valueinvest LUX Global I Cap NOK,NOK,3,3,Global Large-Cap Blend Equity,0.0,0.03,2.41,6.37,5.8,7.23,11.8,9.59,13.9,0.89,0.0,0.11,518603329.0,29837.40862,1,1.36,0.62,80.01,10.41,0.77,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,0,1,0,0,0
0P0000PY23,Macquarie Valueinvest LUX Global I Cap SEK,SEK,3,3,Global Large-Cap Blend Equity,0.0,0.34,1.12,5.43,9.4,11.47,8.77,9.39,12.31,0.89,0.0,0.11,518603329.0,29837.40862,1,1.36,0.62,80.01,10.4,0.77,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,0,1,0,0,0
0P0000PY22,Macquarie Valueinvest LUX Global I Cap USD,USD,3,3,Global Large-Cap Blend Equity,0.0,1.22,1.92,8.68,11.87,10.92,10.79,9.39,9.19,0.89,0.0,0.11,518603329.0,29837.40862,1,1.36,0.62,80.01,10.37,0.77,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,0,1,0,0,0
F0GBR04FHB,MainFirst Euro Value Stars Fund A,EUR,2,1,Eurozone Flex-Cap Equity,0.0,-0.23,2.07,9.47,21.96,19.37,4.56,8.6,6.1,1.8,0.0,-0.06,61839270.0,4726.3860700000005,5,-3.76,1.34,94.84,24.96,0.26,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,0,0,0,0,0,0
F000000NT5,MainFirst Top European Ideas A,EUR,4,2,Europe Flex-Cap Equity,0.0,-1.33,0.37,6.37,18.31,11.74,6.01,11.19,9.96,1.72,0.0,-0.33,1064854260.0,2040.6449300000002,5,-2.09,1.39,89.97,23.12,0.36,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,0,0,0,0,0,0
F0GBR06M4B,Man GLG Continental Eurp Gr Prf Acc C,GBX,5,3,Europe ex-UK Equity,1.6543599999999998,2.29,6.18,9.42,4.35,1.57,10.09,14.86,13.92,0.9,0.0,0.15,1715138118.0,39539.83208,3,3.6,0.81,65.65,16.26,0.66,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0
F0GBR04S0C,Man GLG Continental Eurp Gr Retail Acc A,GBX,5,3,Europe ex-UK Equity,0.0,2.26,6.1,9.19,3.94,1.21,9.26,14.01,13.13,1.65,0.0,0.15,1715138118.0,39539.83208,3,2.86,0.81,65.68,16.24,0.62,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,0,0,0,0,0,0
F0GBR05V7L,Man GLG RI European Equity Ldrs D EUR,EUR,3,3,Europe Large-Cap Blend Equity,0.0,0.39,1.27,6.57,12.11,10.19,4.39,7.46,6.84,1.71,0.0,0.64,251274405.0,34779.37025,2,-1.75,0.92,93.9,14.81,0.31,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,1,0
F00000W6CG,Man GLG RI European Equity Ldrs I C EUR,EUR,4,3,Europe Large-Cap Blend Equity,0.0,0.52,1.4,6.95,14.08,11.49,5.79,7.7,8.0,0.96,0.0,0.64,251274405.0,34779.37025,3,-0.7,0.96,94.52,14.94,0.4,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0
F00000VTL5,Man GLG RI European Equity Ldrs I C USD,USD,4,3,Europe Large-Cap Blend Equity,0.0,0.82,1.5,9.43,14.48,10.91,6.98,9.31,6.03,0.96,0.0,0.64,251274404.0,34779.37025,3,-0.81,0.96,94.55,14.9,0.39,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0
FOUSA088S1,Man GLG RI European Equity Ldrs I EUR,EUR,4,3,Europe Large-Cap Blend Equity,0.0,0.4,1.33,6.78,12.53,10.55,5.17,8.27,7.68,0.96,0.0,0.64,251274405.0,34779.37025,2,-1.0,0.92,93.9,14.82,0.36,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,0,1,0,0,0
F00000MBWQ,Memnon European I EUR Acc,EUR,4,2,Europe Flex-Cap Equity,0.0,0.56,2.33,8.83,19.12,16.3,9.58,11.12,10.78,1.43,0.11,0.61,779183248.0,19225.011319999998,3,1.56,1.04,89.83,16.97,0.53,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,0,1,0,0,0
F00000MBWT,Memnon European R EUR Acc,EUR,4,2,Europe Flex-Cap Equity,0.0,0.53,2.27,8.69,18.88,16.11,8.97,10.55,10.23,1.97,0.05,0.61,779183248.0,19225.011319999998,3,1.02,1.04,89.85,16.95,0.49,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,1
F00000O7XQ,Merian European Equity ex UK I GBP Acc,GBP,2,3,Europe ex-UK Equity,0.0,1.09,5.73,11.54,17.22,15.28,7.75,9.85,7.22,0.9,0.0,0.26,37297710.0,18977.75298,4,-1.96,1.1,96.7,17.21,0.47,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,0,1,0,0,0
F0GBR04LI4,Merian European Equity ex UK L GBP Acc,GBP,2,3,Europe ex-UK Equity,0.0,1.1,5.67,11.31,16.79,14.92,7.02,9.06,6.57,1.65,0.0,0.26,37297710.0,18977.75298,4,-2.63,1.1,96.66,17.18,0.43,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,1,0
F000003WU5,Merian European Equity ex UK P GBP Acc,GBP,2,3,Europe ex-UK Equity,0.0,1.09,5.7,11.46,17.03,15.15,7.55,9.61,7.11,1.15,0.0,0.26,37297710.0,18977.75298,4,-2.12,1.1,96.67,17.19,0.46,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,1,0
F0GBR05ADV,Merian European Equity B USD Acc,USD,1,2,Europe Large-Cap Blend Equity,0.0,1.06,4.97,12.26,25.67,19.67,7.07,6.44,2.53,3.07,0.0,0.38,44949399.0,15457.550959999999,4,-2.22,1.1,95.54,17.11,0.33,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,1,0,0,0,0,0
F0GBR04VDS,Merian European Equity C USD Acc,USD,1,2,Europe Large-Cap Blend Equity,0.0,1.05,4.92,12.11,25.35,19.4,6.5,5.97,2.49,3.75,0.0,0.38,44949399.0,15457.550959999999,4,-2.76,1.1,95.6,17.11,0.29,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0
F0GBR04IIL,Merian European Equity L EUR Acc,EUR,2,2,Europe Large-Cap Blend Equity,0.0,0.72,5.14,10.8,26.07,21.47,7.34,6.31,6.16,1.95,0.0,0.38,44949399.0,15457.550959999999,4,-0.85,1.1,95.78,17.05,0.41,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,1,0
F0GBR04WOB,Merian European Equity L USD Acc,USD,2,2,Europe Large-Cap Blend Equity,0.0,1.08,5.06,12.55,26.37,20.27,8.39,7.74,4.07,1.95,0.0,0.38,44949399.0,15457.550959999999,4,-1.0,1.1,95.52,17.13,0.4,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,1,0
F00000J73J,Merian European Equity S GBP Acc,GBP,2,2,Europe Large-Cap Blend Equity,0.0,0.79,4.84,11.07,17.94,16.16,6.81,8.76,6.33,1.45,0.0,0.38,44949399.0,15457.550959999999,5,-0.53,1.12,96.31,17.35,0.43,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,1,0
F0000027KU,Metropole Euro SRI A,EUR,1,2,Eurozone Large-Cap Equity,0.0,-1.01,0.69,5.41,19.19,18.85,2.72,4.99,4.94,1.8,0.0,0.36,133404699.0,24837.60887,5,-5.63,1.24,93.76,23.33,0.17,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,0,0,0,0,0,0
F00000LPRQ,Metropole Selection P,EUR,2,2,Europe Large-Cap Value Equity,0.0,-0.87,0.98,6.28,20.39,20.19,0.63,3.86,4.04,2.28,0.0,0.35,519106080.0,21503.91128,5,-1.83,1.17,95.09,23.75,0.07,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,1,0
F00000PYB0,Metropole Selection W,EUR,2,2,Europe Large-Cap Value Equity,0.0,-1.02,0.95,6.22,21.04,20.77,1.71,5.01,5.23,1.2,0.0,0.35,519106080.0,21503.91128,5,-0.78,1.17,95.06,23.77,0.12,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,1,0
F0GBR05ZTQ,MFS Meridian Continen Eurp Eq A1 EUR,EUR,4,4,Europe ex-UK Equity,0.0,1.38,5.87,10.82,18.27,15.13,10.34,11.53,9.67,1.93,0.0,0.05,33643224.0,45381.26799,1,1.8,0.87,94.43,13.92,0.68,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,0,0,0,0,0,0
F0GBR04KO6,MFS Meridian Continen Eurp Eq A1 GBP,GBP,4,4,Europe ex-UK Equity,0.0,1.37,5.59,10.96,10.6,10.38,9.43,13.33,9.35,1.89,0.0,0.05,33643224.0,45381.26799,1,1.77,0.86,94.1,13.85,0.68,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,0,0,0,0,0,0
F0GBR05ZTR,MFS Meridian Continen Eurp Eq A1 USD,USD,4,4,Europe ex-UK Equity,0.0,1.13,5.67,12.07,18.43,14.09,11.32,13.2,7.82,1.93,0.0,0.05,33643223.0,45381.26799,1,1.77,0.86,94.29,13.7,0.68,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,0,0,0,0,0,0
F0GBR059QJ,MFS Meridian Continen Eurp Eq I1 GBP,GBP,4,4,Europe ex-UK Equity,0.0,1.39,5.69,11.26,11.17,10.94,10.59,14.57,10.57,0.82,0.0,0.05,33643224.0,45381.26799,1,2.82,0.87,94.14,13.89,0.76,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,0,1,0,0,0
F0GBR04O0J,MFS Meridian European Core Eq A1 EUR,EUR,3,4,Europe Large-Cap Growth Equity,0.0,0.96,5.28,8.89,15.7,12.86,7.98,10.27,10.1,2.05,0.0,0.06,124207372.0,24082.77175,4,-5.08,1.12,92.49,15.09,0.49,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,0,0,0,0,0,0
F0GBR05ZUH,MFS Meridian European Core Eq A1 USD,USD,3,4,Europe Large-Cap Growth Equity,0.0,0.69,5.08,10.12,15.87,11.87,8.95,11.91,8.26,2.05,0.0,0.06,124207372.0,24082.77175,3,-4.98,1.1,91.45,14.87,0.49,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,0,0,0,0,0,0
F0GBR05ZUJ,MFS Meridian European Core Eq I1 EUR,EUR,3,4,Europe Large-Cap Growth Equity,0.0,0.98,5.4,9.21,16.37,13.44,9.23,11.55,11.34,0.9,0.0,0.06,124207372.0,24082.77175,4,-3.94,1.12,92.52,15.1,0.57,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,0,1,0,0,0
F0GBR04HQC,MFS Meridian European Research A1 EUR,EUR,5,3,Europe Large-Cap Blend Equity,0.0,1.03,3.97,6.27,12.91,10.4,7.78,8.63,8.74,1.91,0.0,0.23,2400257298.0,26839.643119999997,1,1.36,0.86,95.49,13.39,0.53,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,0,0,0,0,0,0
F0GBR04W07,MFS Meridian European Research A1 USD,USD,5,3,Europe Large-Cap Blend Equity,0.0,0.74,3.77,7.44,13.05,9.43,8.74,10.25,6.92,1.92,0.0,0.23,2400257298.0,26839.643119999997,1,1.33,0.84,95.19,13.15,0.53,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,0,0,0,0,0,0
F0GBR05ZUF,MFS Meridian European Research I1 EUR,EUR,5,3,Europe Large-Cap Blend Equity,0.0,1.05,4.08,6.55,13.53,10.93,8.96,9.81,9.9,0.83,0.0,0.23,2400257298.0,26839.643119999997,1,2.45,0.86,95.5,13.41,0.62,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,0,1,0,0,0
F0GBR05ZUG,MFS Meridian European Research I1 GBP,GBP,5,3,Europe Large-Cap Blend Equity,0.0,1.03,3.79,6.67,6.15,6.38,8.02,11.54,9.57,0.83,0.0,0.23,2400257298.0,26839.643119999997,1,2.37,0.85,95.2,13.34,0.61,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,0,1,0,0,0
F0GBR06PBW,MFS Meridian European Research I1 USD,USD,5,3,Europe Large-Cap Blend Equity,0.0,0.77,3.86,7.73,13.68,9.95,9.93,11.45,8.06,0.83,0.0,0.23,2400257298.0,26839.643119999997,1,2.41,0.84,95.16,13.18,0.61,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,0,1,0,0,0
F0GBR04UGX,MFS Meridian European Smlr Coms A1 EUR,EUR,4,4,Europe Mid-Cap Equity,0.0,0.46,4.58,8.03,16.24,11.9,8.25,8.78,11.9,1.97,0.0,0.1,478360454.0,3941.5821899999996,1,0.5,0.86,95.52,15.8,0.52,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,0,0,0,0,0,0
F0GBR05ZUU,MFS Meridian European Smlr Coms A1 USD,USD,4,4,Europe Mid-Cap Equity,0.0,0.2,4.38,9.23,16.39,10.89,9.22,10.4,10.02,1.97,0.0,0.1,478360454.0,3941.5821899999996,1,0.48,0.84,95.2,15.55,0.52,3,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,0,0,0,0,0,0
F0GBR05ZUT,MFS Meridian European Smlr Coms I1 EUR,EUR,4,4,Europe Mid-Cap Equity,0.0,0.48,4.67,8.31,16.81,12.39,9.32,9.86,13.02,0.98,0.0,0.1,478360454.0,3941.5821899999996,1,1.49,0.86,95.52,15.81,0.58,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,0,1,0,0,0
F00000QBOC,MFS Meridian European Smlr Coms W1 EUR,EUR,4,4,Europe Mid-Cap Equity,0.0,0.51,4.68,8.26,16.67,12.31,9.07,9.6,12.56,1.22,0.0,0.1,478360454.0,3941.5821899999996,1,1.26,0.86,95.5,15.81,0.57,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,1,0
F00000V2ZX,MFS Meridian European Smlr Coms W1 USD,USD,4,4,Europe Mid-Cap Equity,0.0,0.21,4.48,9.43,16.87,11.3,10.04,11.22,10.55,1.22,0.0,0.1,478360454.0,3941.5821899999996,1,1.22,0.84,95.17,15.55,0.57,3,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,1,0
F0GBR04GNL,MFS Meridian European Value A1 EUR,EUR,5,4,Europe Large-Cap Blend Equity,0.0,1.02,4.97,8.44,14.72,11.75,10.56,10.46,11.23,1.9,0.0,0.13,4035157868.0,27737.65512,1,4.3,0.81,88.87,13.52,0.72,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,0,0,0,0,0,0
F000000JYQ,MFS Meridian European Value A1 GBP,GBP,5,4,Europe Large-Cap Blend Equity,0.0,1.03,4.7,8.57,7.29,7.17,9.62,12.19,10.9,1.9,0.0,0.13,4035157868.0,27737.65512,1,4.24,0.8,87.84,13.51,0.71,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,0,0,0,0,0,0
F0GBR05ZUV,MFS Meridian European Value A1 USD,USD,5,4,Europe Large-Cap Blend Equity,0.0,0.76,4.75,9.63,14.89,10.75,11.55,12.1,9.36,1.9,0.0,0.13,4035157868.0,27737.65512,1,4.27,0.8,88.38,13.3,0.72,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,0,0,0,0,0,0
F0GBR05ZUX,MFS Meridian European Value I1 EUR,EUR,5,4,Europe Large-Cap Blend Equity,0.0,1.05,5.07,8.73,15.3,12.25,11.66,11.55,12.33,0.91,0.0,0.13,4035157868.0,27737.65512,1,5.3,0.81,88.86,13.53,0.79,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,0,1,0,0,0
F00000WN9U,MFS Meridian European Value W1 GBP,GBP,5,4,Europe Large-Cap Blend Equity,0.0,1.04,4.75,8.8,7.65,7.53,10.44,13.03,11.36,1.15,0.0,0.13,4035157868.0,27737.65512,1,4.99,0.8,87.64,13.51,0.77,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,1,0
