SecId,Equity_Holding,giant_percent,large_percent,mid_percent,small_percent,micro_percent
F00000JUYT,17.93 Bil,21.5,39.16,38.02,1.07,0
F00000JUYU,17.93 Bil,21.5,39.16,38.02,1.07,0
F0GBR052U8,16.29 Bil,21,35.35,43.4,0,0
0P0000LYIV,16.29 Bil,21,35.35,43.4,0,0
0P00001A0M,16.29 Bil,21,35.35,43.4,0,0
F00000OV1C,9.38 Bil,0.76,55.29,30.61,12.25,0.05
F0GBR06MIL,9.38 Bil,0.76,55.29,30.61,12.25,0.05
F00000OTNG,9.38 Bil,0.76,55.29,30.61,12.25,0.05
F00000PC3G,9.38 Bil,0.76,55.29,30.61,12.25,0.05
F0000045M1,9.38 Bil,0.76,55.29,30.61,12.25,0.05
F0GBR06MIK,9.38 Bil,0.76,55.29,30.61,12.25,0.05
F00000Q3YK,2.37 Bil,0.02,7.57,45.22,41.46,0.82
F00000QHCO,2.37 Bil,0.02,7.57,45.22,41.46,0.82
F000000RDD,2.37 Bil,0.02,7.57,45.22,41.46,0.82
F00000M89N,7.68 Bil,0.62,37.75,24.01,12.89,0.06
F0GBR04S4D,25.69 Bil,29.26,44.73,21.7,1.49,0
F00000O4Y5,25.69 Bil,29.26,44.73,21.7,1.49,0
F00000WVAJ,25.69 Bil,29.26,44.73,21.7,1.49,0
F000002SDO,33.95 Bil,41.96,38.32,8.15,0,0
F00000PLW7,33.95 Bil,41.96,38.32,8.15,0,0
F000000F6R,40.09 Bil,50.18,30.75,13.54,0.54,0.41
F000000JV4,40.09 Bil,50.18,30.75,13.54,0.54,0.41
F000010B5W,40.09 Bil,50.18,30.75,13.54,0.54,0.41
F0000139KC,23.49 Bil,31.04,42.5,24.25,0.8,0.8
F0000139KE,23.49 Bil,31.04,42.5,24.25,0.8,0.8
F0000139KD,23.49 Bil,31.04,42.5,24.25,0.8,0.8
F0000139KF,23.49 Bil,31.04,42.5,24.25,0.8,0.8
F0000000K1,25.00 Bil,34.28,36.73,19.94,8.44,0
F000000JV5,25.00 Bil,34.28,36.73,19.94,8.44,0
F0000000K2,25.00 Bil,34.28,36.73,19.94,8.44,0
F00000W7F4,25.00 Bil,34.28,36.73,19.94,8.44,0
F00000VW7T,25.00 Bil,34.28,36.73,19.94,8.44,0
F00000WEDC,25.00 Bil,34.28,36.73,19.94,8.44,0
F00000P8AJ,25.00 Bil,34.28,36.73,19.94,8.44,0
F00000UQKS,33.72 Bil,40.03,39.26,19.56,0,0.3
F00000U3S4,33.72 Bil,40.03,39.26,19.56,0,0.3
F0000000K4,33.23 Bil,32.33,44.55,20.02,0,0
F000000JV6,33.23 Bil,32.33,44.55,20.02,0,0
F0000000K6,33.23 Bil,32.33,44.55,20.02,0,0
F00000O26J,33.23 Bil,32.33,44.55,20.02,0,0
F00000QIXJ,33.23 Bil,32.33,44.55,20.02,0,0
F00000ZEAH,33.23 Bil,32.33,44.55,20.02,0,0
F00000PWRH,43.53 Bil,37.32,50.4,9.55,0,0
F00000PWRI,43.53 Bil,37.32,50.4,9.55,0,0
F00000PWRK,43.53 Bil,37.32,50.4,9.55,0,0
F00000W7F5,43.53 Bil,37.32,50.4,9.55,0,0
F00000VCZR,43.53 Bil,37.32,50.4,9.55,0,0
F00000V4O5,43.53 Bil,37.32,50.4,9.55,0,0
F00000PWRY,43.53 Bil,37.32,50.4,9.55,0,0
F00000JPQM,33.23 Bil,32.33,44.55,20.02,0,0
F00000ZOT1,10.99 Bil,0,46.49,51.8,0,0
F0000043SB,4.40 Bil,0,9.38,77.48,12.07,0
F0000043SC,4.40 Bil,0,9.38,77.48,12.07,0
F00000X30H,4.40 Bil,0,9.38,77.48,12.07,0
F00000OC95,4.40 Bil,0,9.38,77.48,12.07,0
FOGBR05KEJ,16.29 Bil,21,35.35,43.4,0,0
0P00006CWC,16.29 Bil,21,35.35,43.4,0,0
F00000ZHOD,16.29 Bil,21,35.35,43.4,0,0
F000013IQ0,16.29 Bil,21,35.35,43.4,0,0
F00000J84S,40.78 Bil,46.55,44.07,7.76,0,0
F000002MYQ,39.12 Bil,46.28,41.27,9.42,0.06,0
F000002MYR,39.12 Bil,46.28,41.27,9.42,0.06,0
F000002MYS,39.12 Bil,46.28,41.27,9.42,0.06,0
F00000ZLTS,39.12 Bil,46.28,41.27,9.42,0.06,0
F00000W7F6,39.12 Bil,46.28,41.27,9.42,0.06,0
F00000J84V,40.78 Bil,46.55,44.07,7.76,0,0
F00000J71C,40.78 Bil,46.55,44.07,7.76,0,0
F00000PAO2,40.78 Bil,46.55,44.07,7.76,0,0
F0GBR04SJW,38.44 Bil,41.44,34.76,23.03,0,0
FOGBR05LNS,38.44 Bil,41.44,34.76,23.03,0,0
F00000PAP8,38.44 Bil,41.44,34.76,23.03,0,0
F0GBR04AWZ,36.67 Bil,38.28,33.42,27.62,0,0
F00000Q7RF,36.67 Bil,38.28,33.42,27.62,0,0
F00000HH48,36.67 Bil,38.28,33.42,27.62,0,0
F000001VR4,36.67 Bil,38.28,33.42,27.62,0,0
F0GBR052CJ,37.08 Bil,50.1,29.22,17.09,1.83,0
F0GBR052CK,37.08 Bil,50.1,29.22,17.09,1.83,0
F000001GEN,40.24 Bil,51.94,30.49,14.5,0,0
F000001XHP,40.24 Bil,51.94,30.49,14.5,0,0
F00000XH8D,40.24 Bil,51.94,30.49,14.5,0,0
F000001GEQ,40.24 Bil,51.94,30.49,14.5,0,0
F000000LQ3,3.53 Bil,0,3.52,65.67,24.38,0
F000001XHM,3.53 Bil,0,3.52,65.67,24.38,0
F00000XH8E,3.53 Bil,0,3.52,65.67,24.38,0
F000000LQ4,3.53 Bil,0,3.52,65.67,24.38,0
F000001XHN,3.53 Bil,0,3.52,65.67,24.38,0
F0000100W5,17.81 Bil,19.84,38.29,35.43,1.42,0
F00000Q20H,13.94 Bil,14.13,45.66,28.03,7.89,0
F0000100W9,13.94 Bil,14.13,45.66,28.03,7.89,0
F00000LYE7,7.68 Bil,0.62,37.75,24.01,12.89,0.06
F00000PC3C,7.68 Bil,0.62,37.75,24.01,12.89,0.06
F00000LYE8,7.68 Bil,0.62,37.75,24.01,12.89,0.06
F00000LYE9,7.68 Bil,0.62,37.75,24.01,12.89,0.06
F00000ZZS6,,0,51.79,26.45,20.59,0.1
F00000ZZS7,7.17 Bil,0,51.79,26.45,20.59,0.1
F00000JRPL,9.38 Bil,0.76,55.29,30.61,12.25,0.05
F00000PC3E,9.38 Bil,0.76,55.29,30.61,12.25,0.05
F00000QG19,9.38 Bil,0.76,55.29,30.61,12.25,0.05
F00000PC3F,9.38 Bil,0.76,55.29,30.61,12.25,0.05
F00000VJPH,39.12 Bil,46.28,41.27,9.42,0.06,0
F00000SYCN,39.12 Bil,46.28,41.27,9.42,0.06,0
F00000OY8C,22.04 Bil,28.98,42.1,21.99,5.61,0.54
F00000OY8D,22.04 Bil,28.98,42.1,21.99,5.61,0.54
F00000LKRF,43.94 Bil,2.35,17.45,48.69,19.96,8.35
F00000PXNQ,43.94 Bil,2.35,17.45,48.69,19.96,8.35
F00000WT8Z,43.94 Bil,2.35,17.45,48.69,19.96,8.35
F00000LKIG,43.94 Bil,2.35,17.45,48.69,19.96,8.35
F00000Y4U4,26.91 Bil,0,11,42.27,28.2,11.6
F00000U5XR,26.91 Bil,0,11,42.27,28.2,11.6
F00000V91N,26.91 Bil,0,11,42.27,28.2,11.6
F00000Y8IA,26.91 Bil,0,11,42.27,28.2,11.6
F00000N7ZW,21.59 Bil,21.63,52.49,17.25,4.28,0
F000014XX2,11.61 Bil,23.66,32.12,33.23,9.38,0
F000003U74,11.61 Bil,23.66,32.12,33.23,9.38,0
F0GBR04INV,11.61 Bil,23.66,32.12,33.23,9.38,0
F0GBR04RUS,33.11 Bil,41.33,34.52,23,0,0
F0000045EX,33.11 Bil,41.33,34.52,23,0,0
F000000216,33.11 Bil,41.33,34.52,23,0,0
F000000NTM,22.35 Bil,33.49,38.03,24.82,0,0
F00000OPVB,22.35 Bil,33.49,38.03,24.82,0,0
F000000NTL,22.35 Bil,33.49,38.03,24.82,0,0
F0GBR04RYO,,43.89,39.23,14.19,0,0
F00000OPTJ,36.27 Bil,43.89,39.23,14.19,0,0
F0GBR04RYM,36.27 Bil,43.89,39.23,14.19,0,0
F000002KQ5,35.66 Bil,47.2,41.73,10.86,0,0
F00000Q8S8,35.66 Bil,47.2,41.73,10.86,0,0
F00000OPTK,35.66 Bil,47.2,41.73,10.86,0,0
F000002KQ6,35.66 Bil,47.2,41.73,10.86,0,0
F00000WCNE,2.78 Bil,0,4.13,62.06,28.58,1.21
F00000WCNF,2.78 Bil,0,4.13,62.06,28.58,1.21
F00000WCND,2.78 Bil,0,4.13,62.06,28.58,1.21
F00000VF5A,41.68 Bil,48.54,37.53,10.85,0,0
F00000XKW9,41.68 Bil,48.54,37.53,10.85,0,0
F00000W9RL,4.53 Bil,0,21.29,62.92,14.34,0
F00000W9RN,4.53 Bil,0,21.29,62.92,14.34,0
F000014J0X,4.53 Bil,0,21.29,62.92,14.34,0
F0GBR04EAC,2.97 Bil,0,5.43,66.85,22.22,0
F00000P8DK,2.97 Bil,0,5.43,66.85,22.22,0
F0000000QC,29.60 Bil,36.14,34.75,23.94,4.11,0
F0GBR04FJH,29.60 Bil,36.14,34.75,23.94,4.11,0
F0000000QF,46.91 Bil,44.25,46.4,9.35,0,0
F0GBR04JU9,46.91 Bil,44.25,46.4,9.35,0,0
F0GBR04S2B,39.25 Bil,51.62,36.53,9.96,0,0.15
F00000P7E5,49.65 Bil,56.31,30.41,12.03,0,0
F0GBR04SH0,31.11 Bil,46.64,28.22,20.61,4.29,0
F0GBR04SKV,31.11 Bil,46.64,28.22,20.61,4.29,0
F0GBR05WSI,45.33 Bil,47.99,35.85,15.54,0,0
F000002JXQ,45.33 Bil,47.99,35.85,15.54,0,0
F0GBR04SGT,27.43 Bil,38.25,31.12,26.26,4.03,0
F0GBR06K35,27.43 Bil,38.25,31.12,26.26,4.03,0
F000010098,22.04 Bil,28.98,42.1,21.99,5.61,0.54
F00000ZBNA,997.48 Mil,0,1.57,21.04,52.04,20.19
F0GBR04HX0,50.65 Bil,58.08,35.33,5.84,0,0
F00000MJWQ,4.10 Bil,0,2.87,79.31,12.45,0
F00000MJXW,4.10 Bil,0,2.87,79.31,12.45,0
F0GBR04BX9,27.43 Bil,38.25,31.12,26.26,4.03,0
F0GBR04B7Z,36.64 Bil,41.08,45.32,10.4,2.47,0
F0GBR04B82,36.64 Bil,41.08,45.32,10.4,2.47,0
F0GBR04LG2,50.16 Bil,54.31,31.92,13.04,0,0
F0GBR04NOG,50.16 Bil,54.31,31.92,13.04,0,0
F00000MMM4,4.10 Bil,0,2.87,79.31,12.45,0
F00000MJWS,4.10 Bil,0,2.87,79.31,12.45,0
F00000MJXX,4.10 Bil,0,2.87,79.31,12.45,0
F00000V61B,4.10 Bil,0,2.87,79.31,12.45,0
F00000PFEI,25.91 Bil,30.38,42.46,25.32,0.44,0
F00000PFEJ,25.91 Bil,30.38,42.46,25.32,0.44,0
F00000P992,25.91 Bil,30.38,42.46,25.32,0.44,0
F00000O55W,25.91 Bil,30.38,42.46,25.32,0.44,0
F00000O577,25.91 Bil,30.38,42.46,25.32,0.44,0
F00001154P,33.32 Bil,34.65,37.25,18.48,0.23,0
F000002FCS,,35.37,34.49,26.35,0,0.36
F00000WRG9,46.62 Bil,47.57,38.93,11,0,0
F00000286Y,46.62 Bil,47.57,38.93,11,0,0
F00000286Z,46.62 Bil,47.57,38.93,11,0,0
F000002HT1,46.62 Bil,47.57,38.93,11,0,0
F00000T54P,46.62 Bil,47.57,38.93,11,0,0
F00000Y9WD,45.00 Bil,45.34,41.32,11.16,0,0
F00000Y60D,45.00 Bil,45.34,41.32,11.16,0,0
F00000Y9WE,45.00 Bil,45.34,41.32,11.16,0,0
F00000Y9WF,45.00 Bil,45.34,41.32,11.16,0,0
F00000Y9WG,45.00 Bil,45.34,41.32,11.16,0,0
F00000Y9WH,45.00 Bil,45.34,41.32,11.16,0,0
F00000286V,43.88 Bil,50.16,37.16,7.87,0,0
F00000286W,43.88 Bil,50.16,37.16,7.87,0,0
F000003U94,43.88 Bil,50.16,37.16,7.87,0,0
F00000T54K,43.88 Bil,50.16,37.16,7.87,0,0
F000010SV4,5.47 Bil,4.55,27.48,41.44,15.01,6.41
F00000OYDI,5.47 Bil,4.55,27.48,41.44,15.01,6.41
F00000W0TN,5.47 Bil,4.55,27.48,41.44,15.01,6.41
F00000Y4U5,52.32 Bil,11.94,17.12,38.05,21.72,6.07
F00000OLO9,52.32 Bil,11.94,17.12,38.05,21.72,6.07
F00000YM5P,52.32 Bil,11.94,17.12,38.05,21.72,6.07
F00000VXPM,52.32 Bil,11.94,17.12,38.05,21.72,6.07
F00000YM5R,52.32 Bil,11.94,17.12,38.05,21.72,6.07
F00000LOWI,43.94 Bil,2.35,17.45,48.69,19.96,8.35
F0GBR063QR,5.98 Bil,0,24.08,66.92,7.98,0
F0GBR064G3,,0,24.08,66.92,7.98,0
F0GBR04LG0,3.59 Bil,0,4.6,72.43,19.48,1.04
F0GBR04NOI,3.59 Bil,0,4.6,72.43,19.48,1.04
F00000LI6I,57.53 Bil,58.98,34.28,5.04,0,0
F00000ZS1K,1.90 Bil,0,0,49.35,49.79,2.58
F00000ZG9Q,1.90 Bil,0,0,49.35,49.79,2.58
F00000ZGDQ,16.99 Bil,27,33.22,34.19,5.76,0
F000003UW0,71.54 Bil,74.02,25.02,0,0,0
F00000JUGK,71.54 Bil,74.02,25.02,0,0,0
F0GBR04KNB,31.34 Bil,31.26,49.26,14.72,0.67,0
F00000YIFK,31.34 Bil,31.26,49.26,14.72,0.67,0
F00000QK99,31.34 Bil,31.26,49.26,14.72,0.67,0
F00000YFOR,6.01 Bil,8.33,12.7,59.12,15.02,0
F00000YFOV,6.01 Bil,8.33,12.7,59.12,15.02,0
F00000OXUQ,4.28 Bil,0,13.45,71.68,10.07,0
F00000YIFV,4.28 Bil,0,13.45,71.68,10.07,0
F00000XCZ6,37.67 Bil,47.88,39.05,12.85,0.06,0
F0GBR04RTP,29.65 Bil,35.75,38.27,23.41,1.63,0
F00000MJPO,29.65 Bil,35.75,38.27,23.41,1.63,0
F00000WNYS,29.65 Bil,35.75,38.27,23.41,1.63,0
F00000MEQ8,32.42 Bil,44.87,33.83,18.6,0,0
F00000MEQK,32.42 Bil,44.87,33.83,18.6,0,0
F00000WNYT,32.42 Bil,44.87,33.83,18.6,0,0
F0GBR04K8B,29.00 Bil,31.64,44.47,21.05,0,0
F00000GWFO,29.00 Bil,31.64,44.47,21.05,0,0
F00000QQRN,29.00 Bil,31.64,44.47,21.05,0,0
F00000QQRM,29.00 Bil,31.64,44.47,21.05,0,0
F00000VQY5,29.00 Bil,31.64,44.47,21.05,0,0
F0GBR05Z1J,32.62 Bil,34.26,45.53,19.45,0,0
0P0000VV42,32.62 Bil,34.26,45.53,19.45,0,0
F000002K15,32.62 Bil,34.26,45.53,19.45,0,0
0P0001HDB3,32.62 Bil,34.26,45.53,19.45,0,0
F00000PLS1,32.62 Bil,34.26,45.53,19.45,0,0
F0GBR04ANX,44.57 Bil,50.86,34.12,13.82,0,0
0P0000VHKG,44.57 Bil,50.86,34.12,13.82,0,0
F000000ECE,44.57 Bil,50.86,34.12,13.82,0,0
0P0000X6Y2,44.57 Bil,50.86,34.12,13.82,0,0
F0000020RR,44.57 Bil,50.86,34.12,13.82,0,0
F00000LLTT,38.60 Bil,46.07,33.92,18.74,0,0
0P0001IY5M,38.60 Bil,46.07,33.92,18.74,0,0
F00000LX1G,38.60 Bil,46.07,33.92,18.74,0,0
0P0001HDB4,38.60 Bil,46.07,33.92,18.74,0,0
F00000VQ88,38.60 Bil,46.07,33.92,18.74,0,0
0P0001IY5K,38.60 Bil,46.07,33.92,18.74,0,0
F0GBR068QC,24.24 Bil,26.17,38.78,33.83,0,0
0P0000VHKJ,24.24 Bil,26.17,38.78,33.83,0,0
F0000020UI,24.24 Bil,26.17,38.78,33.83,0,0
0P0000X6Y3,24.24 Bil,26.17,38.78,33.83,0,0
F00000M85C,24.24 Bil,26.17,38.78,33.83,0,0
0P0000VHKL,24.24 Bil,26.17,38.78,33.83,0,0
F0GBR04APF,24.52 Bil,26.69,39.18,33.79,0,0
0P0000W7OO,24.52 Bil,26.69,39.18,33.79,0,0
F000000ECF,24.52 Bil,26.69,39.18,33.79,0,0
0P0000VHKN,24.52 Bil,26.69,39.18,33.79,0,0
F00000LI6K,57.53 Bil,58.98,34.28,5.04,0,0
F00000V95O,5.90 Bil,0,8.51,89.48,0,0
F000001FSF,5.90 Bil,0,8.51,89.48,0,0
F000001FSG,5.90 Bil,0,8.51,89.48,0,0
F000001FSH,5.90 Bil,0,8.51,89.48,0,0
F0000020RZ,24.52 Bil,26.69,39.18,33.79,0,0
F0GBR04F7W,23.68 Bil,23.41,43.21,31.76,0,0
0P0000VHKP,23.68 Bil,23.41,43.21,31.76,0,0
F000000ECJ,23.68 Bil,23.41,43.21,31.76,0,0
0P0000X6Y4,,23.41,43.21,31.76,0,0
F00000ZSGN,5.90 Bil,0,8.51,89.48,0,0
F0GBR04B7V,8.83 Bil,10.98,28.27,45.68,6.76,6.21
F0GBR04B84,8.83 Bil,10.98,28.27,45.68,6.76,6.21
F000002JGN,50.02 Bil,54.04,31.9,13.05,0,0
F000002JGK,43.64 Bil,53.2,28.12,17.52,0,0
F000002JGM,43.64 Bil,53.2,28.12,17.52,0,0
F0GBR04BB5,30.75 Bil,30.74,34.48,29.03,0,0
F0GBR05ZT6,30.75 Bil,30.74,34.48,29.03,0,0
F0GBR04BB7,30.75 Bil,30.74,34.48,29.03,0,0
F0GBR04RN2,18.92 Bil,28.21,39.25,31.79,0.49,0
F0GBR04RN4,18.92 Bil,28.21,39.25,31.79,0.49,0
F00000VKPB,17.90 Bil,26.26,32.52,38,2.45,0
F0000104DE,17.90 Bil,26.26,32.52,38,2.45,0
F00000VKPC,17.90 Bil,26.26,32.52,38,2.45,0
F00000YP4W,17.90 Bil,26.26,32.52,38,2.45,0
F000005ETU,3.98 Bil,0,4,84.49,7.12,0
F00000QHNI,3.98 Bil,0,4,84.49,7.12,0
F00000VU2Y,3.98 Bil,0,4,84.49,7.12,0
F0GBR04CQI,9.23 Bil,40.25,14.53,10.44,18.12,14.75
F0GBR04RVH,9.23 Bil,40.25,14.53,10.44,18.12,14.75
F00000QHNK,9.23 Bil,40.25,14.53,10.44,18.12,14.75
F00000VU2X,,40.25,14.53,10.44,18.12,14.75
F00000PPYP,9.23 Bil,40.25,14.53,10.44,18.12,14.75
F00000WBSY,9.23 Bil,40.25,14.53,10.44,18.12,14.75
F00000QHNM,4.57 Bil,0,5.29,82.53,8.09,0
F00000QHNO,4.57 Bil,0,5.29,82.53,8.09,0
F00000QHNQ,4.57 Bil,0,5.29,82.53,8.09,0
F00000QHNT,4.57 Bil,0,5.29,82.53,8.09,0
F00000QHNW,4.57 Bil,0,5.29,82.53,8.09,0
F00000XDKD,15.24 Bil,16.33,33.98,34.78,8.39,4.18
F000002RCJ,12.13 Bil,11.04,38.79,45.56,0.8,0
F000011982,2.61 Bil,0,8.55,56.05,21.08,12.77
F00000WMDY,2.61 Bil,0,8.55,56.05,21.08,12.77
F00000Z4A8,17.51 Bil,38.61,25.07,24.79,8.21,1.17
F00000ZGCY,13.84 Bil,20.13,36,34.56,6.58,0
F0000020RS,23.68 Bil,23.41,43.21,31.76,0,0
F0GBR053BM,31.29 Bil,44.05,34.33,17.56,1.3,0
0P0000VHKV,31.29 Bil,44.05,34.33,17.56,1.3,0
0P00000AWF,31.29 Bil,44.05,34.33,17.56,1.3,0
F0000020S4,31.29 Bil,44.05,34.33,17.56,1.3,0
0P000102QC,53.32 Bil,50.82,39.05,7.69,0,0
F00000PXEW,53.32 Bil,50.82,39.05,7.69,0,0
0P000102QJ,53.32 Bil,50.82,39.05,7.69,0,0
F00000PXHI,45.04 Bil,47.47,37.41,14.75,0,0
F00000VSR7,45.04 Bil,47.47,37.41,14.75,0,0
F00000PXHK,45.04 Bil,47.47,37.41,14.75,0,0
F00000PXHM,45.04 Bil,47.47,37.41,14.75,0,0
F00000SJ0A,5.93 Bil,0,19.5,75.2,4.07,0
F00000SJ08,5.93 Bil,0,19.5,75.2,4.07,0
F00000SJ07,5.93 Bil,0,19.5,75.2,4.07,0
F000000L7N,3.75 Bil,0,0,90.35,7.52,0
0P0000SVU6,3.75 Bil,0,0,90.35,7.52,0
0P0000SMJS,3.75 Bil,0,0,90.35,7.52,0
F00000P9NI,3.75 Bil,0,0,90.35,7.52,0
F000000L6M,3.75 Bil,0,0,90.35,7.52,0
F000000L7P,3.75 Bil,0,0,90.35,7.52,0
F000000L7O,3.75 Bil,0,0,90.35,7.52,0
F00000PXHO,28.33 Bil,34.95,44.37,18.09,0,0
0P0000YWT8,28.33 Bil,34.95,44.37,18.09,0,0
F00000PXHR,28.33 Bil,34.95,44.37,18.09,0,0
F00001457X,35.69 Bil,38.85,39.17,18.73,0,0
F000014763,35.69 Bil,38.85,39.17,18.73,0,0
F0GBR04H9M,31.10 Bil,41.35,36.98,18.07,1.42,0
F0GBR04V8B,31.10 Bil,41.35,36.98,18.07,1.42,0
0P00011V1D,31.10 Bil,41.35,36.98,18.07,1.42,0
F0GBR04V83,31.10 Bil,41.35,36.98,18.07,1.42,0
F00000OYPS,51.25 Bil,57.05,36.47,5.69,0,0
F0GBR04RPX,51.25 Bil,57.05,36.47,5.69,0,0
F0GBR06I50,51.25 Bil,57.05,36.47,5.69,0,0
F00000OTTF,51.25 Bil,57.05,36.47,5.69,0,0
F0GBR04G0H,4.19 Bil,0,12.34,72.3,13.73,1.46
F00000NAZF,4.19 Bil,0,12.34,72.3,13.73,1.46
F0GBR052TR,4.19 Bil,0,12.34,72.3,13.73,1.46
F00000ZQV8,4.19 Bil,0,12.34,72.3,13.73,1.46
F0GBR052TQ,4.19 Bil,0,12.34,72.3,13.73,1.46
F0GBR052TS,4.19 Bil,0,12.34,72.3,13.73,1.46
F00000XVMZ,23.59 Bil,37.07,46.7,15.01,12.75,0
F000001APK,15.38 Bil,23.7,42.7,15.3,14.84,0.08
F000001APJ,15.38 Bil,23.7,42.7,15.3,14.84,0.08
F0GBR054PS,12.15 Bil,15.3,37.73,20.89,12.94,3.31
F0GBR054PT,12.15 Bil,15.3,37.73,20.89,12.94,3.31
F0GBR054PR,12.15 Bil,15.3,37.73,20.89,12.94,3.31
F0GBR054PV,12.15 Bil,15.3,37.73,20.89,12.94,3.31
F0GBR054PW,12.15 Bil,15.3,37.73,20.89,12.94,3.31
F0GBR054PU,12.15 Bil,15.3,37.73,20.89,12.94,3.31
F00000Y4H0,20.01 Bil,18.4,32.26,17.84,4.46,0
F00000W0YB,20.85 Bil,23.13,45.89,21.54,4.65,0
F00000W0K7,20.85 Bil,23.13,45.89,21.54,4.65,0
F00000W0YG,20.85 Bil,23.13,45.89,21.54,4.65,0
F00000W0YC,20.85 Bil,23.13,45.89,21.54,4.65,0
0P0000XAR5,31.29 Bil,44.05,34.33,17.56,1.3,0
0P0000XAR6,31.29 Bil,44.05,34.33,17.56,1.3,0
F00000Q4BB,31.29 Bil,44.05,34.33,17.56,1.3,0
F0000021YV,11.08 Bil,1.57,47.01,44.15,4.57,0.41
F0000021YX,11.08 Bil,1.57,47.01,44.15,4.57,0.41
F00000W0YD,20.85 Bil,23.13,45.89,21.54,4.65,0
F00000W0YH,20.85 Bil,23.13,45.89,21.54,4.65,0
F00000W0YF,20.85 Bil,23.13,45.89,21.54,4.65,0
F00000W0YJ,20.85 Bil,23.13,45.89,21.54,4.65,0
F0GBR053WS,20.38 Bil,18.54,50.13,20,11.33,0
F0000021YW,11.08 Bil,1.57,47.01,44.15,4.57,0.41
F000000IK5,14.44 Bil,15.21,55.93,44.7,10.97,0
F0000045M3,14.44 Bil,15.21,55.93,44.7,10.97,0
F00000T5QL,14.44 Bil,15.21,55.93,44.7,10.97,0
F00000V4Q4,31.10 Bil,39.25,43.25,17.23,0.26,0
F00000V4Q5,31.10 Bil,39.25,43.25,17.23,0.26,0
F00000V4Q6,31.10 Bil,39.25,43.25,17.23,0.26,0
F00000GXE3,4.45 Bil,0,15.63,49.96,13.45,0.62
F00000GXE7,4.45 Bil,0,15.63,49.96,13.45,0.62
F00001044P,4.45 Bil,0,15.63,49.96,13.45,0.62
F00000TFZM,2.43 Bil,0,5.1,56.62,36.43,1.58
F00000QL4P,2.43 Bil,0,5.1,56.62,36.43,1.58
F0GBR04RSV,23.20 Bil,26.06,54.73,10.67,8.37,0
F00000ITDV,23.20 Bil,26.06,54.73,10.67,8.37,0
F0GBR04CIV,23.20 Bil,26.06,54.73,10.67,8.37,0
F00000WWW9,47.24 Bil,48.29,40.82,8.97,0,0
F00000WWWA,47.24 Bil,48.29,40.82,8.97,0,0
0P00017K1R,47.24 Bil,48.29,40.82,8.97,0,0
F000005NTS,35.11 Bil,38.27,37.36,17.43,0,0
F00000PXHD,61.04 Bil,57.69,40.24,1.61,0,0
F00000PXHF,61.04 Bil,57.69,40.24,1.61,0,0
F00000PXHH,61.04 Bil,57.69,40.24,1.61,0,0
F0GBR04DZU,11.57 Bil,0,51.74,47.49,0,0
F00000VSR9,11.57 Bil,0,51.74,47.49,0,0
F0GBR04N2J,11.57 Bil,0,51.74,47.49,0,0
F0GBR04N4G,11.57 Bil,0,51.74,47.49,0,0
F0GBR04BRT,57.95 Bil,62.95,29.55,7.32,0,0
F0GBR04N2F,57.95 Bil,62.95,29.55,7.32,0,0
0P00011V5S,57.95 Bil,62.95,29.55,7.32,0,0
F0GBR04IGH,57.95 Bil,62.95,29.55,7.32,0,0
F0GBR04N4E,57.95 Bil,62.95,29.55,7.32,0,0
F00000PXES,,50.82,39.05,7.69,0,0
0P0001JN0I,53.32 Bil,50.82,39.05,7.69,0,0
F00000PXER,53.32 Bil,50.82,39.05,7.69,0,0
F00000PXEU,53.32 Bil,50.82,39.05,7.69,0,0
0P00000SFE,20.38 Bil,18.54,50.13,20,11.33,0
0P0000G7ST,20.38 Bil,18.54,50.13,20,11.33,0
0P00000I60,20.38 Bil,18.54,50.13,20,11.33,0
F000001ULV,23.89 Bil,29.55,39.04,24.8,4.16,0
F00000WZG7,23.89 Bil,29.55,39.04,24.8,4.16,0
F00000VMS4,24.09 Bil,39.05,35.19,17.1,2.69,3.31
F00000Z64T,45.89 Bil,51.16,39.12,8.74,0,0
F00000XCJP,45.89 Bil,51.16,39.12,8.74,0,0
F00000XCJU,2.72 Bil,0,0,68.06,30.08,0.59
F000015HGL,61.40 Bil,77.03,21.42,1.24,0,0
F000015HGM,61.40 Bil,77.03,21.42,1.24,0,0
F00000YXCO,19.45 Bil,30.06,25.63,32.29,8,0
F00000YXCN,19.45 Bil,30.06,25.63,32.29,8,0
F00000YXCQ,19.45 Bil,30.06,25.63,32.29,8,0
F00000YXCP,19.45 Bil,30.06,25.63,32.29,8,0
F00000YXCI,6.99 Bil,19.42,17.29,29.24,26.35,6.67
F00000YXCH,6.99 Bil,19.42,17.29,29.24,26.35,6.67
F00000YXCL,6.99 Bil,19.42,17.29,29.24,26.35,6.67
F0000044CN,45.70 Bil,57.28,27.02,13.95,0,0
F00000VCDH,45.70 Bil,57.28,27.02,13.95,0,0
F00000JNRB,5.82 Bil,9.62,18.51,48.08,10.84,6.14
F00000JNRC,5.82 Bil,9.62,18.51,48.08,10.84,6.14
F00000VCEX,5.82 Bil,9.62,18.51,48.08,10.84,6.14
F00000MU3M,66.56 Bil,59.63,31.72,7.86,0,0
F00000LWJO,66.56 Bil,59.63,31.72,7.86,0,0
F00000QL6S,68.20 Bil,59.63,31.72,7.86,0,0
