SecId,Style,Style_5_Min,Style_5_Max,Yield,Yield_5_Min,Yield_5_Max,Momentum,Momentum_5_Min,Momentum_5_Max,Quality,Quality_5_Min,Quality_5_Max,Volatility,Volatility_5_Min,Volatility_5_Max,Liquidity,Liquidity_5_Min,Liquidity_5_Max,Size,Size_5_Min,Size_5_Max
F00000SJXW,32.67,24.37,86.66,90.59,23.63,93.78,15.22,10.52,90.43,26.95,21.9,76.23,16.17,11.63,84.52,28.34,9.92,59.5,22.75,17.55,84.81
F00000SJXX,17.13,10.04,70.76,90.05,41.33,99.48,6.79,2.54,81.79,34.46,9.66,65.66,14.29,7.29,56.34,20.77,12.03,87.26,30.47,29.18,41.67
F000000ITQ,17.44,5.54,31.78,80.96,76.46,90.23,89.6,13.79,90.51,22.89,11.24,63.59,90.22,53.77,95.1,84.15,60.84,90.22,45.34,40.57,53.57
F0000107PE,17.44,5.54,31.78,80.96,76.46,90.23,89.6,13.79,90.51,22.89,11.24,63.59,90.22,53.77,95.1,84.15,60.84,90.22,45.34,40.57,53.57
F00000WNYB,20.17,3.11,23.25,86.63,71.26,98.94,32.63,14.47,89.03,29.72,12.28,46.21,25.33,17.08,39.79,37.85,27.89,85.1,15.04,7.31,18.89
F0GBR052FV,51.28,39.42,71.4,33.76,16.09,43.33,35.51,18.42,63.14,35.51,19.82,69.35,69.77,31.61,79.53,64.6,27.07,66.02,65.52,40.26,72.23
F0GBR05SLX,51.28,39.42,71.4,33.76,16.09,43.33,35.51,18.42,63.14,35.51,19.82,69.35,69.77,31.61,79.53,64.6,27.07,66.02,65.52,40.26,72.23
F00000PBLO,4.19,2.48,11.03,94.82,93.38,98.1,19.03,3.79,45.84,26.31,13.86,46.03,57.59,19.69,79.16,85.03,62.65,94.62,39.31,22.23,41.86
F000001A8A,86.18,61.9,92.65,57.45,14.18,58.22,42.37,26.33,96.4,91,79.5,93.7,32.63,15.01,49.84,26.34,14.72,44.3,36.59,30.91,40.55
F00000OQRQ,14.76,2.33,19.69,93.01,59.72,95.94,30.66,6.15,84.99,35.16,3.36,46.06,76.55,26.32,83.57,80.4,16.44,91.85,58.25,33.2,61.5
F00000NMLN,14.76,2.33,19.69,93.01,59.72,95.94,30.66,6.15,84.99,35.16,3.36,46.06,76.55,26.32,83.57,80.4,16.44,91.85,58.25,33.2,61.5
F00000VWZ1,14.76,2.33,19.69,93.01,59.72,95.94,30.66,6.15,84.99,35.16,3.36,46.06,76.55,26.32,83.57,80.4,16.44,91.85,58.25,33.2,61.5
F0000001N2,71.59,52.52,82.85,34.62,19.6,62.73,37.55,3.29,70.99,65.57,21.45,80.15,61.54,19.46,68.73,34.21,17.46,79.7,59.22,22.31,81.35
F00000WRBU,28.46,21.41,67.82,75.83,47.32,81.19,76.95,23.04,85.55,41.89,19.29,51.81,81.81,41.35,92.46,67.23,30.55,82.83,66.07,60.51,74.96
F00000X9U5,28.46,21.41,67.82,75.83,47.32,81.19,76.95,23.04,85.55,41.89,19.29,51.81,81.81,41.35,92.46,67.23,30.55,82.83,66.07,60.51,74.96
F0GBR04VEY,35.79,35.79,86.11,37.06,15.08,51.44,61.04,29.95,90.81,41.47,41.47,91.91,57.5,27.97,71.4,56.43,29.18,69.73,61.17,53.28,69.97
0P00000WGC,35.79,35.79,86.11,37.06,15.08,51.44,61.04,29.95,90.81,41.47,41.47,91.91,57.5,27.97,71.4,56.43,29.18,69.73,61.17,53.28,69.97
0P00000WGN,35.79,35.79,86.11,37.06,15.08,51.44,61.04,29.95,90.81,41.47,41.47,91.91,57.5,27.97,71.4,56.43,29.18,69.73,61.17,53.28,69.97
0P00000WGD,35.79,35.79,86.11,37.06,15.08,51.44,61.04,29.95,90.81,41.47,41.47,91.91,57.5,27.97,71.4,56.43,29.18,69.73,61.17,53.28,69.97
F00000Q2HD,35.79,35.79,86.11,37.06,15.08,51.44,61.04,29.95,90.81,41.47,41.47,91.91,57.5,27.97,71.4,56.43,29.18,69.73,61.17,53.28,69.97
0P00012S7B,35.79,35.79,86.11,37.06,15.08,51.44,61.04,29.95,90.81,41.47,41.47,91.91,57.5,27.97,71.4,56.43,29.18,69.73,61.17,53.28,69.97
0P00012S7C,35.79,35.79,86.11,37.06,15.08,51.44,61.04,29.95,90.81,41.47,41.47,91.91,57.5,27.97,71.4,56.43,29.18,69.73,61.17,53.28,69.97
0P00017U6H,35.79,35.79,86.11,37.06,15.08,51.44,61.04,29.95,90.81,41.47,41.47,91.91,57.5,27.97,71.4,56.43,29.18,69.73,61.17,53.28,69.97
0P00012S7D,35.79,35.79,86.11,37.06,15.08,51.44,61.04,29.95,90.81,41.47,41.47,91.91,57.5,27.97,71.4,56.43,29.18,69.73,61.17,53.28,69.97
F0GBR04F8U,22.39,7.18,51.63,93.86,86.26,100,19.99,8.46,95.29,65.02,11.41,87.1,16.1,2.88,43.49,15.66,7.67,95.45,18.23,9.7,18.23
F0GBR04F8W,14.68,14.68,73.76,86.9,68.54,97.08,36.46,7.84,95.32,28.21,24.23,94.66,25.08,6.11,63.73,67.6,7.04,90.26,40.01,24.62,57.96
F0GBR04NSH,10.19,5.86,39.36,94.27,76.84,96.93,67.41,5.3,96.15,28.8,9.41,78.2,34.61,11.45,78.71,70.58,30.14,86.87,56.1,35.02,56.1
F00000QP3R,10.19,5.86,39.36,94.27,76.84,96.93,67.41,5.3,96.15,28.8,9.41,78.2,34.61,11.45,78.71,70.58,30.14,86.87,56.1,35.02,56.1
F00000ZCZD,10.19,5.86,39.36,94.27,76.84,96.93,67.41,5.3,96.15,28.8,9.41,78.2,34.61,11.45,78.71,70.58,30.14,86.87,56.1,35.02,56.1
F00000QP5S,29.57,20.13,51.55,80.54,71.81,90.74,86.13,29.26,97.05,29.09,25.75,94.75,21.15,7.56,38.17,22.8,6.6,90.25,37.55,24.53,49.69
F00000YXEW,97.18,90.44,98.95,80.94,17.05,80.94,44.75,36.09,100,86.07,56.01,94.32,4.97,2.37,9.7,26.51,13.3,87.93,5.78,3.73,16.16
F0GBR04M0B,8.35,2.27,12.71,88.55,87.11,97.44,24.98,7.96,91.99,15.78,4.17,19.31,82.69,26.77,95.98,84.57,40.87,90.14,76.28,53.89,76.28
F00000NPQS,8.35,2.27,12.71,88.55,87.11,97.44,24.98,7.96,91.99,15.78,4.17,19.31,82.69,26.77,95.98,84.57,40.87,90.14,76.28,53.89,76.28
F00000O4YW,8.35,2.27,12.71,88.55,87.11,97.44,24.98,7.96,91.99,15.78,4.17,19.31,82.69,26.77,95.98,84.57,40.87,90.14,76.28,53.89,76.28
F00000QVC3,8.35,2.27,12.71,88.55,87.11,97.44,24.98,7.96,91.99,15.78,4.17,19.31,82.69,26.77,95.98,84.57,40.87,90.14,76.28,53.89,76.28
F0000109PF,7.3,1,11.48,89.73,87.18,98.19,23.27,5.38,89.94,11.52,3.29,14.03,76.31,23.82,94.18,80.61,35.59,93.88,71.64,48.62,71.64
F00000WTU2,7.3,1,11.48,89.73,87.18,98.19,23.27,5.38,89.94,11.52,3.29,14.03,76.31,23.82,94.18,80.61,35.59,93.88,71.64,48.62,71.64
F00000WTU3,7.3,1,11.48,89.73,87.18,98.19,23.27,5.38,89.94,11.52,3.29,14.03,76.31,23.82,94.18,80.61,35.59,93.88,71.64,48.62,71.64
F000005MUA,2.91,1,3.69,96.49,92.97,99.66,8.96,3.03,90.64,42.13,7.57,43.35,31.64,2.64,46.42,18.84,6.84,78.68,38.43,20.91,38.43
F00000SSUQ,2.91,1,3.69,96.49,92.97,99.66,8.96,3.03,90.64,42.13,7.57,43.35,31.64,2.64,46.42,18.84,6.84,78.68,38.43,20.91,38.43
F00000QTGM,2.91,1,3.69,96.49,92.97,99.66,8.96,3.03,90.64,42.13,7.57,43.35,31.64,2.64,46.42,18.84,6.84,78.68,38.43,20.91,38.43
F00000ZD3G,2.91,1,3.69,96.49,92.97,99.66,8.96,3.03,90.64,42.13,7.57,43.35,31.64,2.64,46.42,18.84,6.84,78.68,38.43,20.91,38.43
F0GBR04M0F,4.53,1,6.18,97.46,96.69,99.58,14.57,2.27,90.11,26.19,4.18,43.39,20.82,5.1,35.09,23.46,17.96,86.73,19.87,15.7,22.39
F00000T2PB,4.53,1,6.18,97.46,96.69,99.58,14.57,2.27,90.11,26.19,4.18,43.39,20.82,5.1,35.09,23.46,17.96,86.73,19.87,15.7,22.39
F000010KFF,4.53,1,6.18,97.46,96.69,99.58,14.57,2.27,90.11,26.19,4.18,43.39,20.82,5.1,35.09,23.46,17.96,86.73,19.87,15.7,22.39
F00000THEC,8.35,2.27,12.71,88.55,87.11,97.44,24.98,7.96,91.99,15.78,4.17,19.31,82.69,26.77,95.98,84.57,40.87,90.14,76.28,53.89,76.28
F00000YENN,68.48,29.58,68.48,70.32,57.2,82.47,47.11,17.23,76.92,82.02,30.86,82.02,36.83,25.11,61.78,25.29,15.67,47.88,67.15,42.73,67.15
F00000Z4XP,14.76,2.33,19.69,93.01,59.72,95.94,30.66,6.15,84.99,35.16,3.36,46.06,76.55,26.32,83.57,80.4,16.44,91.85,58.25,33.2,61.5
F00000Z4XQ,14.76,2.33,19.69,93.01,59.72,95.94,30.66,6.15,84.99,35.16,3.36,46.06,76.55,26.32,83.57,80.4,16.44,91.85,58.25,33.2,61.5
F00000Z4XN,14.76,2.33,19.69,93.01,59.72,95.94,30.66,6.15,84.99,35.16,3.36,46.06,76.55,26.32,83.57,80.4,16.44,91.85,58.25,33.2,61.5
F00000Z4XO,14.76,2.33,19.69,93.01,59.72,95.94,30.66,6.15,84.99,35.16,3.36,46.06,76.55,26.32,83.57,80.4,16.44,91.85,58.25,33.2,61.5
F00000NMLP,14.76,2.33,19.69,93.01,59.72,95.94,30.66,6.15,84.99,35.16,3.36,46.06,76.55,26.32,83.57,80.4,16.44,91.85,58.25,33.2,61.5
F00000NPGA,12.39,5.65,20.01,95.18,75.27,95.18,10.93,6.68,76.36,32.87,22.84,58.03,45.59,8.02,65,49.43,12.52,71.76,45.1,29.36,48.41
F00000NPG8,12.39,5.65,20.01,95.18,75.27,95.18,10.93,6.68,76.36,32.87,22.84,58.03,45.59,8.02,65,49.43,12.52,71.76,45.1,29.36,48.41
F0000102PG,12.39,5.65,20.01,95.18,75.27,95.18,10.93,6.68,76.36,32.87,22.84,58.03,45.59,8.02,65,49.43,12.52,71.76,45.1,29.36,48.41
F00000NPL6,12.39,5.65,20.01,95.18,75.27,95.18,10.93,6.68,76.36,32.87,22.84,58.03,45.59,8.02,65,49.43,12.52,71.76,45.1,29.36,48.41
F00000NPL7,12.39,5.65,20.01,95.18,75.27,95.18,10.93,6.68,76.36,32.87,22.84,58.03,45.59,8.02,65,49.43,12.52,71.76,45.1,29.36,48.41
F00000PQUA,30,7.75,39.64,82.6,74.01,91.44,28.75,13.6,82.06,76.57,36.16,77.09,47.66,10.88,80.19,47.54,10.75,51.71,56.72,47.67,68.75
F00000PNTP,30,7.75,39.64,82.6,74.01,91.44,28.75,13.6,82.06,76.57,36.16,77.09,47.66,10.88,80.19,47.54,10.75,51.71,56.72,47.67,68.75
F00000T50I,30,7.75,39.64,82.6,74.01,91.44,28.75,13.6,82.06,76.57,36.16,77.09,47.66,10.88,80.19,47.54,10.75,51.71,56.72,47.67,68.75
F00000MJJH,30,7.75,39.64,82.6,74.01,91.44,28.75,13.6,82.06,76.57,36.16,77.09,47.66,10.88,80.19,47.54,10.75,51.71,56.72,47.67,68.75
F00000U49J,30,7.75,39.64,82.6,74.01,91.44,28.75,13.6,82.06,76.57,36.16,77.09,47.66,10.88,80.19,47.54,10.75,51.71,56.72,47.67,68.75
F00000O6RX,30,7.75,39.64,82.6,74.01,91.44,28.75,13.6,82.06,76.57,36.16,77.09,47.66,10.88,80.19,47.54,10.75,51.71,56.72,47.67,68.75
F00000UQN7,30,7.75,39.64,82.6,74.01,91.44,28.75,13.6,82.06,76.57,36.16,77.09,47.66,10.88,80.19,47.54,10.75,51.71,56.72,47.67,68.75
F00000TF54,30,7.75,39.64,82.6,74.01,91.44,28.75,13.6,82.06,76.57,36.16,77.09,47.66,10.88,80.19,47.54,10.75,51.71,56.72,47.67,68.75
F00000UQN9,30,7.75,39.64,82.6,74.01,91.44,28.75,13.6,82.06,76.57,36.16,77.09,47.66,10.88,80.19,47.54,10.75,51.71,56.72,47.67,68.75
FOGBR05JLL,17.7,7.47,75.15,78.58,25.71,92.62,80.51,8.81,83.83,27.57,17.11,73.29,59.66,29.4,82.76,77.65,46.23,85.32,48.51,38.32,93.65
F000001AE6,17.7,7.47,75.15,78.58,25.71,92.62,80.51,8.81,83.83,27.57,17.11,73.29,59.66,29.4,82.76,77.65,46.23,85.32,48.51,38.32,93.65
F00000SX1X,17.7,7.47,75.15,78.58,25.71,92.62,80.51,8.81,83.83,27.57,17.11,73.29,59.66,29.4,82.76,77.65,46.23,85.32,48.51,38.32,93.65
F000001AE4,17.7,7.47,75.15,78.58,25.71,92.62,80.51,8.81,83.83,27.57,17.11,73.29,59.66,29.4,82.76,77.65,46.23,85.32,48.51,38.32,93.65
F0GBR04RZG,19.51,16.81,32.45,44.97,35.81,71.95,83.16,9.1,83.16,24.69,15.52,34.84,88.87,62.83,95.64,88.48,60.97,91.72,85.78,69.46,87.39
F00000QS9O,19.51,16.81,32.45,44.97,35.81,71.95,83.16,9.1,83.16,24.69,15.52,34.84,88.87,62.83,95.64,88.48,60.97,91.72,85.78,69.46,87.39
F0GBR06WS6,36.86,17.26,69.02,42.92,36.96,80.61,39.95,18.23,90.39,34.42,21.63,88.89,46.2,29.86,88.3,28.27,16.36,73.11,67.23,47.26,81.78
F000001ATJ,36.86,17.26,69.02,42.92,36.96,80.61,39.95,18.23,90.39,34.42,21.63,88.89,46.2,29.86,88.3,28.27,16.36,73.11,67.23,47.26,81.78
FOGBR05KLQ,39.4,39.4,82.14,54.48,17.5,54.48,38.43,21.93,84.49,52.81,47.05,81.17,58.13,52.17,96.99,56.23,14.92,65.39,96.18,90.22,96.44
F00000210Z,39.4,39.4,82.14,54.48,17.5,54.48,38.43,21.93,84.49,52.81,47.05,81.17,58.13,52.17,96.99,56.23,14.92,65.39,96.18,90.22,96.44
F00000JZ78,63.71,53.36,81.1,8.28,8.28,30.37,80.8,19.72,85.2,44.03,33.96,77.26,88.11,61.14,93.93,67.07,43.08,82.59,61.76,60.8,79.72
F00000Z9NH,63.71,53.36,81.1,8.28,8.28,30.37,80.8,19.72,85.2,44.03,33.96,77.26,88.11,61.14,93.93,67.07,43.08,82.59,61.76,60.8,79.72
F00000JZ77,63.71,53.36,81.1,8.28,8.28,30.37,80.8,19.72,85.2,44.03,33.96,77.26,88.11,61.14,93.93,67.07,43.08,82.59,61.76,60.8,79.72
FOGBR05KLR,15.69,3.22,19.32,79.89,74.89,93.79,82.45,9,84.63,23.24,12.7,45.98,70.43,31.09,88.37,76.68,43.62,95.48,44.17,35.59,51.54
F00000WVHN,15.69,3.22,19.32,79.89,74.89,93.79,82.45,9,84.63,23.24,12.7,45.98,70.43,31.09,88.37,76.68,43.62,95.48,44.17,35.59,51.54
F00000WTHK,15.69,3.22,19.32,79.89,74.89,93.79,82.45,9,84.63,23.24,12.7,45.98,70.43,31.09,88.37,76.68,43.62,95.48,44.17,35.59,51.54
F00000SX1T,15.69,3.22,19.32,79.89,74.89,93.79,82.45,9,84.63,23.24,12.7,45.98,70.43,31.09,88.37,76.68,43.62,95.48,44.17,35.59,51.54
F000000KD4,15.69,3.22,19.32,79.89,74.89,93.79,82.45,9,84.63,23.24,12.7,45.98,70.43,31.09,88.37,76.68,43.62,95.48,44.17,35.59,51.54
F000000EVD,74.15,47.41,78.53,26.76,25.01,66.64,84.37,32.93,86.43,57.6,28.14,65.56,61.79,41.29,93.41,47.18,33.31,78.17,69.45,66.38,86.9
F00000Z9NI,74.15,47.41,78.53,26.76,25.01,66.64,84.37,32.93,86.43,57.6,28.14,65.56,61.79,41.29,93.41,47.18,33.31,78.17,69.45,66.38,86.9
F00000VZO8,74.15,47.41,78.53,26.76,25.01,66.64,84.37,32.93,86.43,57.6,28.14,65.56,61.79,41.29,93.41,47.18,33.31,78.17,69.45,66.38,86.9
F000001ATN,74.15,47.41,78.53,26.76,25.01,66.64,84.37,32.93,86.43,57.6,28.14,65.56,61.79,41.29,93.41,47.18,33.31,78.17,69.45,66.38,86.9
F000010F2P,74.15,47.41,78.53,26.76,25.01,66.64,84.37,32.93,86.43,57.6,28.14,65.56,61.79,41.29,93.41,47.18,33.31,78.17,69.45,66.38,86.9
FOGBR05U13,73.72,48.5,78.55,26.53,24.95,66.68,84.55,31.41,86.45,58.79,28.15,65.61,62.17,41.38,93.18,46.19,33.37,78.22,68.53,66.39,86.49
F00000PY8F,73.72,48.5,78.55,26.53,24.95,66.68,84.55,31.41,86.45,58.79,28.15,65.61,62.17,41.38,93.18,46.19,33.37,78.22,68.53,66.39,86.49
F00000WTHL,73.72,48.5,78.55,26.53,24.95,66.68,84.55,31.41,86.45,58.79,28.15,65.61,62.17,41.38,93.18,46.19,33.37,78.22,68.53,66.39,86.49
F000000KDC,73.72,48.5,78.55,26.53,24.95,66.68,84.55,31.41,86.45,58.79,28.15,65.61,62.17,41.38,93.18,46.19,33.37,78.22,68.53,66.39,86.49
F000010F5D,73.72,48.5,78.55,26.53,24.95,66.68,84.55,31.41,86.45,58.79,28.15,65.61,62.17,41.38,93.18,46.19,33.37,78.22,68.53,66.39,86.49
FOGBR05KLS,24.16,12.69,29.63,90.68,75.31,97.38,23.64,5.85,91.78,19.42,11.05,64.67,15.82,2.63,15.98,82.81,62.4,93.81,9.93,7.23,10.58
F000001ATM,24.16,12.69,29.63,90.68,75.31,97.38,23.64,5.85,91.78,19.42,11.05,64.67,15.82,2.63,15.98,82.81,62.4,93.81,9.93,7.23,10.58
F00000MTVL,81.02,69.36,97.24,17.87,8.04,36.19,52.28,11.05,95.42,77.16,45.79,93.52,53.31,16.68,80.36,26.72,16.71,54.73,61.38,47.99,85.76
F00000MTVM,81.02,69.36,97.24,17.87,8.04,36.19,52.28,11.05,95.42,77.16,45.79,93.52,53.31,16.68,80.36,26.72,16.71,54.73,61.38,47.99,85.76
FOGBR05KLT,93.58,25.12,97.45,70.52,21.84,90.34,8.91,8.91,100,70.73,40.14,94.76,15,1,84.25,67.57,30.27,93.94,17.56,7.32,61.29
F00000XAXE,93.58,25.12,97.45,70.52,21.84,90.34,8.91,8.91,100,70.73,40.14,94.76,15,1,84.25,67.57,30.27,93.94,17.56,7.32,61.29
F000000KDA,93.58,25.12,97.45,70.52,21.84,90.34,8.91,8.91,100,70.73,40.14,94.76,15,1,84.25,67.57,30.27,93.94,17.56,7.32,61.29
FOGBR05KLU,45.9,6.37,58.36,63.13,55.18,97.11,72.35,5.42,94.83,31.13,14.09,74.66,52.55,22.65,84.84,24.69,15.75,74.97,63.39,36.32,72.97
F00000NMLQ,14.76,2.33,19.69,93.01,59.72,95.94,30.66,6.15,84.99,35.16,3.36,46.06,76.55,26.32,83.57,80.4,16.44,91.85,58.25,33.2,61.5
F00000OQRR,14.76,2.33,19.69,93.01,59.72,95.94,30.66,6.15,84.99,35.16,3.36,46.06,76.55,26.32,83.57,80.4,16.44,91.85,58.25,33.2,61.5
F00000NMLO,14.76,2.33,19.69,93.01,59.72,95.94,30.66,6.15,84.99,35.16,3.36,46.06,76.55,26.32,83.57,80.4,16.44,91.85,58.25,33.2,61.5
F00000QDUF,20.29,19.53,35.23,79.47,68.22,82.84,49.97,9.68,62.57,36.23,25.04,82.64,59.52,39.72,89.68,56.99,40.41,79.95,61.22,45.55,62.63
F0000101BR,60.03,31.92,84.02,9.99,9.99,55.86,84.45,5.88,95.12,80.73,63.8,95.61,84.46,28.51,96.06,94.41,94.41,100,13.5,8.97,17.22
F000001AU7,45.9,6.37,58.36,63.13,55.18,97.11,72.35,5.42,94.83,31.13,14.09,74.66,52.55,22.65,84.84,24.69,15.75,74.97,63.39,36.32,72.97
F00000W42B,76.22,65.05,85.06,6.98,6.76,25.47,91.7,13.28,91.7,25.81,25.81,82.65,94.74,81.2,97.86,71.82,59.15,83.69,84.38,82.33,90.23
F00000O74P,76.22,65.05,85.06,6.98,6.76,25.47,91.7,13.28,91.7,25.81,25.81,82.65,94.74,81.2,97.86,71.82,59.15,83.69,84.38,82.33,90.23
F00000NO6I,76.22,65.05,85.06,6.98,6.76,25.47,91.7,13.28,91.7,25.81,25.81,82.65,94.74,81.2,97.86,71.82,59.15,83.69,84.38,82.33,90.23
F00000SX1Z,76.22,65.05,85.06,6.98,6.76,25.47,91.7,13.28,91.7,25.81,25.81,82.65,94.74,81.2,97.86,71.82,59.15,83.69,84.38,82.33,90.23
F00000QDUX,51.2,28.48,83.72,13.38,13.38,78.57,89.53,5.88,98.23,69.33,35.29,90.44,63.8,28.99,98.45,71.5,31.15,94.06,17.82,16.95,22.18
F000010ZZS,74.15,61.87,85.68,23.76,22.14,64.81,85.53,35.54,96.81,42.48,14.33,72.93,86.54,29.46,92.94,47.12,14.56,69.26,55.09,51.43,74.08
F000010ZZZ,74.15,61.87,85.68,23.76,22.14,64.81,85.53,35.54,96.81,42.48,14.33,72.93,86.54,29.46,92.94,47.12,14.56,69.26,55.09,51.43,74.08
F000011007,75.15,68.47,90.36,39.55,8.43,56.34,81.46,39.57,94.82,34.08,11.03,38.3,76.57,24.33,82.28,46.07,21.53,56.77,57.07,53.32,67.31
F00001100A,75.15,68.47,90.36,39.55,8.43,56.34,81.46,39.57,94.82,34.08,11.03,38.3,76.57,24.33,82.28,46.07,21.53,56.77,57.07,53.32,67.31
F0GBR069TA,34,8.81,37.72,86.48,67.77,98.45,10.5,4.32,90.68,63.08,8.22,73.73,9.83,4.01,28.82,23.51,12.46,93.01,13.85,8.67,14.2
F00000ZW57,60.61,30.6,71.6,69.13,67.79,88.56,19.55,13.07,94.61,75.89,23.71,75.89,30.53,22.67,95.2,24,5.74,53.69,63.46,47.63,67.26
F0GBR04OI3,31.42,16.87,58.46,65.26,47.67,86.84,25.91,7.97,52.14,51.5,33.16,91.31,48.83,37.14,88.18,47.39,20.36,74.19,85.29,55.94,85.29
F0GBR04OYK,31.42,16.87,58.46,65.26,47.67,86.84,25.91,7.97,52.14,51.5,33.16,91.31,48.83,37.14,88.18,47.39,20.36,74.19,85.29,55.94,85.29
F0GBR04OI1,31.42,16.87,58.46,65.26,47.67,86.84,25.91,7.97,52.14,51.5,33.16,91.31,48.83,37.14,88.18,47.39,20.36,74.19,85.29,55.94,85.29
F00000THZB,31.42,16.87,58.46,65.26,47.67,86.84,25.91,7.97,52.14,51.5,33.16,91.31,48.83,37.14,88.18,47.39,20.36,74.19,85.29,55.94,85.29
F00000ZX4O,31.42,16.87,58.46,65.26,47.67,86.84,25.91,7.97,52.14,51.5,33.16,91.31,48.83,37.14,88.18,47.39,20.36,74.19,85.29,55.94,85.29
F00000LO66,50.16,10.06,63.98,34.37,26,85.14,91.76,6.27,95.77,77.57,30.37,85.64,75.86,29.36,97.09,63.25,24.75,85.95,61.1,46.99,80.32
F00000PSNM,50.16,10.06,63.98,34.37,26,85.14,91.76,6.27,95.77,77.57,30.37,85.64,75.86,29.36,97.09,63.25,24.75,85.95,61.1,46.99,80.32
F00000WP9R,50.16,10.06,63.98,34.37,26,85.14,91.76,6.27,95.77,77.57,30.37,85.64,75.86,29.36,97.09,63.25,24.75,85.95,61.1,46.99,80.32
F000010808,50.16,10.06,63.98,34.37,26,85.14,91.76,6.27,95.77,77.57,30.37,85.64,75.86,29.36,97.09,63.25,24.75,85.95,61.1,46.99,80.32
F00000XN2Z,50.16,10.06,63.98,34.37,26,85.14,91.76,6.27,95.77,77.57,30.37,85.64,75.86,29.36,97.09,63.25,24.75,85.95,61.1,46.99,80.32
F00000W222,59.25,13.4,63.43,97.77,82.95,97.77,11.23,4.87,98.6,13.49,11.1,59.61,19.39,4.63,38.85,94.18,71.13,99.57,7.73,4.51,12.91
F00000YN8W,59.25,13.4,63.43,97.77,82.95,97.77,11.23,4.87,98.6,13.49,11.1,59.61,19.39,4.63,38.85,94.18,71.13,99.57,7.73,4.51,12.91
F00000YN2U,59.25,13.4,63.43,97.77,82.95,97.77,11.23,4.87,98.6,13.49,11.1,59.61,19.39,4.63,38.85,94.18,71.13,99.57,7.73,4.51,12.91
F000010A4Q,61.37,50.32,74.96,67.34,23.46,68.06,71.88,42.11,81.27,80.44,75.55,88.32,59.14,30.66,86.31,53.84,24.84,74.37,52.39,51.31,61.82
F000010A4P,61.37,50.32,74.96,67.34,23.46,68.06,71.88,42.11,81.27,80.44,75.55,88.32,59.14,30.66,86.31,53.84,24.84,74.37,52.39,51.31,61.82
F000010A4S,61.37,50.32,74.96,67.34,23.46,68.06,71.88,42.11,81.27,80.44,75.55,88.32,59.14,30.66,86.31,53.84,24.84,74.37,52.39,51.31,61.82
F00000WL6H,54.26,24.39,82.44,40.8,25.55,82.97,53.96,37.95,90.15,79.07,54.37,87.01,69.41,16.55,83.01,19.54,8.57,30.48,33.42,30.31,40.64
F00000WL6I,54.26,24.39,82.44,40.8,25.55,82.97,53.96,37.95,90.15,79.07,54.37,87.01,69.41,16.55,83.01,19.54,8.57,30.48,33.42,30.31,40.64
F000010BFA,54.26,24.39,82.44,40.8,25.55,82.97,53.96,37.95,90.15,79.07,54.37,87.01,69.41,16.55,83.01,19.54,8.57,30.48,33.42,30.31,40.64
F00000WL6R,54.26,24.39,82.44,40.8,25.55,82.97,53.96,37.95,90.15,79.07,54.37,87.01,69.41,16.55,83.01,19.54,8.57,30.48,33.42,30.31,40.64
F00000WL6S,54.26,24.39,82.44,40.8,25.55,82.97,53.96,37.95,90.15,79.07,54.37,87.01,69.41,16.55,83.01,19.54,8.57,30.48,33.42,30.31,40.64
F0GBR04R6M,26.18,16.18,47.35,82.09,64.29,87.04,54.42,15.09,74.51,45.56,16.87,63.94,71.64,35.28,88.07,73.65,21.34,78.31,56.15,39.38,61.67
F0000100MY,26.18,16.18,47.35,82.09,64.29,87.04,54.42,15.09,74.51,45.56,16.87,63.94,71.64,35.28,88.07,73.65,21.34,78.31,56.15,39.38,61.67
F00000ZC4G,52.04,16.09,63.57,77.88,65.82,96.47,24.51,3.69,92.16,78.82,40.87,90.01,43.44,13.19,66.99,45.35,21.25,90.33,43.11,25.34,45.52
F00000ZC4H,52.04,16.09,63.57,77.88,65.82,96.47,24.51,3.69,92.16,78.82,40.87,90.01,43.44,13.19,66.99,45.35,21.25,90.33,43.11,25.34,45.52
F00000VCT5,40.85,14.89,60.15,76.72,61.55,91.82,28.4,5.68,82.47,70.02,31.91,93.39,46.42,14.38,75.91,28.33,13.91,76.28,46.53,29.02,61.84
F00000VC0N,40.85,14.89,60.15,76.72,61.55,91.82,28.4,5.68,82.47,70.02,31.91,93.39,46.42,14.38,75.91,28.33,13.91,76.28,46.53,29.02,61.84
F00000VC0O,40.85,14.89,60.15,76.72,61.55,91.82,28.4,5.68,82.47,70.02,31.91,93.39,46.42,14.38,75.91,28.33,13.91,76.28,46.53,29.02,61.84
F00000ZVEA,76.22,65.05,85.06,6.98,6.76,25.47,91.7,13.28,91.7,25.81,25.81,82.65,94.74,81.2,97.86,71.82,59.15,83.69,84.38,82.33,90.23
F00000NO6M,76.22,65.05,85.06,6.98,6.76,25.47,91.7,13.28,91.7,25.81,25.81,82.65,94.74,81.2,97.86,71.82,59.15,83.69,84.38,82.33,90.23
FOGBR05KLX,29.72,15.35,47.23,51.16,32.36,88.7,91.43,16.72,91.74,69.52,39.85,85.92,43.37,16.72,76.73,90.14,11.35,96.6,28.11,28.11,37.29
F00000XAXC,29.72,15.35,47.23,51.16,32.36,88.7,91.43,16.72,91.74,69.52,39.85,85.92,43.37,16.72,76.73,90.14,11.35,96.6,28.11,28.11,37.29
