SecId,Name,PriceCurrency,TenforeId,LegalName,ClosePrice,StarRatingM255,SustainabilityRank,QuantitativeRating,CategoryName,Yield_M12,GBRReturnD1,GBRReturnW1,GBRReturnM1,GBRReturnM3,GBRReturnM6,GBRReturnM0,GBRReturnM12,GBRReturnM36,GBRReturnM60,GBRReturnM120,MaxFrontEndLoad,OngoingCostActual,PerformanceFeeActual,TransactionFeeActual,MaximumExitCostAcquired,FeeLevel,ManagerTenure,MaxDeferredLoad,FundTNAV,EquityStyleBox,AverageMarketCapital,MorningstarRiskM255,AlphaM36,BetaM36,R2M36,StandardDeviationM36,SharpeM36,InvestorTypeRetail,InvestorTypeProfessional,InvestorTypeEligibleCounterparty,ExpertiseBasic,ExpertiseAdvanced,ExpertiseInformed,ReturnProfilePreservation,ReturnProfileGrowth,ReturnProfileIncome,ReturnProfileHedging,ReturnProfileOther,TrackRecordExtension
F00000Q8RZ,ASI UK High Income Equity Inst S Acc,GBX,52.8.GB00BBX46852,ASI UK High Income Equity Fund Institutional S Accumulation,69.08,2,1,1,UK Equity Income,2.93576,0.01,0.45,0.35,7.27,16.49,15.54,18.8,-1.8,3.67,,0,0.78,0,0.01,0,low,3.17,,371004143,1,13717.04777,4,-3.66,1.26,93.34,21.13,-0.01,1,1,1,1,1,1,2,1,1,3,2,FALSE
F00000OPTU,ASI UK High Income Equity P1 Acc,GBX,52.8.GB00B7FTRJ84,ASI UK High Income Equity Fund Platform 1 Accumulation,90.73,2,1,1,UK Equity Income,2.92418,0.01,0.44,0.32,7.22,16.41,15.46,18.63,-2.07,3.46,5.54,0,0.9,0,0.01,0,,3.17,,371004143,1,13717.04777,4,-3.94,1.26,93.34,21.14,-0.02,1,1,1,1,1,1,2,1,1,3,2,TRUE
F0GBR04RVY,ASI UK High Income Equity R Acc,GBX,52.8.GB0004330931,ASI UK High Income Equity Fund Retail Accumulation,250.3,2,1,1,UK Equity Income,2.93364,0,0.44,0.28,7.1,16.15,15.24,18.12,-2.47,3.04,5.01,4,1.32,0,0.01,0,aboveAvg,3.17,,371004143,1,13717.04777,4,-4.34,1.26,93.4,21.11,-0.04,1,1,1,1,1,1,2,1,1,3,2,FALSE
F00000YV7N,ASI UK Impact Employ Opprt Eq Inst Acc,GBX,52.8.GB00BZC0J498,ASI UK Impact - Employment Opprtunities Equity Fund Institutional Accumulation,66.38,4,4,3,UK Large-Cap Equity,0.45719,0.12,-0.02,1.1,11.02,20.89,15.4,26.78,8.35,,,0,0.97,0,0.06,0,,3.33,0,6986015,5,2152.39344,5,7.05,1.34,79.1,24.42,0.44,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000YV7P,ASI UK Impact Employ Opprt Eq Inst S Acc,GBX,52.8.GB00BZC0J506,ASI UK Impact - Employment Opprtunities Equity Fund Institutional S Accumulation,67.65,5,4,3,UK Large-Cap Equity,0.78115,0.13,-0.01,1.14,11.12,21.11,15.58,27.31,9.01,,,0,0.75,0,0.06,0,,3.33,0,6986015,5,2152.39344,5,7.66,1.34,79.15,24.43,0.46,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000YV7Q,ASI UK Impact Employ Opprt Eq P1 Acc,GBX,52.8.GB00BZC0J613,ASI UK Impact - Employment Opprtunities Equity Fund Platform 1 Accumulation,66.19,4,4,2,UK Large-Cap Equity,0.37614,0.14,-0.02,1.1,11,20.87,15.39,26.7,8.25,,,0,1.02,0,0.06,0,,3.33,0,6986015,5,2152.39344,5,6.95,1.34,79.12,24.41,0.44,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000YV7M,ASI UK Impact Employ Opprt Eq R Acc,GBX,52.8.GB00BZC0J381,ASI UK Impact - Employment Opprtunities Equity Fund Retail Accumulation,65.21,4,4,2,UK Large-Cap Equity,0.15668,0.12,-0.03,1.05,10.88,20.6,15.17,26.16,7.78,,,4,1.44,0,0.06,0,aboveAvg,3.33,0,6986015,5,2152.39344,5,6.52,1.34,79.1,24.41,0.42,1,1,1,1,1,1,2,1,3,3,2,FALSE
F0GBR04EAM,ASI UK Income Equity A Acc,GBX,52.8.GB00B0XWN705,ASI UK Income Equity Fund A Acc,1430.4,4,3,2,UK Equity Income,3.21845,0.13,-0.11,1.44,9.45,11.24,9.38,16.15,5.89,7.4,6.11,0,1.34,0,0.1,0,aboveAvg,5.42,,183373095,2,12739.33603,2,3.74,0.9,91.34,15.21,0.41,1,1,1,1,1,1,2,1,1,3,2,FALSE
F0GBR06IAU,ASI UK Income Equity I Acc,GBX,52.8.GB00B0XWN929,ASI UK Income Equity Fund I Acc,1593.38,4,3,2,UK Equity Income,3.20564,0.13,-0.1,1.48,9.57,11.49,9.6,16.67,6.41,8.04,6.79,0,0.85,0,0.1,0,,5.42,,183373095,2,12739.33603,2,4.24,0.9,91.34,15.21,0.44,1,1,1,1,1,1,2,1,1,3,2,TRUE
F000000FRV,ASI UK Income Unconstrained Eq I Acc,GBX,52.8.GB00B1LBST30,ASI UK Income Unconstrained Equity Fund Institutional Accumulation,92.39,2,1,,UK Equity Income,3.39394,-0.12,-0.15,0.03,9.81,18.88,16.77,24.62,-2.38,2.46,6.95,0,0.9,0,0.08,0,,12.42,,774893626,4,2925.61817,5,-3.77,1.32,90.4,22.54,-0.01,1,1,1,1,1,1,2,1,1,3,2,FALSE
F00000OPVC,ASI UK Income Unconstrained Eq P1 Acc,GBX,52.8.GB00B79X9673,ASI UK Income Unconstrained Equity Fund Platform 1 Accumulation,107.2,2,1,,UK Equity Income,3.39741,-0.19,-0.19,0,9.71,18.69,16.62,24.28,-2.62,2.2,6.61,0,1.15,0,0.08,0,,12.42,,774893626,4,2925.61817,5,-4,1.33,90.42,22.55,-0.02,1,1,1,1,1,1,2,1,1,3,2,TRUE
F000000FRT,ASI UK Income Unconstrained Eq R Acc,GBX,52.8.GB00B1LBSR16,ASI UK Income Unconstrained Equity Fund Retail Accumulation,77.67,2,1,,UK Equity Income,3.40403,-0.12,-0.17,-0.03,9.64,18.51,16.46,23.86,-2.98,1.84,6.1,4,1.52,0,0.08,0,low,12.42,,774893626,4,2925.61817,5,-4.38,1.32,90.4,22.54,-0.03,1,1,1,1,1,1,2,1,1,3,2,FALSE
F0GBR04RUO,ASI UK Mid-Cap Equity A Acc,GBX,52.8.GB00B0XWNR05,ASI UK Mid-Cap Equity Fund A Acc,334.01,5,3,1,UK Mid-Cap Equity,0,-0.16,-0.02,2.71,14.5,15.81,10.32,30.45,11.79,13.44,11.02,0,1.33,0,0,0,aboveAvg,2.83,,205147909,6,1898.55627,1,7.96,0.76,78.25,18.83,0.67,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000P8DU,ASI UK Mid-Cap Equity I Acc,GBX,52.8.GB00B0XWNT29,ASI UK Mid-Cap Equity Fund I Acc,275.98,5,3,1,UK Mid-Cap Equity,0.27072,-0.17,-0.02,2.74,14.62,16.08,10.54,31.04,12.35,14.13,11.66,0,0.85,0,0,0,,2.83,,205147909,6,1898.55627,1,8.46,0.76,78.23,18.82,0.7,1,1,1,1,1,1,2,1,3,3,2,TRUE
F00000Y4IZ,ASI UK Mid-Cap Equity K Acc,GBX,52.8.GB00BDD9P541,ASI UK Mid-Cap Equity Fund K Acc,196.87,5,3,2,UK Mid-Cap Equity,0.33963,-0.16,-0.02,2.75,14.65,16.11,10.57,31.14,12.44,14.21,,0,0.78,0,0,0,,2.83,,205147909,6,1898.55627,1,8.54,0.76,78.22,18.83,0.71,1,1,1,1,1,1,2,1,3,3,2,FALSE
F000000213,ASI UK Mid-Cap Equity Z Acc,GBX,52.8.GB00B0XWNW57,ASI UK Mid-Cap Equity Fund Z Acc,413.05,5,3,,UK Mid-Cap Equity,0.86622,-0.16,0,2.81,14.84,16.51,10.9,32.02,13.2,14.98,12.61,0,0.1,0,0,0,,2.83,,205147909,6,1898.55627,1,9.22,0.76,78.22,18.84,0.74,1,1,1,1,1,1,2,1,3,3,2,FALSE
F0GBR0549B,ASI UK Opportunities Equity I Acc,GBX,52.8.GB0032191487,ASI UK Opprtunities Equity Fund Institutional Accumulation,370.2,2,2,1,UK Small-Cap Equity,0.12028,-0.19,-0.3,2.58,14.93,16.27,11.37,30.72,7.22,13.12,9.08,0,0.86,0,0.11,0,,5.42,,173822693,6,1794.04014,4,1.19,0.75,64.23,22.3,0.43,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000OPUU,ASI UK Opportunities Equity P1 Acc,GBX,52.8.GB00B7LZCR36,ASI UK Opprtunities Equity Fund Platform 1 Accumulation,149.4,2,2,1,UK Small-Cap Equity,0.07627,-0.13,-0.27,2.61,15.01,16.26,11.41,30.71,7.19,13.07,8.95,0,0.91,0,0.11,0,,5.42,,173822693,6,1794.04014,4,1.15,0.75,64.25,22.28,0.42,1,1,1,1,1,1,2,1,3,3,2,TRUE
F0GBR04O7W,ASI UK Opportunities Equity R Acc,GBX,52.8.GB0032094392,ASI UK Opprtunities Equity Fund Retail Accumulation,323.9,2,2,1,UK Small-Cap Equity,0,-0.18,-0.31,2.53,14.82,16.01,11.15,30.08,6.73,12.59,8.39,4,1.33,0,0.11,0,low,5.42,,173822693,6,1794.04014,4,0.72,0.75,64.16,22.29,0.4,1,1,1,1,1,1,2,1,3,3,2,FALSE
F0GBR06XPG,ASI UK Responsible Equity A Acc,GBX,52.8.GB00B131GB92,ASI UK Responsible Equity Fund A Acc,252.5,4,5,1,UK Flex-Cap Equity,0.53661,0.43,0.25,1.67,9.75,14.54,9.93,22.98,9.28,12.24,8.25,0,1.35,0,0.21,0,aboveAvg,3.42,,77057880,5,5049.61527,2,7.12,1.06,86.31,18.36,0.55,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000P8DS,ASI UK Responsible Equity I Acc,GBX,52.8.GB00B131GD17,ASI UK Responsible Equity Fund I Acc,221.91,5,5,2,UK Flex-Cap Equity,0.89844,0.44,0.26,1.71,9.88,14.8,10.15,23.54,9.82,12.91,8.88,0,0.87,0,0.21,0,,3.42,,77057880,5,5049.61527,2,7.62,1.06,86.32,18.37,0.57,1,1,1,1,1,1,2,1,3,3,2,TRUE
F00000WRZP,ASI UK Smaller Companies Inst A Acc,GBX,52.8.GB00BYY37X46,ASI UK Smaller Companies Fund Institutional A Accumulation,107.3,3,3,,UK Small-Cap Equity,0,-0.28,-0.19,2.09,14.96,14.48,10.78,26.26,11.15,14.83,,0,1.69,0,0.06,0,high,24.42,,2009542411,9,1174.39149,2,5.05,0.66,62.14,20.08,0.62,1,1,1,1,1,1,2,1,3,3,2,FALSE
F0GBR04RVV,ASI UK Smaller Companies I Acc,GBX,52.8.GB0004333497,ASI UK Smaller Companies Fund Institutional Accumulation,1275,4,3,,UK Small-Cap Equity,0.18411,-0.31,-0.16,2.16,15.07,14.86,11.06,27.25,12.02,15.75,13.33,0,0.89,0,0.06,0,,24.42,,2009542411,9,1174.39149,2,5.85,0.66,62.11,20.08,0.66,1,1,1,1,1,1,2,1,3,3,2,TRUE
F00000Q8RS,ASI UK Smaller Companies Inst S Acc,GBX,52.8.GB00BBX46183,ASI UK Smaller Companies Fund Institutional S Accumulation,138.8,4,3,,UK Small-Cap Equity,0.28059,-0.36,-0.22,2.13,15.09,14.9,11.13,27.34,12.15,15.88,,0,0.77,0,0.06,0,low,24.42,,2009542411,9,1174.39149,2,5.98,0.66,62.26,20.1,0.66,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000OPTZ,ASI UK Smaller Companies P1 Acc,GBX,52.8.GB00B7FBH943,ASI UK Smaller Companies Fund Platform 1 Accumulation,188.3,4,3,,UK Small-Cap Equity,0.1072,-0.37,-0.21,2.11,15.1,14.82,11.03,27.06,11.9,15.62,13.14,0,0.99,0,0.06,0,,24.42,,2009542411,9,1174.39149,2,5.77,0.66,62.21,20.09,0.65,1,1,1,1,1,1,2,1,3,3,2,TRUE
F0GBR04RV5,ASI UK Smaller Companies R Acc,GBX,52.8.GB0004331236,ASI UK Smaller Companies Fund Retail Accumulation,1066,3,3,,UK Small-Cap Equity,0,-0.37,-0.19,2.11,14.99,14.61,10.89,26.62,11.51,15.2,12.62,4,1.36,0,0.06,0,avg,24.42,,2009542411,9,1174.39149,2,5.37,0.66,62.14,20.08,0.63,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000WRZM,ASI UK Unconstrained Equity Inst A Acc,GBX,52.8.GB00BYY38R50,ASI UK Unconstrained Equity Fund Institutional A Accumulation,66.15,1,1,1,UK Flex-Cap Equity,0,-0.14,0.03,-0.38,7.04,24.93,21.09,44.5,-0.93,5.1,,0,1.9,0,0.31,0,high,6,,448078571,5,2279.99437,5,-1.05,1.68,86.3,29.16,0.12,1,1,1,1,1,1,2,1,3,3,2,FALSE
F0GBR06XQ6,ASI UK Unconstrained Equity I Acc,GBX,52.8.GB00B0LD3C08,ASI UK Unconstrained Equity Fund Institutional Accumulation,306.7,2,1,2,UK Flex-Cap Equity,0.34321,-0.13,0.03,-0.29,7.31,25.54,21.61,45.91,0.07,6.15,8.36,7.5,0.9,0,0.31,0,,6,,448078571,5,2279.99437,5,-0.06,1.68,86.3,29.18,0.16,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000Q8S3,ASI UK Unconstrained Equity Inst S Acc,GBX,52.8.GB00BBX46D05,ASI UK Unconstrained Equity Fund Institutional S Accumulation,81,1,1,2,UK Flex-Cap Equity,0.47971,-0.12,0.06,-0.26,7.37,25.66,21.71,46.21,0.35,6.37,,0,0.83,0,0.31,0,low,6,,448078571,5,2279.99437,5,0.23,1.68,86.28,29.17,0.17,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000OPVE,ASI UK Unconstrained Equity P1 Acc,GBX,52.8.GB00B7LK2232,ASI UK Unconstrained Equity Fund Platform 1 Accumulation,129.5,1,1,1,UK Flex-Cap Equity,0.17211,-0.15,0,-0.31,7.2,25.36,21.48,45.54,-0.21,5.88,8.03,0,1.15,0,0.31,0,,6,,448078571,5,2279.99437,5,-0.31,1.68,86.3,29.17,0.15,1,1,1,1,1,1,2,1,3,3,2,TRUE
F0GBR06MNV,ASI UK Unconstrained Equity R Acc,GBX,52.8.GB00B0LD3B90,ASI UK Unconstrained Equity Fund Retail Accumulation,267.9,1,1,1,UK Flex-Cap Equity,0,-0.11,0.04,-0.33,7.16,25.19,21.33,45.05,-0.55,5.5,7.5,4,1.52,0,0.31,0,aboveAvg,6,,448078571,5,2279.99437,5,-0.69,1.67,86.32,29.14,0.13,1,1,1,1,1,1,2,1,3,3,2,FALSE
F0GBR06IAX,Aviva Investors UK Index Tracking 3 £Acc,GBX,52.8.GB0004464995,Aviva Investors UK Index Tracking Fund 3 GBP Acc,274.47,4,3,4,UK Large-Cap Equity,2.62066,0.2,0.25,0.03,7.12,11.46,11.93,16.57,2.13,6.88,6.45,0,0.2,0,0.1,0,,4,,813716326,2,22013.0966,2,-0.02,0.99,99.99,15.99,0.17,1,1,1,1,1,1,2,1,1,3,2,FALSE
F0GBR06IAY,Aviva Investors UK Index Tracking A £Acc,GBX,52.8.GB00B05JT040,Aviva Investors UK Index Tracking Fund A GBP Acc,120.89,4,3,4,UK Large-Cap Equity,2.70496,0.2,0.26,0.04,7.15,11.51,11.99,16.69,2.25,6.97,5.82,0,0.1,0,0.1,0,,4,,813716326,2,22013.0966,2,0.1,0.99,99.99,15.99,0.18,1,1,1,1,1,1,2,1,1,3,2,FALSE
F0GBR04NOX,Aviva Investors UK Lstd Eq Hi Alp1GBPAcc,GBX,52.8.GB0030943236,Aviva Investors UK Listed Equity High Alpha Fund 1 GBP Acc,176.73,1,1,2,UK Large-Cap Equity,0.59995,0.06,-0.07,0.33,8.89,24.39,23.49,40.65,2.26,6.53,6.56,0,1,0,0.67,0,avg,3.33,,215840309,1,9404.74048,5,1.7,1.77,85.51,30.93,0.21,1,1,1,1,1,1,2,1,2,3,2,FALSE
F0GBR04Z15,Aviva Investors UK Lstd Eq Hi Alp2GBPAcc,GBX,52.8.GB0030944648,Aviva Investors UK Listed Equity High Alpha Fund 2 GBP Acc,303.16,2,1,2,UK Large-Cap Equity,0.7986,0.06,-0.06,0.36,8.96,24.57,23.64,41.06,2.57,7.06,7.24,0,0.73,0,0.67,0,,3.33,,215840309,1,9404.74048,5,2,1.77,85.52,30.94,0.22,1,1,1,1,1,1,2,1,2,3,2,FALSE
F0GBR06HTG,Aviva Investors UK Lstd Eq Hi Alp3GBPAcc,GBX,52.8.GB0030944754,Aviva Investors UK Listed Equity High Alpha Fund 3 GBP Acc,431.42,2,1,2,UK Large-Cap Equity,0.99595,0.06,-0.06,0.39,9.05,24.75,23.8,41.49,2.88,7.38,7.57,0,0.43,0,0.67,0,,3.33,,215840309,1,9404.74048,5,2.3,1.77,85.52,30.94,0.23,1,1,1,1,1,1,2,1,2,3,2,FALSE
F00000PI8Z,Aviva Investors UK Listed Eq Inc 1 £ Acc,GBX,52.8.GB00B6R52478,Aviva Investors UK Listed Equity Income Fund 1 GBP Acc,191.93,4,3,5,UK Equity Income,3.30795,0.17,0.17,0.71,8.96,16.04,11.87,19.21,3.75,6.88,,0,1,0,0.2,0,avg,12.17,,1147740903,4,7722.47418,3,1.69,1.2,93.37,20.02,0.25,1,1,1,1,1,1,2,1,1,3,2,FALSE
F00000P9SW,Aviva Investors UK Listed Eq Inc 2 £ Acc,GBX,52.8.GB00B6R51K64,Aviva Investors UK Listed Equity Income Fund 2 GBP Acc,236.77,4,3,5,UK Equity Income,3.30418,0.17,0.18,0.73,9.01,16.15,11.96,19.44,3.95,7.34,,0,0.81,0,0.2,0,,12.17,,1147740903,4,7722.47418,3,1.88,1.2,93.37,20.02,0.26,1,1,1,1,1,1,2,1,1,3,2,FALSE
F000002XX1,Aviva Investors UK Listed Eq Inc 3 £ Acc,GBX,52.8.GB00B29KQG27,Aviva Investors UK Listed Equity Income Fund 3 GBP Acc,392.13,5,3,5,UK Equity Income,3.29453,0.17,0.19,0.77,9.15,16.44,12.2,20.03,4.46,7.87,8.88,0,0.32,0,0.2,0,,12.17,,1147740903,4,7722.47418,3,2.37,1.2,93.37,20.03,0.28,1,1,1,1,1,1,2,1,1,3,2,FALSE
F0GBR050DD,Aviva Investors UK Lstd Eq Uncons2GBPAcc,GBX,52.8.GB0004460357,Aviva Investors UK Listed Equity Unconstrained Fund 2 GBP Acc,398.72,5,3,2,UK Large-Cap Equity,1.76737,0.17,0.43,0.86,11.22,20.8,19.24,38.48,8.42,10.52,9.5,0,0.82,0,0.99,0,,2.75,,221834259,1,15452.56645,5,6.55,1.52,89.45,25.92,0.41,1,1,1,1,1,1,2,1,1,3,2,FALSE
F0GBR04S31,Aviva Investors UK Lstd S\u0026M Cap1 GBP Acc,GBX,52.8.GB0004456900,Aviva Investors UK Listed Small and Mid-Cap Fund 1 GBP Acc,279.97,4,5,2,UK Flex-Cap Equity,0.24558,0.06,-0.13,2.51,14.25,25.73,19.48,46.41,10.91,13.27,9.72,0,1,0,0.16,0,belowAvg,5.42,,228918900,6,1914.63398,4,9.19,1.37,83.16,24.34,0.53,1,1,1,1,1,1,2,1,2,3,2,FALSE
F0GBR050CG,Aviva Investors UK Lstd S\u0026M Cap2 GBP Acc,GBX,52.8.GB0004460571,Aviva Investors UK Listed Small and Mid-Cap Fund 2 GBP Acc,426.98,4,5,3,UK Flex-Cap Equity,0.31552,0.06,-0.12,2.52,14.31,25.84,19.57,46.66,11.1,13.46,9.91,0,0.83,0,0.16,0,,5.42,,228918900,6,1914.63398,4,9.36,1.37,83.16,24.34,0.54,1,1,1,1,1,1,2,1,2,3,2,FALSE
F0GBR04FKN,Aviva Investors UK Lstd Eq Hi Alp B £Acc,GBP,52.8.LU0010020310,Aviva Investors – UK Listed Equity High Alpha Fund B GBP Acc,6.9425,1,1,2,UK Large-Cap Equity,0,-0.28,-0.3,0.77,9.07,23.33,23.75,38.21,1.63,5.96,6.15,5,2.03,0,0.77,0,high,3.33,,132520720,1,9642.87757,5,0.87,1.74,87.84,30.03,0.19,1,1,1,1,1,1,2,1,1,3,2,FALSE
F000002KPD,AXA Framlington UK Equity Income R £ Acc,GBX,52.8.GB00B523ZL77,AXA Framlington UK Equity Income Fund R GBP Acc,309,3,3,2,UK Equity Income,3.26931,-0.26,-0.42,0.19,9.38,10.59,8.46,13.23,3.01,5.45,6.52,5.25,1.6,0,0.1,0,aboveAvg,2.58,,79234165,2,12248.67579,2,1.06,0.94,89.19,16.11,0.23,1,1,1,1,1,1,2,1,1,3,2,FALSE
F00000P77M,AXA Framlington UK Equity Income Z £ Acc,GBX,52.8.GB00B7KBNV36,AXA Framlington UK Equity Income Fund Z GBP Acc,197.6,4,3,3,UK Equity Income,3.25313,-0.25,-0.4,0.25,9.6,11.01,8.81,14.09,3.78,6.24,7.2,0,0.85,0,0.1,0,,2.58,,79234165,2,12248.67579,2,1.82,0.94,89.21,16.09,0.27,1,1,1,1,1,1,2,1,1,3,2,TRUE
F00000P7MS,AXA Framlington UK Growth Z GBP Acc,GBX,52.8.GB00B51R1233,AXA Framlington UK Growth Fund Z GBP Acc,220.1,5,3,3,UK Large-Cap Equity,1.09914,0.14,-0.32,1.76,10.27,12.99,8.16,15.3,6.82,8.59,8.04,0,0.84,0,0.26,0,,0.42,,132561799,5,6933.63146,3,4.86,0.93,84.99,16.27,0.45,1,1,1,1,1,1,2,1,3,3,2,TRUE
F0GBR04EAV,AXA Framlington UK Growth R GBP Acc,GBX,52.8.GB0003509873,AXA Framlington UK Growth R GBP Acc,382.4,4,3,2,UK Large-Cap Equity,0.43743,0.13,-0.34,1.68,10.07,12.6,7.81,14.42,6.02,7.77,7.2,5.25,1.59,0,0.26,0,high,0.42,,132561799,5,6933.63146,3,4.11,0.93,84.96,16.27,0.41,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000MTB9,AXA Framlington UK Mid Cap R GBP Acc,GBX,52.8.GB00B5032Q31,AXA Framlington UK Mid Cap Fund R GBP Accumulation,316.2,4,3,3,UK Mid-Cap Equity,0,0.06,0.09,3.2,12.37,18.83,12.93,25.18,7.21,9.34,,5.25,1.59,0,0.29,0,high,10.25,,544099137,6,1981.83354,1,3.22,0.85,91.99,19.48,0.44,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000V370,AXA Framlington UK Mid Cap S GBP Acc,GBX,52.8.GB00BDV03K07,AXA Framlington UK Mid Cap Fund S GBP Accumulation,223.6,5,3,4,UK Mid-Cap Equity,0.77559,0.09,0.13,3.33,12.7,19.51,13.5,26.69,8.45,10.62,,0,0.44,0,0.29,0,belowAvg,10.25,,544099137,6,1981.83354,2,4.36,0.85,92.03,19.5,0.5,1,1,1,1,1,1,2,1,3,3,2,TRUE
F00000MKL8,AXA Framlington UK Mid Cap Z GBP Acc,GBX,52.8.GB00B64W4Q70,AXA Framlington UK Mid Cap Fund Z GBP Accumulation,341.3,5,3,3,UK Mid-Cap Equity,0.44685,0.06,0.12,3.27,12.57,19.25,13.31,26.13,8.02,10.17,12.83,0,0.84,0,0.29,0,,10.25,,544099137,6,1981.83354,2,3.96,0.85,91.99,19.5,0.48,1,1,1,1,1,1,2,1,3,3,2,FALSE
F000011GGB,AXA Framlington UK Mid Cap ZI GBP Inc,GBX,52.8.GB00BG1THX95,AXA Framlington UK Mid Cap Fund ZI GBP Income,130.1,4,3,3,UK Mid-Cap Equity,0.57135,0,0.08,3.25,12.35,19.03,13.03,25.58,6.8,,,,0.69,0,0.29,0,avg,10.25,,544099137,6,1981.83354,1,2.85,0.85,91.63,19.53,0.42,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000OP3E,AXA Framlington UK Select Opps Z Acc,GBX,52.8.GB00B7MKM114,AXA Framlington UK Select Opportunities Fund Z Acc,192.2,3,2,,UK Flex-Cap Equity,0.85139,-0.1,-0.31,1.75,9.7,13.93,9.08,17.77,3.83,6.06,7.26,0,0.93,0,0.15,0,,2.42,,1056093197,5,5718.99324,2,2.23,1.04,84.11,18.4,0.28,1,1,1,1,1,1,2,1,3,3,2,TRUE
F00000P77X,AXA Framlington UK Select Opps ZI Acc,GBX,52.8.GB00B7FD4C20,AXA Framlington UK Select Opportunities Fund ZI Acc,194.3,3,2,,UK Flex-Cap Equity,0.93625,-0.1,-0.26,1.78,9.77,13.96,9.16,17.97,3.93,6.17,7.38,0,0.83,0,0.15,0,,2.42,,1056093197,5,5718.99324,2,2.32,1.04,84.31,18.38,0.28,1,1,1,1,1,1,2,1,3,3,2,TRUE
F0GBR04S5A,AXA Framlington UK Select Opps R Acc,GBX,52.8.GB0003501581,AXA Framlington UK Select Opportunities R Acc,4015,2,2,,UK Flex-Cap Equity,0.30724,-0.12,-0.32,1.7,9.55,13.55,8.81,17.02,3.15,5.38,6.66,5.25,1.58,0,0.15,0,aboveAvg,2.42,,1056093197,5,5718.99324,2,1.58,1.04,84.21,18.37,0.24,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000X08A,AXAWF Fram UK A Cap EUR,EUR,52.8.LU1319653389,AXA World Funds - Framlington UK A Capitalisation EUR,135.87,3,3,2,UK Flex-Cap Equity,0,-0.09,-0.38,1.8,7.68,19.97,14.4,22.6,5.19,6.02,,5.5,1.76,0,0.27,0,high,5.25,,438029537,5,4649.22436,2,3.03,1.02,85.54,17.79,0.33,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000WY1P,AXAWF Fram UK F Cap GBP,GBP,52.8.LU1319653462,AXA World Funds - Framlington UK F Capitalisation GBP,157.31,4,3,2,UK Flex-Cap Equity,0,0.04,-0.69,1,8.24,14.39,10.43,19.54,5.3,8.88,,2,1.01,0,0.27,0,belowAvg,5.25,,437506293,5,4649.22436,2,3.74,1.02,85.51,17.8,0.37,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000WY1Q,AXAWF Fram UK G Cap GBP,GBP,52.8.LU1319654510,AXA World Funds - Framlington UK G Capitalisation GBP,1.6029,4,3,2,UK Flex-Cap Equity,0,0.04,-0.68,1.05,8.37,14.67,10.67,20.13,5.83,9.42,,0,0.51,0,0.27,0,,5.25,,437506293,5,4649.22436,2,4.24,1.02,85.51,17.8,0.4,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000WY1R,AXAWF Fram UK L Cap GBP,GBP,52.8.LU1319654270,AXA World Funds - Framlington UK L Capitalisation GBP,1.5962,4,3,2,UK Flex-Cap Equity,0,0.04,-0.68,1.04,8.34,14.63,10.63,20.03,5.75,9.33,,0,0.59,0,0.27,0,,5.25,,437506293,5,4649.22436,2,4.16,1.02,85.52,17.8,0.39,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00001024G,Baillie Gifford UK Equity Core B Acc,GBX,52.8.GB00BZ3G2258,Baillie Gifford Investment Funds II ICVC-Baillie Gifford UK Equity Core Fund B Accumulation,115.2,3,3,5,UK Flex-Cap Equity,1.94251,-0.69,-1.37,-1.79,7.46,12.39,9.4,19.78,3.57,,,0,0.44,0,0.01,0,low,3.42,,,5,8331.44928,3,1.73,1.14,92.09,19.13,0.25,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00001024F,Baillie Gifford UK Equity Core C Acc,GBX,52.8.GB00BZ3G2472,Baillie Gifford Investment Funds II ICVC-Baillie Gifford UK Equity Core Fund C Accumulation,116.9,3,3,,UK Flex-Cap Equity,2.24034,-0.68,-1.27,-1.68,7.64,12.62,9.56,20.32,4.01,,,0,0.02,0,0.01,0,,3.42,,,5,8331.44928,3,2.19,1.14,92.06,19.13,0.28,1,1,1,1,1,1,2,1,3,3,2,FALSE
