SecId,company_1,percent_1,company_2,percent_2,company_3,percent_3,company_4,percent_4,company_5,percent_5,company_6,percent_6,company_7,percent_7,company_8,percent_8,company_9,percent_9,company_10,percent_10
F0000109PF,ASML Holding NV,7.32,Roche Holding AG,5.51,Prosus NV Ordinary Shares - Class N,4.27,Essilorluxottica,4.26,Novo Nordisk A/S B,4.23,Industria De Diseno Textil SA,3.89,Heineken NV,3.59,Accenture PLC Class A,3.48,Straumann Holding AG,3.33,Ryanair Holdings PLC,3.31
F00000WTU2,ASML Holding NV,7.32,Roche Holding AG,5.51,Prosus NV Ordinary Shares - Class N,4.27,Essilorluxottica,4.26,Novo Nordisk A/S B,4.23,Industria De Diseno Textil SA,3.89,Heineken NV,3.59,Accenture PLC Class A,3.48,Straumann Holding AG,3.33,Ryanair Holdings PLC,3.31
F00000WTU3,ASML Holding NV,7.32,Roche Holding AG,5.51,Prosus NV Ordinary Shares - Class N,4.27,Essilorluxottica,4.26,Novo Nordisk A/S B,4.23,Industria De Diseno Textil SA,3.89,Heineken NV,3.59,Accenture PLC Class A,3.48,Straumann Holding AG,3.33,Ryanair Holdings PLC,3.31
F000005MUA,ASML Holding NV,8.07,GN Store Nord A/S,6.54,B&M European Value Retail SA,5.58,Teleperformance SE,5.27,Capgemini SE,4.98,Prosus NV Ordinary Shares - Class N,4.62,Sika AG,4.27,Temenos AG,4.26,Icon PLC,4.16,,
F00000SSUQ,ASML Holding NV,8.07,GN Store Nord A/S,6.54,B&M European Value Retail SA,5.58,Teleperformance SE,5.27,Capgemini SE,4.98,Prosus NV Ordinary Shares - Class N,4.62,Sika AG,4.27,Temenos AG,4.26,Icon PLC,4.16,,
F00000QTGM,ASML Holding NV,8.07,GN Store Nord A/S,6.54,B&M European Value Retail SA,5.58,Teleperformance SE,5.27,Capgemini SE,4.98,Prosus NV Ordinary Shares - Class N,4.62,Sika AG,4.27,Temenos AG,4.26,Icon PLC,4.16,,
F00000ZD3G,ASML Holding NV,8.07,GN Store Nord A/S,6.54,B&M European Value Retail SA,5.58,Teleperformance SE,5.27,Capgemini SE,4.98,Prosus NV Ordinary Shares - Class N,4.62,Sika AG,4.27,Temenos AG,4.26,Icon PLC,4.16,,
F0GBR04M0F,GN Store Nord A/S,6.45,B&M European Value Retail SA,6,Icon PLC,5.57,SimCorp A/S,4.45,Stratec SE,3.84,Dechra Pharmaceuticals PLC,3.83,Temenos AG,3.65,Bakkafrost P/F,3.51,Orpea SA,3.46,,
F00000T2PB,GN Store Nord A/S,6.45,B&M European Value Retail SA,6,Icon PLC,5.57,SimCorp A/S,4.45,Stratec SE,3.84,Dechra Pharmaceuticals PLC,3.83,Temenos AG,3.65,Bakkafrost P/F,3.51,Orpea SA,3.46,,
F000010KFF,GN Store Nord A/S,6.45,B&M European Value Retail SA,6,Icon PLC,5.57,SimCorp A/S,4.45,Stratec SE,3.84,Dechra Pharmaceuticals PLC,3.83,Temenos AG,3.65,Bakkafrost P/F,3.51,Orpea SA,3.46,,
F00000THEC,ASML Holding NV,7.54,Roche Holding AG,5.38,Essilorluxottica,5,Novo Nordisk A/S B,4.73,Industria De Diseno Textil SA,4.12,LVMH Moet Hennessy Louis Vuitton SE,3.98,Prosus NV Ordinary Shares - Class N,3.95,Heineken NV,3.82,Accenture PLC Class A,3.45,Dassault Systemes SE,3.44
F00000YENN,Siemens AG,3.58,Nokia Oyj,3.47,BNP Paribas,3.04,LVMH Moet Hennessy Louis Vuitton SE,3,Sanofi SA,2.95,Allianz SE,2.94,Stellantis NV,2.8,Iberdrola SA,2.48,Banco Santander SA,2.45,,
F00000Z4XP,Garmin Ltd,5.61,Chocoladefabriken Lindt & Spruengli AG,5.33,Kering SA,5.32,L'Oreal SA,4.99,Hermes International SA,4.91,Moncler SpA,4.51,LVMH Moet Hennessy Louis Vuitton SE,4.18,Essilorluxottica,4.02,Starbucks Corp,3.7,,
F00000Z4XQ,Garmin Ltd,5.61,Chocoladefabriken Lindt & Spruengli AG,5.33,Kering SA,5.32,L'Oreal SA,4.99,Hermes International SA,4.91,Moncler SpA,4.51,LVMH Moet Hennessy Louis Vuitton SE,4.18,Essilorluxottica,4.02,Starbucks Corp,3.7,,
F00000Z4XN,Garmin Ltd,5.61,Chocoladefabriken Lindt & Spruengli AG,5.33,Kering SA,5.32,L'Oreal SA,4.99,Hermes International SA,4.91,Moncler SpA,4.51,LVMH Moet Hennessy Louis Vuitton SE,4.18,Essilorluxottica,4.02,Starbucks Corp,3.7,,
F00000Z4XO,Garmin Ltd,5.61,Chocoladefabriken Lindt & Spruengli AG,5.33,Kering SA,5.32,L'Oreal SA,4.99,Hermes International SA,4.91,Moncler SpA,4.51,LVMH Moet Hennessy Louis Vuitton SE,4.18,Essilorluxottica,4.02,Starbucks Corp,3.7,,
F00000NMLP,Garmin Ltd,5.61,Chocoladefabriken Lindt & Spruengli AG,5.33,Kering SA,5.32,L'Oreal SA,4.99,Hermes International SA,4.91,Moncler SpA,4.51,LVMH Moet Hennessy Louis Vuitton SE,4.18,Essilorluxottica,4.02,Starbucks Corp,3.7,,
F00000NPGA,ASML Holding NV,6.89,Novo Nordisk A/S B,4.23,ASM International NV,4.09,ING Groep NV,4.07,adidas AG,3.86,Sika AG,3.76,Merck KGaA,3.47,,,,,,
F00000NPG8,ASML Holding NV,6.89,Novo Nordisk A/S B,4.23,ASM International NV,4.09,ING Groep NV,4.07,adidas AG,3.86,Sika AG,3.76,Merck KGaA,3.47,,,,,,
F0000102PG,ASML Holding NV,6.89,Novo Nordisk A/S B,4.23,ASM International NV,4.09,ING Groep NV,4.07,adidas AG,3.86,Sika AG,3.76,Merck KGaA,3.47,,,,,,
F00000NPL6,ASML Holding NV,6.89,Novo Nordisk A/S B,4.23,ASM International NV,4.09,ING Groep NV,4.07,adidas AG,3.86,Sika AG,3.76,Merck KGaA,3.47,,,,,,
F00000NPL7,ASML Holding NV,6.89,Novo Nordisk A/S B,4.23,ASM International NV,4.09,ING Groep NV,4.07,adidas AG,3.86,Sika AG,3.76,Merck KGaA,3.47,,,,,,
F00000PQUA,ASML Holding NV,6.75,adidas AG,4.1,Novo Nordisk A/S B,4,Lonza Group Ltd,3.76,Merck KGaA,3.61,Sika AG,3.54,Lundin Energy AB,3.33,SAP SE,3.31,Siemens Gamesa Renewable Energy SA,3.14,Prudential PLC,3.13
F00000PNTP,ASML Holding NV,6.75,adidas AG,4.1,Novo Nordisk A/S B,4,Lonza Group Ltd,3.76,Merck KGaA,3.61,Sika AG,3.54,Lundin Energy AB,3.33,SAP SE,3.31,Siemens Gamesa Renewable Energy SA,3.14,Prudential PLC,3.13
F00000T50I,ASML Holding NV,6.75,adidas AG,4.1,Novo Nordisk A/S B,4,Lonza Group Ltd,3.76,Merck KGaA,3.61,Sika AG,3.54,Lundin Energy AB,3.33,SAP SE,3.31,Siemens Gamesa Renewable Energy SA,3.14,Prudential PLC,3.13
F00000MJJH,ASML Holding NV,6.75,adidas AG,4.1,Novo Nordisk A/S B,4,Lonza Group Ltd,3.76,Merck KGaA,3.61,Sika AG,3.54,Lundin Energy AB,3.33,SAP SE,3.31,Siemens Gamesa Renewable Energy SA,3.14,Prudential PLC,3.13
F00000U49J,ASML Holding NV,6.75,adidas AG,4.1,Novo Nordisk A/S B,4,Lonza Group Ltd,3.76,Merck KGaA,3.61,Sika AG,3.54,Lundin Energy AB,3.33,SAP SE,3.31,Siemens Gamesa Renewable Energy SA,3.14,Prudential PLC,3.13
F00000O6RX,ASML Holding NV,6.75,adidas AG,4.1,Novo Nordisk A/S B,4,Lonza Group Ltd,3.76,Merck KGaA,3.61,Sika AG,3.54,Lundin Energy AB,3.33,SAP SE,3.31,Siemens Gamesa Renewable Energy SA,3.14,Prudential PLC,3.13
F00000UQN7,ASML Holding NV,6.75,adidas AG,4.1,Novo Nordisk A/S B,4,Lonza Group Ltd,3.76,Merck KGaA,3.61,Sika AG,3.54,Lundin Energy AB,3.33,SAP SE,3.31,Siemens Gamesa Renewable Energy SA,3.14,Prudential PLC,3.13
F00000TF54,ASML Holding NV,6.75,adidas AG,4.1,Novo Nordisk A/S B,4,Lonza Group Ltd,3.76,Merck KGaA,3.61,Sika AG,3.54,Lundin Energy AB,3.33,SAP SE,3.31,Siemens Gamesa Renewable Energy SA,3.14,Prudential PLC,3.13
F00000UQN9,ASML Holding NV,6.75,adidas AG,4.1,Novo Nordisk A/S B,4,Lonza Group Ltd,3.76,Merck KGaA,3.61,Sika AG,3.54,Lundin Energy AB,3.33,SAP SE,3.31,Siemens Gamesa Renewable Energy SA,3.14,Prudential PLC,3.13
FOGBR05JLL,Novo Nordisk A/S B,5.48,SAP SE,4.91,Infineon Technologies AG,4.89,Worldline SA,3.96,LVMH Moet Hennessy Louis Vuitton SE,3.62,Prosus NV Ordinary Shares - Class N,3.38,Experian PLC,3.11,Edenred SA,3.03,Merck KGaA,2.99,Beiersdorf AGCFD,2.97
F000001AE6,Novo Nordisk A/S B,5.48,SAP SE,4.91,Infineon Technologies AG,4.89,Worldline SA,3.96,LVMH Moet Hennessy Louis Vuitton SE,3.62,Prosus NV Ordinary Shares - Class N,3.38,Experian PLC,3.11,Edenred SA,3.03,Merck KGaA,2.99,Beiersdorf AGCFD,2.97
F00000SX1X,Novo Nordisk A/S B,5.48,SAP SE,4.91,Infineon Technologies AG,4.89,Worldline SA,3.96,LVMH Moet Hennessy Louis Vuitton SE,3.62,Prosus NV Ordinary Shares - Class N,3.38,Experian PLC,3.11,Edenred SA,3.03,Merck KGaA,2.99,Beiersdorf AGCFD,2.97
F000001AE4,Novo Nordisk A/S B,5.48,SAP SE,4.91,Infineon Technologies AG,4.89,Worldline SA,3.96,LVMH Moet Hennessy Louis Vuitton SE,3.62,Prosus NV Ordinary Shares - Class N,3.38,Experian PLC,3.11,Edenred SA,3.03,Merck KGaA,2.99,Beiersdorf AGCFD,2.97
F0GBR04RZG,Nestle SA,6.69,ASML Holding NV,5.76,LVMH Moet Hennessy Louis Vuitton SE,5.07,Roche Holding AG,4.45,SAP SE,3.75,L'Oreal SA,3.74,Sanofi SA,3.31,Enel SpA,3.29,Novo Nordisk A/S B,3.1,Total SE,2.98
F00000QS9O,Nestle SA,6.69,ASML Holding NV,5.76,LVMH Moet Hennessy Louis Vuitton SE,5.07,Roche Holding AG,4.45,SAP SE,3.75,L'Oreal SA,3.74,Sanofi SA,3.31,Enel SpA,3.29,Novo Nordisk A/S B,3.1,Total SE,2.98
F0GBR06WS6,AXA SA,4.98,Siemens AG,4.92,Cellnex Telecom SA,4.51,Infineon Technologies AG,4.35,Kering SA,4.33,Prosus NV Ordinary Shares - Class N,4.32,Sanofi SA,4.29,Enel SpA,4.25,Safran SA,4.08,Coca-Cola Europacific Partners PLC,3.94
F000001ATJ,AXA SA,4.98,Siemens AG,4.92,Cellnex Telecom SA,4.51,Infineon Technologies AG,4.35,Kering SA,4.33,Prosus NV Ordinary Shares - Class N,4.32,Sanofi SA,4.29,Enel SpA,4.25,Safran SA,4.08,Coca-Cola Europacific Partners PLC,3.94
FOGBR05KLQ,ASML Holding NV,7.65,LVMH Moet Hennessy Louis Vuitton SE,5.6,SAP SE,4.3,Linde PLC,4.18,Siemens AG,3.5,Sanofi SA,3.36,Total SE,3.26,Allianz SE,3.01,L'Oreal SA,2.81,Schneider Electric SE,2.54
F00000210Z,ASML Holding NV,7.65,LVMH Moet Hennessy Louis Vuitton SE,5.6,SAP SE,4.3,Linde PLC,4.18,Siemens AG,3.5,Sanofi SA,3.36,Total SE,3.26,Allianz SE,3.01,L'Oreal SA,2.81,Schneider Electric SE,2.54
F00000JZ78,Allianz SE,4.14,Unilever PLC,3.86,St James's Place PLC,3.69,Sanofi SA,3.59,Siemens AG,3.47,Ferrovial SA,3.41,AXA SA,2.99,,,,,,
F00000Z9NH,Allianz SE,4.14,Unilever PLC,3.86,St James's Place PLC,3.69,Sanofi SA,3.59,Siemens AG,3.47,Ferrovial SA,3.41,AXA SA,2.99,,,,,,
F00000JZ77,Allianz SE,4.14,Unilever PLC,3.86,St James's Place PLC,3.69,Sanofi SA,3.59,Siemens AG,3.47,Ferrovial SA,3.41,AXA SA,2.99,,,,,,
FOGBR05KLR,Novo Nordisk A/S B,4.72,Prosus NV Ordinary Shares - Class N,4.72,SAP SE,4.21,Worldline SA,3.85,Infineon Technologies AG,3.08,Experian PLC,2.79,Merck KGaA,2.75,LVMH Moet Hennessy Louis Vuitton SE,2.54,Grifols SA,2.48,,
F00000WVHN,Novo Nordisk A/S B,4.72,Prosus NV Ordinary Shares - Class N,4.72,SAP SE,4.21,Worldline SA,3.85,Infineon Technologies AG,3.08,Experian PLC,2.79,Merck KGaA,2.75,LVMH Moet Hennessy Louis Vuitton SE,2.54,Grifols SA,2.48,,
F00000WTHK,Novo Nordisk A/S B,4.72,Prosus NV Ordinary Shares - Class N,4.72,SAP SE,4.21,Worldline SA,3.85,Infineon Technologies AG,3.08,Experian PLC,2.79,Merck KGaA,2.75,LVMH Moet Hennessy Louis Vuitton SE,2.54,Grifols SA,2.48,,
F00000SX1T,Novo Nordisk A/S B,4.72,Prosus NV Ordinary Shares - Class N,4.72,SAP SE,4.21,Worldline SA,3.85,Infineon Technologies AG,3.08,Experian PLC,2.79,Merck KGaA,2.75,LVMH Moet Hennessy Louis Vuitton SE,2.54,Grifols SA,2.48,,
F000000KD4,Novo Nordisk A/S B,4.72,Prosus NV Ordinary Shares - Class N,4.72,SAP SE,4.21,Worldline SA,3.85,Infineon Technologies AG,3.08,Experian PLC,2.79,Merck KGaA,2.75,LVMH Moet Hennessy Louis Vuitton SE,2.54,Grifols SA,2.48,,
F000000EVD,Sanofi SA,5.01,Publicis Groupe SA,4.74,Roche Holding AG,4.55,SAP SE,4.49,Unilever PLC,4.11,AXA SA,4.06,Koninklijke Philips NV,3.63,Prudential PLC,3.31,Legal & General Group PLC,3.21,National Grid PLC,2.92
F00000Z9NI,Sanofi SA,5.01,Publicis Groupe SA,4.74,Roche Holding AG,4.55,SAP SE,4.49,Unilever PLC,4.11,AXA SA,4.06,Koninklijke Philips NV,3.63,Prudential PLC,3.31,Legal & General Group PLC,3.21,National Grid PLC,2.92
F00000VZO8,Sanofi SA,5.01,Publicis Groupe SA,4.74,Roche Holding AG,4.55,SAP SE,4.49,Unilever PLC,4.11,AXA SA,4.06,Koninklijke Philips NV,3.63,Prudential PLC,3.31,Legal & General Group PLC,3.21,National Grid PLC,2.92
F000001ATN,Sanofi SA,5.01,Publicis Groupe SA,4.74,Roche Holding AG,4.55,SAP SE,4.49,Unilever PLC,4.11,AXA SA,4.06,Koninklijke Philips NV,3.63,Prudential PLC,3.31,Legal & General Group PLC,3.21,National Grid PLC,2.92
F000010F2P,Sanofi SA,5.01,Publicis Groupe SA,4.74,Roche Holding AG,4.55,SAP SE,4.49,Unilever PLC,4.11,AXA SA,4.06,Koninklijke Philips NV,3.63,Prudential PLC,3.31,Legal & General Group PLC,3.21,National Grid PLC,2.92
FOGBR05U13,Sanofi SA,5.01,Publicis Groupe SA,4.74,Roche Holding AG,4.51,SAP SE,4.45,Unilever PLC,4.07,AXA SA,4.02,Koninklijke Philips NV,3.6,Prudential PLC,3.29,Legal & General Group PLC,3.18,,
F00000PY8F,Sanofi SA,5.01,Publicis Groupe SA,4.74,Roche Holding AG,4.51,SAP SE,4.45,Unilever PLC,4.07,AXA SA,4.02,Koninklijke Philips NV,3.6,Prudential PLC,3.29,Legal & General Group PLC,3.18,,
F00000WTHL,Sanofi SA,5.01,Publicis Groupe SA,4.74,Roche Holding AG,4.51,SAP SE,4.45,Unilever PLC,4.07,AXA SA,4.02,Koninklijke Philips NV,3.6,Prudential PLC,3.29,Legal & General Group PLC,3.18,,
F000000KDC,Sanofi SA,5.01,Publicis Groupe SA,4.74,Roche Holding AG,4.51,SAP SE,4.45,Unilever PLC,4.07,AXA SA,4.02,Koninklijke Philips NV,3.6,Prudential PLC,3.29,Legal & General Group PLC,3.18,,
F000010F5D,Sanofi SA,5.01,Publicis Groupe SA,4.74,Roche Holding AG,4.51,SAP SE,4.45,Unilever PLC,4.07,AXA SA,4.02,Koninklijke Philips NV,3.6,Prudential PLC,3.29,Legal & General Group PLC,3.18,,
FOGBR05KLS,Future PLC,1.52,Balfour Beatty PLC,1.47,VZ Holding AG,1.43,Adler Group SA Ordinary Shares,1.32,Desenio Group AB,1.31,,,,,,,,,,
F000001ATM,Future PLC,1.52,Balfour Beatty PLC,1.47,VZ Holding AG,1.43,Adler Group SA Ordinary Shares,1.32,Desenio Group AB,1.31,,,,,,,,,,
F00000MTVL,Unilever PLC,3.3,Total SE,2.74,ArcelorMittal SA,2.72,Royal Dutch Shell PLC B,2.69,British American Tobacco PLC,2.41,Barclays PLC,2.35,Enel SpA,2.33,Allianz SE,2.21,Anglo American PLC,2.21,Siemens AG,2.14
F00000MTVM,Unilever PLC,3.3,Total SE,2.74,ArcelorMittal SA,2.72,Royal Dutch Shell PLC B,2.69,British American Tobacco PLC,2.41,Barclays PLC,2.35,Enel SpA,2.33,Allianz SE,2.21,Anglo American PLC,2.21,Siemens AG,2.14
FOGBR05KLT,AXA SA,6.72,Total SE,6.67,Compagnie de Saint-Gobain SA,4.95,Publicis Groupe SA,4.11,Vivendi SA,4.01,Beneteau SA,4,ArcelorMittal SA,3.85,Ipsos SA,3.58,SRP Groupe SA,3.57,,
F00000XAXE,AXA SA,6.72,Total SE,6.67,Compagnie de Saint-Gobain SA,4.95,Publicis Groupe SA,4.11,Vivendi SA,4.01,Beneteau SA,4,ArcelorMittal SA,3.85,Ipsos SA,3.58,SRP Groupe SA,3.57,,
F000000KDA,AXA SA,6.72,Total SE,6.67,Compagnie de Saint-Gobain SA,4.95,Publicis Groupe SA,4.11,Vivendi SA,4.01,Beneteau SA,4,ArcelorMittal SA,3.85,Ipsos SA,3.58,SRP Groupe SA,3.57,,
FOGBR05KLU,Linde PLC,8.75,SAP SE,8.75,Allianz SE,7.87,Porsche Automobil Holding SE Participating Preferred,5.53,adidas AG,4.91,Bayer AG,4.5,Airbus SE,4.37,Deutsche Post AG,4.34,Infineon Technologies AG,4.2,Deutsche Boerse AG,4.09
F00000NMLQ,Garmin Ltd,5.61,Chocoladefabriken Lindt & Spruengli AG,5.33,Kering SA,5.32,L'Oreal SA,4.99,Hermes International SA,4.91,Moncler SpA,4.51,LVMH Moet Hennessy Louis Vuitton SE,4.18,Essilorluxottica,4.02,Starbucks Corp,3.7,,
F00000OQRR,Garmin Ltd,5.61,Chocoladefabriken Lindt & Spruengli AG,5.33,Kering SA,5.32,L'Oreal SA,4.99,Hermes International SA,4.91,Moncler SpA,4.51,LVMH Moet Hennessy Louis Vuitton SE,4.18,Essilorluxottica,4.02,Starbucks Corp,3.7,,
F00000NMLO,Garmin Ltd,5.61,Chocoladefabriken Lindt & Spruengli AG,5.33,Kering SA,5.32,L'Oreal SA,4.99,Hermes International SA,4.91,Moncler SpA,4.51,LVMH Moet Hennessy Louis Vuitton SE,4.18,Essilorluxottica,4.02,Starbucks Corp,3.7,,
F00000QDUF,ASML Holding NV,5.22,LVMH Moet Hennessy Louis Vuitton SE,4.72,Schneider Electric SE,4.47,Air Liquide SA,3.71,Cellnex Telecom SA,3.54,Iberdrola SA,3.38,SAP SE,3.32,Merck KGaA,2.98,KBC Group SA/NV,2.67,Kerry Group PLC Class A,2.66
F0000101BR,Vonovia SE,6.7,Deutsche Wohnen SE,6.24,Argan,5.36,VIB Vermoegen AG,4.67,LEG Immobilien SE,4.26,TAG Immobilien AG,4.12,Intervest Offices & Warehouses SA,3.62,Warehouses De Pauw,3.58,Icade,3.57,Sirius Real Estate Ltd,3.54
F000001AU7,Linde PLC,8.75,SAP SE,8.75,Allianz SE,7.87,Porsche Automobil Holding SE Participating Preferred,5.53,adidas AG,4.91,Bayer AG,4.5,Airbus SE,4.37,Deutsche Post AG,4.34,Infineon Technologies AG,4.2,Deutsche Boerse AG,4.09
F00000W42B,Unilever PLC,4.2,Procter & Gamble Co,3.69,Cisco Systems Inc,3.32,Roche Holding AG,3.22,Samsung Electronics Co Ltd Participating Preferred,3.12,Deutsche Boerse AG,3.11,RELX PLC,3.09,BlackRock Inc,3.07,Sanofi SA,3.03,,
F00000O74P,Unilever PLC,4.2,Procter & Gamble Co,3.69,Cisco Systems Inc,3.32,Roche Holding AG,3.22,Samsung Electronics Co Ltd Participating Preferred,3.12,Deutsche Boerse AG,3.11,RELX PLC,3.09,BlackRock Inc,3.07,Sanofi SA,3.03,,
F00000NO6I,Unilever PLC,4.2,Procter & Gamble Co,3.69,Cisco Systems Inc,3.32,Roche Holding AG,3.22,Samsung Electronics Co Ltd Participating Preferred,3.12,Deutsche Boerse AG,3.11,RELX PLC,3.09,BlackRock Inc,3.07,Sanofi SA,3.03,,
F00000SX1Z,Unilever PLC,4.2,Procter & Gamble Co,3.69,Cisco Systems Inc,3.32,Roche Holding AG,3.22,Samsung Electronics Co Ltd Participating Preferred,3.12,Deutsche Boerse AG,3.11,RELX PLC,3.09,BlackRock Inc,3.07,Sanofi SA,3.03,,
F00000QDUX,Deutsche Wohnen SE,9.27,Vonovia SE,8.69,Segro PLC,5.39,Aroundtown SA,4.07,LEG Immobilien SE,3.96,Gecina Nom,3.67,Unibail-Rodamco-Westfield,3.02,Land Securities Group PLC,2.89,Argan,2.74,British Land Co PLC,2.7
F000010ZZS,Kering SA,3.72,Nokia Oyj,3.57,Akzo Nobel NV,3.48,Fresenius Medical Care AG & Co. KGaA,3.46,Fresenius SE & Co KGaA,3.46,Brenntag SE,3.44,Beiersdorf AG,3.44,SAP SE,3.44,Compagnie de Saint-Gobain SA,3.43,Sanofi SA,3.43
F000010ZZZ,Kering SA,3.72,Nokia Oyj,3.57,Akzo Nobel NV,3.48,Fresenius Medical Care AG & Co. KGaA,3.46,Fresenius SE & Co KGaA,3.46,Brenntag SE,3.44,Beiersdorf AG,3.44,SAP SE,3.44,Compagnie de Saint-Gobain SA,3.43,Sanofi SA,3.43
F000011007,Banco Santander SA,5.15,Roche Holding AG,4.62,Schneider Electric SE,4.17,Novo Nordisk A/S B,3.94,Sanofi SA,3.74,Siemens AG,3.61,Fresenius SE & Co KGaA,3.5,Essity AB Class B,3.28,Vinci SA,2.82,Smith & Nephew PLC,2.56
F00001100A,Banco Santander SA,5.15,Roche Holding AG,4.62,Schneider Electric SE,4.17,Novo Nordisk A/S B,3.94,Sanofi SA,3.74,Siemens AG,3.61,Fresenius SE & Co KGaA,3.5,Essity AB Class B,3.28,Vinci SA,2.82,Smith & Nephew PLC,2.56
F0GBR069TA,BPER Banca SpA,2.97,JD Sports Fashion PLC,2.88,Electrocomponents PLC,2.82,Aperam SA,2.74,thyssenkrupp AG,2.7,Signify NV,2.69,Intermediate Capital Group PLC,2.61,Pearson PLC,2.54,Redrow PLC,2.48,,
F00000ZW57,Siemens AG,8.05,SAP SE,7.71,Allianz SE,6.99,Deutsche Post AG,4.92,Daimler AG,4.89,Infineon Technologies AG,4.35,Volkswagen AG Participating Preferred,3.65,adidas AG,3.58,Bayer AG,3.53,Deutsche Telekom AG,3.53
F0GBR04OI3,ASML Holding NV,8.12,LVMH Moet Hennessy Louis Vuitton SE,6.84,Allianz SE,4.99,BNP Paribas,4.42,Iberdrola SA,4.39,Linde PLC,4.04,Deutsche Post AG,3.82,SAP SE,3.75,L'Oreal SA,3.63,AXA SA,3.51
F0GBR04OYK,ASML Holding NV,8.12,LVMH Moet Hennessy Louis Vuitton SE,6.84,Allianz SE,4.99,BNP Paribas,4.42,Iberdrola SA,4.39,Linde PLC,4.04,Deutsche Post AG,3.82,SAP SE,3.75,L'Oreal SA,3.63,AXA SA,3.51
F0GBR04OI1,ASML Holding NV,8.12,LVMH Moet Hennessy Louis Vuitton SE,6.84,Allianz SE,4.99,BNP Paribas,4.42,Iberdrola SA,4.39,Linde PLC,4.04,Deutsche Post AG,3.82,SAP SE,3.75,L'Oreal SA,3.63,AXA SA,3.51
F00000THZB,ASML Holding NV,8.12,LVMH Moet Hennessy Louis Vuitton SE,6.84,Allianz SE,4.99,BNP Paribas,4.42,Iberdrola SA,4.39,Linde PLC,4.04,Deutsche Post AG,3.82,SAP SE,3.75,L'Oreal SA,3.63,AXA SA,3.51
F00000ZX4O,ASML Holding NV,8.12,LVMH Moet Hennessy Louis Vuitton SE,6.84,Allianz SE,4.99,BNP Paribas,4.42,Iberdrola SA,4.39,Linde PLC,4.04,Deutsche Post AG,3.82,SAP SE,3.75,L'Oreal SA,3.63,AXA SA,3.51
F00000LO66,Nestle SA,5.19,AstraZeneca PLC,4.53,Smith & Nephew PLC,4.41,Carlsberg A/S B,4.16,Novo Nordisk A/S B,4.12,,,,,,,,,,
F00000PSNM,Nestle SA,5.19,AstraZeneca PLC,4.53,Smith & Nephew PLC,4.41,Carlsberg A/S B,4.16,Novo Nordisk A/S B,4.12,,,,,,,,,,
F00000WP9R,Nestle SA,5.19,AstraZeneca PLC,4.53,Smith & Nephew PLC,4.41,Carlsberg A/S B,4.16,Novo Nordisk A/S B,4.12,,,,,,,,,,
F000010808,Nestle SA,5.19,AstraZeneca PLC,4.53,Smith & Nephew PLC,4.41,Carlsberg A/S B,4.16,Novo Nordisk A/S B,4.12,,,,,,,,,,
F00000XN2Z,Nestle SA,5.19,AstraZeneca PLC,4.53,Smith & Nephew PLC,4.41,Carlsberg A/S B,4.16,Novo Nordisk A/S B,4.12,,,,,,,,,,
F00000W222,NV Bekaert SA,9.63,Ipsos SA,9.24,Hunter Douglas NV,8.38,Akwel,5.72,Iliad SA,5.54,,,,,,,,,,
F00000YN8W,NV Bekaert SA,9.63,Ipsos SA,9.24,Hunter Douglas NV,8.38,Akwel,5.72,Iliad SA,5.54,,,,,,,,,,
F00000YN2U,NV Bekaert SA,9.63,Ipsos SA,9.24,Hunter Douglas NV,8.38,Akwel,5.72,Iliad SA,5.54,,,,,,,,,,
F000010A4Q,Credit Agricole SA,4,BNP Paribas,3.92,SAP SE,3.62,FinecoBank SpA,3.62,Allianz SE,3.62,Koninklijke KPN NV,3.18,Amundi SA,2.96,Linde PLC,2.9,Worldline SA,2.82,Thales,2.82
F000010A4P,Credit Agricole SA,4,BNP Paribas,3.92,SAP SE,3.62,FinecoBank SpA,3.62,Allianz SE,3.62,Koninklijke KPN NV,3.18,Amundi SA,2.96,Linde PLC,2.9,Worldline SA,2.82,Thales,2.82
F000010A4S,Credit Agricole SA,4,BNP Paribas,3.92,SAP SE,3.62,FinecoBank SpA,3.62,Allianz SE,3.62,Koninklijke KPN NV,3.18,Amundi SA,2.96,Linde PLC,2.9,Worldline SA,2.82,Thales,2.82
F00000WL6H,Koninklijke KPN NV,6.01,Stora Enso Oyj Class R,4.35,Koninklijke Philips NV,4.3,Akzo Nobel NV,4.28,Carrefour,4,Salvatore Ferragamo SpA,3.97,ITV PLC,3.79,Assicurazioni Generali,3.7,Signify NV,3.65,Reckitt Benckiser Group PLC,3.63
F00000WL6I,Koninklijke KPN NV,6.01,Stora Enso Oyj Class R,4.35,Koninklijke Philips NV,4.3,Akzo Nobel NV,4.28,Carrefour,4,Salvatore Ferragamo SpA,3.97,ITV PLC,3.79,Assicurazioni Generali,3.7,Signify NV,3.65,Reckitt Benckiser Group PLC,3.63
F000010BFA,Koninklijke KPN NV,6.01,Stora Enso Oyj Class R,4.35,Koninklijke Philips NV,4.3,Akzo Nobel NV,4.28,Carrefour,4,Salvatore Ferragamo SpA,3.97,ITV PLC,3.79,Assicurazioni Generali,3.7,Signify NV,3.65,Reckitt Benckiser Group PLC,3.63
