SecId,P_E,P_B,P_Sales,P_CashFlow,Dividend_Yield_Percent,Long_term_earning_Percent,Historical_earning_Percent,Sales_growth_percent,Cashflow_growth_percent,Book_value_growth_percent
FOGBR05KLS,18.05,1.95,1.43,11.83,1.06,13.38,-20.67,-4.87,11.67,3.53
F000001ATM,18.05,1.95,1.43,11.83,1.06,13.38,-20.67,-4.87,11.67,3.53
F00000MTVL,12.13,1.24,1.25,9.08,3.05,11.6,-4.9,-6.05,-2.24,1.38
F00000MTVM,12.13,1.24,1.25,9.08,3.05,11.6,-4.9,-6.05,-2.24,1.38
FOGBR05KLT,12.38,1.24,0.59,7,1.26,15.02,-17.06,-11.09,-12.91,-10.98
F00000XAXE,12.38,1.24,0.59,7,1.26,15.02,-17.06,-11.09,-12.91,-10.98
F000000KDA,12.38,1.24,0.59,7,1.26,15.02,-17.06,-11.09,-12.91,-10.98
FOGBR05KLU,15.81,1.74,1.81,11.95,1.9,9.31,-5.08,-2.07,11.44,7.49
F00000NMLQ,37.01,4.76,5.79,29.03,0.73,12.97,-11.17,-0.39,-0.54,11.27
F00000OQRR,37.01,4.76,5.79,29.03,0.73,12.97,-11.17,-0.39,-0.54,11.27
F00000NMLO,37.01,4.76,5.79,29.03,0.73,12.97,-11.17,-0.39,-0.54,11.27
F00000QDUF,20.34,2.42,2.21,17.37,1.36,11.31,-7.79,-1.02,1.5,5.16
F0000101BR,13.39,1,5.04,14.93,4.94,6.91,-1.44,7.7,-0.73,6.72
F000001AU7,15.81,1.74,1.81,11.95,1.9,9.31,-5.08,-2.07,11.44,7.49
F00000W42B,16.81,2.86,2.13,11.98,3.63,8.98,3.18,0,7.83,2.51
F00000O74P,16.81,2.86,2.13,11.98,3.63,8.98,3.18,0,7.83,2.51
F00000NO6I,16.81,2.86,2.13,11.98,3.63,8.98,3.18,0,7.83,2.51
F00000SX1Z,16.81,2.86,2.13,11.98,3.63,8.98,3.18,0,7.83,2.51
F00000QDUX,14.65,0.96,7.04,20.19,3.46,5.15,-10.05,5.89,-6.17,4.91
F000010ZZS,16.77,2.32,0.95,8.75,2.34,7.62,3.84,3.58,21.08,-0.28
F000010ZZZ,16.77,2.32,0.95,8.75,2.34,7.62,3.84,3.58,21.08,-0.28
F000011007,17.37,2.26,1.55,10.41,2.17,8.87,-3.74,-0.34,18.93,-0.05
F00001100A,17.37,2.26,1.55,10.41,2.17,8.87,-3.74,-0.34,18.93,-0.05
F0GBR069TA,18.31,1.5,0.97,10.79,1.2,16.38,2.48,-5.97,-1.18,-2.04
F00000ZW57,15.82,1.92,1.19,7.53,2.12,9.95,-7.38,-1.83,18.5,1.54
F0GBR04OI3,19.24,2.2,1.75,11.49,1.6,10.83,-5.14,-1.81,23.25,4.5
F0GBR04OYK,19.24,2.2,1.75,11.49,1.6,10.83,-5.14,-1.81,23.25,4.5
F0GBR04OI1,19.24,2.2,1.75,11.49,1.6,10.83,-5.14,-1.81,23.25,4.5
F00000THZB,19.24,2.2,1.75,11.49,1.6,10.83,-5.14,-1.81,23.25,4.5
F00000ZX4O,19.24,2.2,1.75,11.49,1.6,10.83,-5.14,-1.81,23.25,4.5
F00000LO66,18.8,2.17,2.28,13.26,2.13,8.12,-1.28,-8.79,-1.36,-0.6
F00000PSNM,18.8,2.17,2.28,13.26,2.13,8.12,-1.28,-8.79,-1.36,-0.6
F00000WP9R,18.8,2.17,2.28,13.26,2.13,8.12,-1.28,-8.79,-1.36,-0.6
F000010808,18.8,2.17,2.28,13.26,2.13,8.12,-1.28,-8.79,-1.36,-0.6
F00000XN2Z,18.8,2.17,2.28,13.26,2.13,8.12,-1.28,-8.79,-1.36,-0.6
F00000W222,14.34,1.63,1.06,7.95,0.78,9.44,-3.97,0.59,38.07,9.17
F00000YN8W,14.34,1.63,1.06,7.95,0.78,9.44,-3.97,0.59,38.07,9.17
F00000YN2U,14.34,1.63,1.06,7.95,0.78,9.44,-3.97,0.59,38.07,9.17
F000010A4Q,16.04,1.7,1.29,8.95,1.78,9.04,-8.14,-3.63,2.5,2.55
F000010A4P,16.04,1.7,1.29,8.95,1.78,9.04,-8.14,-3.63,2.5,2.55
F000010A4S,16.04,1.7,1.29,8.95,1.78,9.04,-8.14,-3.63,2.5,2.55
F00000WL6H,17.61,1.93,1.14,9.42,2.57,10.34,-11.49,-5.48,4.7,0.91
F00000WL6I,17.61,1.93,1.14,9.42,2.57,10.34,-11.49,-5.48,4.7,0.91
F000010BFA,17.61,1.93,1.14,9.42,2.57,10.34,-11.49,-5.48,4.7,0.91
F00000WL6R,17.61,1.93,1.14,9.42,2.57,10.34,-11.49,-5.48,4.7,0.91
F00000WL6S,17.61,1.93,1.14,9.42,2.57,10.34,-11.49,-5.48,4.7,0.91
F0GBR04R6M,21.3,2.43,1.95,12.72,1.51,9.95,-5.8,0.91,14.45,4.52
F0000100MY,21.3,2.43,1.95,12.72,1.51,9.95,-5.8,0.91,14.45,4.52
F00000ZC4G,15.58,1.62,1.22,9.75,1.44,16.8,2.56,-2.89,7.07,1.99
F00000ZC4H,15.58,1.62,1.22,9.75,1.44,16.8,2.56,-2.89,7.07,1.99
F00000VCT5,15.77,1.74,1.34,11.87,1.63,15.53,-2.9,-4.99,3.2,-0.15
F00000VC0N,15.77,1.74,1.34,11.87,1.63,15.53,-2.9,-4.99,3.2,-0.15
F00000VC0O,15.77,1.74,1.34,11.87,1.63,15.53,-2.9,-4.99,3.2,-0.15
F00000ZVEA,16.81,2.86,2.13,11.98,3.63,8.98,3.18,0,7.83,2.51
F00000NO6M,16.81,2.86,2.13,11.98,3.63,8.98,3.18,0,7.83,2.51
FOGBR05KLX,21.08,2.74,1.42,14.15,1.69,8.91,-1.82,1.02,7.66,4.96
F00000XAXC,21.08,2.74,1.42,14.15,1.69,8.91,-1.82,1.02,7.66,4.96
F000001ATL,21.08,2.74,1.42,14.15,1.69,8.91,-1.82,1.02,7.66,4.96
F00000ZZ5O,35.89,6.75,5.16,34.96,0.64,18.82,-12.3,-1.51,-3.55,0.6
F0GBR04C1G,22.64,4.02,3.06,18.28,1.65,9.01,6.81,-1.93,11.32,-1.2
F0GBR04IMN,22.64,4.02,3.06,18.28,1.65,9.01,6.81,-1.93,11.32,-1.2
F000010A5W,22.64,4.02,3.06,18.28,1.65,9.01,6.81,-1.93,11.32,-1.2
F0GBR04C4A,30.14,5.37,3.31,20,0.97,10.41,6.69,-2.98,3.65,1.76
F0GBR04IKT,30.14,5.37,3.31,20,0.97,10.41,6.69,-2.98,3.65,1.76
F0GBR04F1Q,17.65,2.29,1.25,8.58,1.48,10.31,4.63,0.65,22.34,2.56
F00000SJ0B,17.65,2.29,1.25,8.58,1.48,10.31,4.63,0.65,22.34,2.56
F00000UEGA,17.65,2.29,1.25,8.58,1.48,10.31,4.63,0.65,22.34,2.56
F0GBR04M9W,17.24,2.05,1.27,9.91,1.43,11.32,3.61,-0.33,22.55,1.61
F00000TEMI,17.24,2.05,1.27,9.91,1.43,11.32,3.61,-0.33,22.55,1.61
F00000UO55,17.24,2.05,1.27,9.91,1.43,11.32,3.61,-0.33,22.55,1.61
F00000NZ06,23.95,2.83,2.38,15.31,0.99,15.42,-11.7,-4.89,-2.23,3.58
F0GBR06IOE,23.95,2.83,2.38,15.31,0.99,15.42,-11.7,-4.89,-2.23,3.58
F0GBR06KQ0,23.95,2.83,2.38,15.31,0.99,15.42,-11.7,-4.89,-2.23,3.58
F00000QIFW,23.95,2.83,2.38,15.31,0.99,15.42,-11.7,-4.89,-2.23,3.58
F00000Q28T,23.95,2.83,2.38,15.31,0.99,15.42,-11.7,-4.89,-2.23,3.58
F00000QABY,23.95,2.83,2.38,15.31,0.99,15.42,-11.7,-4.89,-2.23,3.58
F00000NPBU,23.95,2.83,2.38,15.31,0.99,15.42,-11.7,-4.89,-2.23,3.58
F00000NPBV,23.95,2.83,2.38,15.31,0.99,15.42,-11.7,-4.89,-2.23,3.58
F000014AA6,23.95,2.83,2.38,15.31,0.99,15.42,-11.7,-4.89,-2.23,3.58
F00000OZXR,23.95,2.83,2.38,15.31,0.99,15.42,-11.7,-4.89,-2.23,3.58
F000014R9A,23.95,2.83,2.38,15.31,0.99,15.42,-11.7,-4.89,-2.23,3.58
F0000021NU,20.75,2.77,2.36,13.38,1.33,15.51,-10.15,-7.37,-8.12,-0.17
F000005GUH,20.75,2.77,2.36,13.38,1.33,15.51,-10.15,-7.37,-8.12,-0.17
F00000GX6O,20.75,2.77,2.36,13.38,1.33,15.51,-10.15,-7.37,-8.12,-0.17
F00000VD3V,20.75,2.77,2.36,13.38,1.33,15.51,-10.15,-7.37,-8.12,-0.17
F0GBR04WZN,20.75,2.77,2.36,13.38,1.33,15.51,-10.15,-7.37,-8.12,-0.17
F0GBR04SL1,20.75,2.77,2.36,13.38,1.33,15.51,-10.15,-7.37,-8.12,-0.17
F0GBR04SKZ,20.75,2.77,2.36,13.38,1.33,15.51,-10.15,-7.37,-8.12,-0.17
F0GBR06HYY,20.75,2.77,2.36,13.38,1.33,15.51,-10.15,-7.37,-8.12,-0.17
F00000WZXD,17.51,1.95,1.6,10.82,2.23,9.95,-5.96,-3.26,4.32,-0.19
F000000G8T,16.76,1.44,0.99,9.3,1.12,11.19,-12.05,-1.67,10.27,2.84
F00000WF47,20.45,2.7,1.93,17.06,1.6,8.11,-5.95,-3.71,12.29,3.34
F0GBR04HZO,19.34,2.29,2.01,13.88,1.74,9.82,-5.54,-3.88,10.79,2.87
F00000JVS5,19.15,2.27,1.6,11.64,2.06,11.7,-0.29,-2.93,5.42,1.03
F0GBR06KZJ,19.15,2.27,1.6,11.64,2.06,11.7,-0.29,-2.93,5.42,1.03
F0GBR06THD,19.15,2.27,1.6,11.64,2.06,11.7,-0.29,-2.93,5.42,1.03
F00000JVS8,19.15,2.27,1.6,11.64,2.06,11.7,-0.29,-2.93,5.42,1.03
F00000JVS9,19.15,2.27,1.6,11.64,2.06,11.7,-0.29,-2.93,5.42,1.03
F00000YWGS,14.52,1.92,1.3,8.97,2.09,9.77,-6.69,-1.66,16.2,1.47
F00000ZDCI,14.52,1.92,1.3,8.97,2.09,9.77,-6.69,-1.66,16.2,1.47
F0GBR063MT,14.52,1.92,1.3,8.97,2.09,9.77,-6.69,-1.66,16.2,1.47
F0GBR0687G,14.52,1.92,1.3,8.97,2.09,9.77,-6.69,-1.66,16.2,1.47
F00000ZXJU,14.52,1.92,1.3,8.97,2.09,9.77,-6.69,-1.66,16.2,1.47
F000000DY3,14.52,1.92,1.3,8.97,2.09,9.77,-6.69,-1.66,16.2,1.47
F00000YWGT,14.52,1.92,1.3,8.97,2.09,9.77,-6.69,-1.66,16.2,1.47
F000001UZH,14.52,1.92,1.3,8.97,2.09,9.77,-6.69,-1.66,16.2,1.47
F00000YWGP,14.52,1.92,1.3,8.97,2.09,9.77,-6.69,-1.66,16.2,1.47
F000001UZR,14.52,1.92,1.3,8.97,2.09,9.77,-6.69,-1.66,16.2,1.47
F00000PWXI,15.95,1.29,0.96,7.15,1.08,11.01,-16.34,-6.2,-29.79,1.77
F000000KDB,15.95,1.29,0.96,7.15,1.08,11.01,-16.34,-6.2,-29.79,1.77
F00000PWXJ,12.78,1.54,0.82,4.24,2.5,12.2,1.06,-3.71,31.16,-2.78
FOGBR05KM1,12.78,1.54,0.82,4.24,2.5,12.2,1.06,-3.71,31.16,-2.78
F000010EFP,12.78,1.54,0.82,4.24,2.5,12.2,1.06,-3.71,31.16,-2.78
F00000PBII,14.52,1.92,1.3,8.97,2.09,9.77,-6.69,-1.66,16.2,1.47
F00000S6NF,14.89,1.43,1.26,10.97,1.81,10.94,-9.47,-8.33,1.01,-0.74
F000005QCN,14.89,1.43,1.26,10.97,1.81,10.94,-9.47,-8.33,1.01,-0.74
F00000PBKB,14.89,1.43,1.26,10.97,1.81,10.94,-9.47,-8.33,1.01,-0.74
F00000SFJ1,16.16,2.4,1.36,12.18,2.55,9.76,-7.51,-2.51,13.89,4.17
F000001AU0,12.78,1.54,0.82,4.24,2.5,12.2,1.06,-3.71,31.16,-2.78
FOGBR05KM8,23.45,3.07,2.07,21.1,2.06,7.61,8.52,-23.42,-17.76,-7.26
F000001ATZ,23.45,3.07,2.07,21.1,2.06,7.61,8.52,-23.42,-17.76,-7.26
F00000NN1P,16.78,2.85,2.12,11.93,3.65,9.17,3.25,-0.03,7.84,2.48
F00000OPX9,16.78,2.85,2.12,11.93,3.65,9.17,3.25,-0.03,7.84,2.48
F00000SFKV,17.76,2.03,1.6,11.61,2.06,10.44,-5.04,-2.96,3.31,0.26
F0GBR04G99,24.78,3.26,2.43,18.6,1.29,11.01,-7.62,2.2,3.83,3.69
F0GBR04D43,24.84,3.28,2.44,18.46,1.28,11,-7.43,2.24,4.05,3.67
F00000OPX6,24.84,3.28,2.44,18.46,1.28,11,-7.43,2.24,4.05,3.67
F00000J00Q,9.88,1.06,0.57,4.99,2.4,9.34,-10.32,-5.14,10.72,-1.66
F00000J00P,9.88,1.06,0.57,4.99,2.4,9.34,-10.32,-5.14,10.72,-1.66
F00000O8G5,11.33,1.65,1.22,10.46,2.28,7.79,10.73,-4,1.64,0.11
F00000O8GB,11.33,1.65,1.22,10.46,2.28,7.79,10.73,-4,1.64,0.11
F0GBR04IMW,13.13,1.25,1.14,7.43,2.63,9,-8.08,-8.46,4.97,-0.45
F0GBR04V70,13.13,1.25,1.14,7.43,2.63,9,-8.08,-8.46,4.97,-0.45
F0GBR0552V,13.13,1.25,1.14,7.43,2.63,9,-8.08,-8.46,4.97,-0.45
F00000Z6B3,13.13,1.25,1.14,7.43,2.63,9,-8.08,-8.46,4.97,-0.45
F00000PHG9,13.13,1.25,1.14,7.43,2.63,9,-8.08,-8.46,4.97,-0.45
F00000M9LW,13.13,1.25,1.14,7.43,2.63,9,-8.08,-8.46,4.97,-0.45
F00000GVYS,13.13,1.25,1.14,7.43,2.63,9,-8.08,-8.46,4.97,-0.45
F0GBR04N99,17.36,2.36,1.23,9.98,1.5,12.91,-4.38,0.78,12.82,2.78
F0GBR0553E,17.36,2.36,1.23,9.98,1.5,12.91,-4.38,0.78,12.82,2.78
F00000QLVC,17.36,2.36,1.23,9.98,1.5,12.91,-4.38,0.78,12.82,2.78
F00000THQW,17.36,2.36,1.23,9.98,1.5,12.91,-4.38,0.78,12.82,2.78
F00000Z1PB,23.95,2.83,2.38,15.31,0.99,15.42,-11.7,-4.89,-2.23,3.58
F000000RTO,35.89,6.75,5.16,34.96,0.64,18.82,-12.3,-1.51,-3.55,0.6
F000000RTN,35.89,6.75,5.16,34.96,0.64,18.82,-12.3,-1.51,-3.55,0.6
F00000ZZ5P,35.89,6.75,5.16,34.96,0.64,18.82,-12.3,-1.51,-3.55,0.6
F000000RTP,35.89,6.75,5.16,34.96,0.64,18.82,-12.3,-1.51,-3.55,0.6
F000000RTR,35.89,6.75,5.16,34.96,0.64,18.82,-12.3,-1.51,-3.55,0.6
F00000ZZ5K,35.89,6.75,5.16,34.96,0.64,18.82,-12.3,-1.51,-3.55,0.6
F00000H06L,35.89,6.75,5.16,34.96,0.64,18.82,-12.3,-1.51,-3.55,0.6
F00000H06M,35.89,6.75,5.16,34.96,0.64,18.82,-12.3,-1.51,-3.55,0.6
F000000RTL,35.89,6.75,5.16,34.96,0.64,18.82,-12.3,-1.51,-3.55,0.6
F000000RTK,35.89,6.75,5.16,34.96,0.64,18.82,-12.3,-1.51,-3.55,0.6
F00000VFI1,16.16,2.4,1.36,12.18,2.55,9.76,-7.51,-2.51,13.89,4.17
F00000VFI2,16.16,2.4,1.36,12.18,2.55,9.76,-7.51,-2.51,13.89,4.17
F00000ZXQG,16.16,2.4,1.36,12.18,2.55,9.76,-7.51,-2.51,13.89,4.17
F00000ZXQE,16.16,2.4,1.36,12.18,2.55,9.76,-7.51,-2.51,13.89,4.17
F00000ZXQI,16.16,2.4,1.36,12.18,2.55,9.76,-7.51,-2.51,13.89,4.17
F0GBR04OBD,15.33,1.96,1.18,8.45,2.61,8.81,-3.53,-2.1,12.8,-0.7
F000003VZ0,15.33,1.96,1.18,8.45,2.61,8.81,-3.53,-2.1,12.8,-0.7
F000003VYE,15.33,1.96,1.18,8.45,2.61,8.81,-3.53,-2.1,12.8,-0.7
F00000YQGF,15.33,1.96,1.18,8.45,2.61,8.81,-3.53,-2.1,12.8,-0.7
F00000YQGG,15.33,1.96,1.18,8.45,2.61,8.81,-3.53,-2.1,12.8,-0.7
F00000YQGH,15.33,1.96,1.18,8.45,2.61,8.81,-3.53,-2.1,12.8,-0.7
F00000WWVI,36.74,6.9,4.15,23.76,1.06,10.24,-1.35,4.05,11.14,10.15
F00000UG3L,36.74,6.9,4.15,23.76,1.06,10.24,-1.35,4.05,11.14,10.15
F00000UNWA,36.74,6.9,4.15,23.76,1.06,10.24,-1.35,4.05,11.14,10.15
F00000VDAD,21.84,2.77,2,14.74,1.54,10.92,-5.54,-2.54,7.41,2.97
F00000P8BR,11.99,1.28,0.73,6.09,2.14,12.03,4.04,-4.76,4.99,-1.31
F0GBR04COP,11.99,1.28,0.73,6.09,2.14,12.03,4.04,-4.76,4.99,-1.31
F00000OOB2,17.5,1.9,1.5,10.83,2.14,11.11,-0.33,-3.1,3.93,0.26
F0GBR04CPM,17.5,1.9,1.5,10.83,2.14,11.11,-0.33,-3.1,3.93,0.26
F0GBR05275,17.54,2.4,1.51,8.14,1.56,10.24,-9.98,-9.75,11.27,-1.81
0P0000N6PE,17.54,2.4,1.51,8.14,1.56,10.24,-9.98,-9.75,11.27,-1.81
0P0000N6PG,17.54,2.4,1.51,8.14,1.56,10.24,-9.98,-9.75,11.27,-1.81
0P0000N6PH,17.54,2.4,1.51,8.14,1.56,10.24,-9.98,-9.75,11.27,-1.81
F00000VOSC,17.54,2.4,1.51,8.14,1.56,10.24,-9.98,-9.75,11.27,-1.81
0P00015THF,17.54,2.4,1.51,8.14,1.56,10.24,-9.98,-9.75,11.27,-1.81
0P00015THE,17.54,2.4,1.51,8.14,1.56,10.24,-9.98,-9.75,11.27,-1.81
F0000000GO,17.54,2.4,1.51,8.14,1.56,10.24,-9.98,-9.75,11.27,-1.81
0P0000N6QM,17.54,2.4,1.51,8.14,1.56,10.24,-9.98,-9.75,11.27,-1.81
F00000204S,17.54,2.4,1.51,8.14,1.56,10.24,-9.98,-9.75,11.27,-1.81
0P0000N6PN,17.54,2.4,1.51,8.14,1.56,10.24,-9.98,-9.75,11.27,-1.81
0P0000N6PP,17.54,2.4,1.51,8.14,1.56,10.24,-9.98,-9.75,11.27,-1.81
F00000H35C,25.25,3.86,2.29,14.69,1.33,12.32,-5.18,-2.06,0.57,2.25
0P0000NQ2Q,25.25,3.86,2.29,14.69,1.33,12.32,-5.18,-2.06,0.57,2.25
0P0000NQ2P,25.25,3.86,2.29,14.69,1.33,12.32,-5.18,-2.06,0.57,2.25
0P0000NQ2N,25.25,3.86,2.29,14.69,1.33,12.32,-5.18,-2.06,0.57,2.25
0P0000NQ2O,25.25,3.86,2.29,14.69,1.33,12.32,-5.18,-2.06,0.57,2.25
F00000NGWK,25.25,3.86,2.29,14.69,1.33,12.32,-5.18,-2.06,0.57,2.25
0P0000Z6YS,25.25,3.86,2.29,14.69,1.33,12.32,-5.18,-2.06,0.57,2.25
0P0000Z6YP,25.25,3.86,2.29,14.69,1.33,12.32,-5.18,-2.06,0.57,2.25
0P0000Z6YR,25.25,3.86,2.29,14.69,1.33,12.32,-5.18,-2.06,0.57,2.25
0P0000Z6YQ,25.25,3.86,2.29,14.69,1.33,12.32,-5.18,-2.06,0.57,2.25
F00000GUPD,25.25,3.86,2.29,14.69,1.33,12.32,-5.18,-2.06,0.57,2.25
0P0000NAK4,25.25,3.86,2.29,14.69,1.33,12.32,-5.18,-2.06,0.57,2.25
0P0000NAK5,25.25,3.86,2.29,14.69,1.33,12.32,-5.18,-2.06,0.57,2.25
0P0000NAK6,25.25,3.86,2.29,14.69,1.33,12.32,-5.18,-2.06,0.57,2.25
0P0000NAK7,25.25,3.86,2.29,14.69,1.33,12.32,-5.18,-2.06,0.57,2.25
F0GBR05V67,25.25,3.86,2.29,14.69,1.33,12.32,-5.18,-2.06,0.57,2.25
0P0000N6IU,25.25,3.86,2.29,14.69,1.33,12.32,-5.18,-2.06,0.57,2.25
0P0000N6IW,25.25,3.86,2.29,14.69,1.33,12.32,-5.18,-2.06,0.57,2.25
0P0000N6IY,25.25,3.86,2.29,14.69,1.33,12.32,-5.18,-2.06,0.57,2.25
0P0000N6IZ,25.25,3.86,2.29,14.69,1.33,12.32,-5.18,-2.06,0.57,2.25
F0GBR053MP,12.72,1.31,0.77,6.43,1.96,11.66,-12.51,-4.92,3.63,-1.99
0P0000N6PR,12.72,1.31,0.77,6.43,1.96,11.66,-12.51,-4.92,3.63,-1.99
0P0000N6PS,12.72,1.31,0.77,6.43,1.96,11.66,-12.51,-4.92,3.63,-1.99
0P00001AJ6,12.72,1.31,0.77,6.43,1.96,11.66,-12.51,-4.92,3.63,-1.99
0P00001AJ7,12.72,1.31,0.77,6.43,1.96,11.66,-12.51,-4.92,3.63,-1.99
F0000000I8,12.72,1.31,0.77,6.43,1.96,11.66,-12.51,-4.92,3.63,-1.99
0P0000N6QN,12.72,1.31,0.77,6.43,1.96,11.66,-12.51,-4.92,3.63,-1.99
0P0000N6QO,12.72,1.31,0.77,6.43,1.96,11.66,-12.51,-4.92,3.63,-1.99
0P0000N6QP,12.72,1.31,0.77,6.43,1.96,11.66,-12.51,-4.92,3.63,-1.99
F00000204K,12.72,1.31,0.77,6.43,1.96,11.66,-12.51,-4.92,3.63,-1.99
0P0000N6Q2,12.72,1.31,0.77,6.43,1.96,11.66,-12.51,-4.92,3.63,-1.99
0P0000N6Q3,12.72,1.31,0.77,6.43,1.96,11.66,-12.51,-4.92,3.63,-1.99
0P0000N6Q4,12.72,1.31,0.77,6.43,1.96,11.66,-12.51,-4.92,3.63,-1.99
F0GBR04EM0,13.04,1.35,0.87,5.76,2.3,10.42,-8.39,-8.05,9.56,-2.29
0P0000N6O2,13.04,1.35,0.87,5.76,2.3,10.42,-8.39,-8.05,9.56,-2.29
0P0000NFUS,13.04,1.35,0.87,5.76,2.3,10.42,-8.39,-8.05,9.56,-2.29
F0GBR05XQQ,13.04,1.35,0.87,5.76,2.3,10.42,-8.39,-8.05,9.56,-2.29
0P0000N6LT,13.04,1.35,0.87,5.76,2.3,10.42,-8.39,-8.05,9.56,-2.29
0P0000N6LU,13.04,1.35,0.87,5.76,2.3,10.42,-8.39,-8.05,9.56,-2.29
0P0000N6LV,13.04,1.35,0.87,5.76,2.3,10.42,-8.39,-8.05,9.56,-2.29
F000001W23,13.04,1.35,0.87,5.76,2.3,10.42,-8.39,-8.05,9.56,-2.29
0P0000N6O4,13.04,1.35,0.87,5.76,2.3,10.42,-8.39,-8.05,9.56,-2.29
0P0000N6O6,13.04,1.35,0.87,5.76,2.3,10.42,-8.39,-8.05,9.56,-2.29
F0GBR04RX1,12.97,1.33,0.92,6.46,2.47,11.55,-3.87,-4.77,2.99,-1.08
F0000023NI,12.97,1.33,0.92,6.46,2.47,11.55,-3.87,-4.77,2.99,-1.08
F00000SVDG,12.97,1.33,0.92,6.46,2.47,11.55,-3.87,-4.77,2.99,-1.08
F00000P0Q8,12.97,1.33,0.92,6.46,2.47,11.55,-3.87,-4.77,2.99,-1.08
F000000R67,13.62,1.56,0.94,7.19,2.83,10.02,-3.34,-2.89,6.31,0.53
F000000R6C,13.62,1.56,0.94,7.19,2.83,10.02,-3.34,-2.89,6.31,0.53
F00000SVEC,13.62,1.56,0.94,7.19,2.83,10.02,-3.34,-2.89,6.31,0.53
F00000P0QJ,13.62,1.56,0.94,7.19,2.83,10.02,-3.34,-2.89,6.31,0.53
F000000R69,13.73,1.38,0.88,6.41,2.5,10.42,-5.16,-3.8,2.81,0.22
F000000R6I,13.73,1.38,0.88,6.41,2.5,10.42,-5.16,-3.8,2.81,0.22
F00000SVEI,13.73,1.38,0.88,6.41,2.5,10.42,-5.16,-3.8,2.81,0.22
F00000P0QL,13.73,1.38,0.88,6.41,2.5,10.42,-5.16,-3.8,2.81,0.22
F0GBR04P5K,16.71,1.77,0.96,8.67,1.09,14.82,-6.55,0.18,5.88,-1.11
F000005F0X,16.71,1.77,0.96,8.67,1.09,14.82,-6.55,0.18,5.88,-1.11
F00000SVDK,16.71,1.77,0.96,8.67,1.09,14.82,-6.55,0.18,5.88,-1.11
F00000P0V9,16.71,1.77,0.96,8.67,1.09,14.82,-6.55,0.18,5.88,-1.11
F000010OP2,13.24,1.38,0.88,6.47,2.81,10.88,-2.93,-3.35,2.15,-0.5
F0GBR04ABY,12.62,1.4,0.95,6.8,2.35,11.75,-7.3,-4.75,2.34,-1.38
F0GBR06CWO,12.62,1.4,0.95,6.8,2.35,11.75,-7.3,-4.75,2.34,-1.38
F0GBR04AC0,12.62,1.4,0.95,6.8,2.35,11.75,-7.3,-4.75,2.34,-1.38
F0GBR04K71,12.62,1.4,0.95,6.8,2.35,11.75,-7.3,-4.75,2.34,-1.38
F00000MAW8,12.62,1.4,0.95,6.8,2.35,11.75,-7.3,-4.75,2.34,-1.38
F0000000Y6,13.39,1.67,1.02,7.58,2.86,9.96,-4.68,-4.15,3.55,-0.37
F0000000Y5,13.39,1.67,1.02,7.58,2.86,9.96,-4.68,-4.15,3.55,-0.37
F0000000Y4,13.39,1.67,1.02,7.58,2.86,9.96,-4.68,-4.15,3.55,-0.37
F00000NGHU,13.85,1.41,1.01,6.99,2.14,11.89,-9.77,-5.79,0.1,-0.83
F00000NGHW,13.85,1.41,1.01,6.99,2.14,11.89,-9.77,-5.79,0.1,-0.83
F0GBR04ABX,18.53,1.89,0.96,9.08,1.3,12.96,-2.58,0.54,3.21,-1.46
F0GBR06C9W,18.53,1.89,0.96,9.08,1.3,12.96,-2.58,0.54,3.21,-1.46
F0GBR04SQF,18.53,1.89,0.96,9.08,1.3,12.96,-2.58,0.54,3.21,-1.46
F0GBR04TWF,18.53,1.89,0.96,9.08,1.3,12.96,-2.58,0.54,3.21,-1.46
F00000QB3R,16.34,1.99,1.63,12.16,1.86,11.53,-11.61,-7.94,3.02,0.14
F00000UOOB,16.34,1.99,1.63,12.16,1.86,11.53,-11.61,-7.94,3.02,0.14
F00000QTTD,16.34,1.99,1.63,12.16,1.86,11.53,-11.61,-7.94,3.02,0.14
F00000QNSS,16.34,1.99,1.63,12.16,1.86,11.53,-11.61,-7.94,3.02,0.14
F00000WFGB,16.34,1.99,1.63,12.16,1.86,11.53,-11.61,-7.94,3.02,0.14
F0GBR04U6V,16.34,1.99,1.63,12.16,1.86,11.53,-11.61,-7.94,3.02,0.14
F0GBR04KFA,16.34,1.99,1.63,12.16,1.86,11.53,-11.61,-7.94,3.02,0.14
F0GBR04G4M,15.85,1.87,1.62,11.16,1.51,12.95,-15.33,-10.42,8.33,0.95
F000013L9V,15.85,1.87,1.62,11.16,1.51,12.95,-15.33,-10.42,8.33,0.95
F00000ONHU,15.85,1.87,1.62,11.16,1.51,12.95,-15.33,-10.42,8.33,0.95
F0GBR04KWI,16.75,1.96,1.49,11.55,2.06,10.34,-10.77,-7.72,11.74,2.44
F000013L9W,16.75,1.96,1.49,11.55,2.06,10.34,-10.77,-7.72,11.74,2.44
F0GBR054VC,16.75,1.96,1.49,11.55,2.06,10.34,-10.77,-7.72,11.74,2.44
F00000ZW2X,16.75,1.96,1.49,11.55,2.06,10.34,-10.77,-7.72,11.74,2.44
F0GBR04DJO,16.28,1.98,1.62,12.14,1.87,11.45,-11.76,-7.95,3.03,0.18
F000002F6P,16.28,1.98,1.62,12.14,1.87,11.45,-11.76,-7.95,3.03,0.18
F000013L9X,16.28,1.98,1.62,12.14,1.87,11.45,-11.76,-7.95,3.03,0.18
