SecId,Style,Style_5_Min,Style_5_Max,Yield,Yield_5_Min,Yield_5_Max,Momentum,Momentum_5_Min,Momentum_5_Max,Quality,Quality_5_Min,Quality_5_Max,Volatility,Volatility_5_Min,Volatility_5_Max,Liquidity,Liquidity_5_Min,Liquidity_5_Max,Size,Size_5_Min,Size_5_Max
F00000QTM7,73.28,66.83,83.55,19.58,5.58,26.02,80.62,22.2,83.78,88.67,68.8,89.96,36.42,18.75,89.12,40.42,26.38,91.75,69,62.89,87.15
F00000OZTW,73.28,66.83,83.55,19.58,5.58,26.02,80.62,22.2,83.78,88.67,68.8,89.96,36.42,18.75,89.12,40.42,26.38,91.75,69,62.89,87.15
F0GBR06I71,73.28,66.83,83.55,19.58,5.58,26.02,80.62,22.2,83.78,88.67,68.8,89.96,36.42,18.75,89.12,40.42,26.38,91.75,69,62.89,87.15
F0GBR0602H,73.28,66.83,83.55,19.58,5.58,26.02,80.62,22.2,83.78,88.67,68.8,89.96,36.42,18.75,89.12,40.42,26.38,91.75,69,62.89,87.15
F0GBR04RQ2,69.62,62.32,79.51,26.69,11.24,35.2,75.34,23.69,84.27,84.69,48.41,86.04,30.57,14.86,80.03,35.47,26.53,89.6,49.78,47.3,68.74
F0GBR04D9J,58.49,29.46,79.59,49.07,6.6,65.19,15.46,2.56,72.22,51.04,16.85,88.66,13.57,5.21,74.97,29.09,15.78,86.15,30.23,26.16,71.12
F000000OD2,58.49,29.46,79.59,49.07,6.6,65.19,15.46,2.56,72.22,51.04,16.85,88.66,13.57,5.21,74.97,29.09,15.78,86.15,30.23,26.16,71.12
F00000OYYE,58.49,29.46,79.59,49.07,6.6,65.19,15.46,2.56,72.22,51.04,16.85,88.66,13.57,5.21,74.97,29.09,15.78,86.15,30.23,26.16,71.12
F00000LYF6,68.59,59.25,82.18,26.61,10.29,40.23,59.84,14.79,76.62,78.27,46.97,81.99,28.75,13.19,75.95,35.93,28.64,91.02,43.01,42.4,62.32
F00000ZW9X,68.59,59.25,82.18,26.61,10.29,40.23,59.84,14.79,76.62,78.27,46.97,81.99,28.75,13.19,75.95,35.93,28.64,91.02,43.01,42.4,62.32
F0000102YE,92.84,62.47,94.79,21.26,3.46,40.37,68.16,24.2,96.87,83.68,38.22,85,19.13,7.58,91.02,24.87,12.59,89.92,32.61,27.19,70.29
F00000MAI0,92.84,62.47,94.79,21.26,3.46,40.37,68.16,24.2,96.87,83.68,38.22,85,19.13,7.58,91.02,24.87,12.59,89.92,32.61,27.19,70.29
F00000MAHY,92.84,62.47,94.79,21.26,3.46,40.37,68.16,24.2,96.87,83.68,38.22,85,19.13,7.58,91.02,24.87,12.59,89.92,32.61,27.19,70.29
F00000MA49,92.84,62.47,94.79,21.26,3.46,40.37,68.16,24.2,96.87,83.68,38.22,85,19.13,7.58,91.02,24.87,12.59,89.92,32.61,27.19,70.29
F00000QTM9,69.74,62.72,81.21,27.75,12.51,37.84,75.19,26.78,83.6,83.85,43.25,85.75,29.12,14.53,80.37,36.34,28.04,89.4,47.29,44.13,65.31
F000002KDL,54.72,25.7,61.14,58.81,25.2,71.68,17.15,2.95,49.16,33.91,10.46,77.76,23.29,11.08,68.84,47.72,29.85,87.05,26.95,23.86,51.69
F00000P00B,54.72,25.7,61.14,58.81,25.2,71.68,17.15,2.95,49.16,33.91,10.46,77.76,23.29,11.08,68.84,47.72,29.85,87.05,26.95,23.86,51.69
F00000OS9Z,54.72,25.7,61.14,58.81,25.2,71.68,17.15,2.95,49.16,33.91,10.46,77.76,23.29,11.08,68.84,47.72,29.85,87.05,26.95,23.86,51.69
F00000WF7I,67.77,63.92,88.53,21.77,6.06,27.39,30.6,11.48,74.86,65.4,29.05,75.93,22.34,12.25,58.62,32.57,23.64,85.19,32.16,32.16,47.58
F00000WF7E,67.77,63.92,88.53,21.77,6.06,27.39,30.6,11.48,74.86,65.4,29.05,75.93,22.34,12.25,58.62,32.57,23.64,85.19,32.16,32.16,47.58
F00000WB5V,64.92,55.66,82.86,31.26,12.38,39.33,40.97,11.01,74.67,67.7,36.43,85.74,23.65,16.41,72.32,33.41,24.56,84.7,37.65,36.35,70.46
F00000WB5X,64.92,55.66,82.86,31.26,12.38,39.33,40.97,11.01,74.67,67.7,36.43,85.74,23.65,16.41,72.32,33.41,24.56,84.7,37.65,36.35,70.46
F00000WF4U,64.92,55.66,82.86,31.26,12.38,39.33,40.97,11.01,74.67,67.7,36.43,85.74,23.65,16.41,72.32,33.41,24.56,84.7,37.65,36.35,70.46
F0GBR04S54,86.46,80.55,94.95,34.23,5.22,45.33,26.32,9.08,92.29,74.76,26.07,74.76,16.16,5.25,44.41,31.15,27.07,86.48,25.87,23.23,39.62
F00000Q4AV,86.46,80.55,94.95,34.23,5.22,45.33,26.32,9.08,92.29,74.76,26.07,74.76,16.16,5.25,44.41,31.15,27.07,86.48,25.87,23.23,39.62
F00000OQRH,86.46,80.55,94.95,34.23,5.22,45.33,26.32,9.08,92.29,74.76,26.07,74.76,16.16,5.25,44.41,31.15,27.07,86.48,25.87,23.23,39.62
F000000PXG,86.46,80.55,94.95,34.23,5.22,45.33,26.32,9.08,92.29,74.76,26.07,74.76,16.16,5.25,44.41,31.15,27.07,86.48,25.87,23.23,39.62
F00000ZX12,90.73,73.29,99.52,27.28,6.7,37.66,82.39,33.75,96.87,66.35,27.91,83.89,14.22,10.06,94.1,32.32,13.34,84.46,18.9,16.05,92.45
F00000Y61R,90.73,73.29,99.52,27.28,6.7,37.66,82.39,33.75,96.87,66.35,27.91,83.89,14.22,10.06,94.1,32.32,13.34,84.46,18.9,16.05,92.45
F00000V18M,90.73,73.29,99.52,27.28,6.7,37.66,82.39,33.75,96.87,66.35,27.91,83.89,14.22,10.06,94.1,32.32,13.34,84.46,18.9,16.05,92.45
F00000ONVN,90.73,73.29,99.52,27.28,6.7,37.66,82.39,33.75,96.87,66.35,27.91,83.89,14.22,10.06,94.1,32.32,13.34,84.46,18.9,16.05,92.45
F0000040Q9,90.73,73.29,99.52,27.28,6.7,37.66,82.39,33.75,96.87,66.35,27.91,83.89,14.22,10.06,94.1,32.32,13.34,84.46,18.9,16.05,92.45
F0000040QB,90.73,73.29,99.52,27.28,6.7,37.66,82.39,33.75,96.87,66.35,27.91,83.89,14.22,10.06,94.1,32.32,13.34,84.46,18.9,16.05,92.45
F0000108X4,89.61,84.05,99.5,30.63,7.12,38.21,80.57,33.18,96.37,66.63,30.28,81.85,14.37,9.04,38.47,30.91,13.57,54.69,21.2,18.1,28.5
F0000150T8,89.61,84.05,99.5,30.63,7.12,38.21,80.57,33.18,96.37,66.63,30.28,81.85,14.37,9.04,38.47,30.91,13.57,54.69,21.2,18.1,28.5
F0000108X2,89.61,84.05,99.5,30.63,7.12,38.21,80.57,33.18,96.37,66.63,30.28,81.85,14.37,9.04,38.47,30.91,13.57,54.69,21.2,18.1,28.5
F0000108X6,89.61,84.05,99.5,30.63,7.12,38.21,80.57,33.18,96.37,66.63,30.28,81.85,14.37,9.04,38.47,30.91,13.57,54.69,21.2,18.1,28.5
F0000150TA,83.63,74.92,94.02,25.91,6.43,40.66,37.74,37.74,96.1,92.18,38.45,92.18,15.74,7.57,66.24,20.09,14.43,86.75,28.96,27.23,44.09
F000010G0B,83.63,74.92,94.02,25.91,6.43,40.66,37.74,37.74,96.1,92.18,38.45,92.18,15.74,7.57,66.24,20.09,14.43,86.75,28.96,27.23,44.09
F00000MWK3,83.63,74.92,94.02,25.91,6.43,40.66,37.74,37.74,96.1,92.18,38.45,92.18,15.74,7.57,66.24,20.09,14.43,86.75,28.96,27.23,44.09
F00000MWK7,95.69,78.73,97.56,12.22,3.66,24.9,76.62,34.76,96.86,92.66,83.28,93.19,18.37,12.89,69.46,18.45,12.88,80.43,33.05,30.5,56.26
F0000151EF,95.69,78.73,97.56,12.22,3.66,24.9,76.62,34.76,96.86,92.66,83.28,93.19,18.37,12.89,69.46,18.45,12.88,80.43,33.05,30.5,56.26
F0000109A5,95.69,78.73,97.56,12.22,3.66,24.9,76.62,34.76,96.86,92.66,83.28,93.19,18.37,12.89,69.46,18.45,12.88,80.43,33.05,30.5,56.26
F00000VT9Y,95.69,78.73,97.56,12.22,3.66,24.9,76.62,34.76,96.86,92.66,83.28,93.19,18.37,12.89,69.46,18.45,12.88,80.43,33.05,30.5,56.26
F00000OSWI,71.03,67.11,88.92,47.83,11.28,48.58,78.06,30.68,95.65,86.66,72.98,92.16,29.49,7.72,57.29,27.57,19.99,87.66,32.83,31.6,37.63
F0000150TZ,71.03,67.11,88.92,47.83,11.28,48.58,78.06,30.68,95.65,86.66,72.98,92.16,29.49,7.72,57.29,27.57,19.99,87.66,32.83,31.6,37.63
F0GBR04C3X,71.03,67.11,88.92,47.83,11.28,48.58,78.06,30.68,95.65,86.66,72.98,92.16,29.49,7.72,57.29,27.57,19.99,87.66,32.83,31.6,37.63
F00000QQTC,70.54,70.54,85.48,58.55,10.19,72.17,34.13,19.36,94.97,87.36,65.76,92.5,14.02,6.2,64.57,17.09,11.07,83.47,35.5,31.61,51.65
F00000QQTE,70.54,70.54,85.48,58.55,10.19,72.17,34.13,19.36,94.97,87.36,65.76,92.5,14.02,6.2,64.57,17.09,11.07,83.47,35.5,31.61,51.65
F00000QQTD,70.54,70.54,85.48,58.55,10.19,72.17,34.13,19.36,94.97,87.36,65.76,92.5,14.02,6.2,64.57,17.09,11.07,83.47,35.5,31.61,51.65
F00000OZTY,69.74,62.72,81.21,27.75,12.51,37.84,75.19,26.78,83.6,83.85,43.25,85.75,29.12,14.53,80.37,36.34,28.04,89.4,47.29,44.13,65.31
F0000102YI,69.74,62.72,81.21,27.75,12.51,37.84,75.19,26.78,83.6,83.85,43.25,85.75,29.12,14.53,80.37,36.34,28.04,89.4,47.29,44.13,65.31
F0GBR06HX1,69.74,62.72,81.21,27.75,12.51,37.84,75.19,26.78,83.6,83.85,43.25,85.75,29.12,14.53,80.37,36.34,28.04,89.4,47.29,44.13,65.31
F0GBR04C2Y,69.74,62.72,81.21,27.75,12.51,37.84,75.19,26.78,83.6,83.85,43.25,85.75,29.12,14.53,80.37,36.34,28.04,89.4,47.29,44.13,65.31
F00000U46L,49.22,32.45,63.24,82.51,48.47,84.14,27.34,11.48,97.44,40.06,22.89,42.58,11.81,3.11,22.91,18.16,6.76,62.97,11.6,10.07,13.42
F00000U3Y2,34.57,19.95,45.85,35.71,30.15,57.69,75.8,12.48,91.76,78.08,9.66,78.45,27.55,18.66,71.76,41.45,31.33,92.25,28.21,28.21,37.39
F0GBR04GTH,69.08,43.12,81.75,16.33,9.96,29.56,68.5,12.4,85.51,65.42,30.12,84.86,45.7,26.44,91.57,60.55,25.35,89.46,61.28,48.87,76.26
F00000P5TW,63.04,33.19,75.39,38.79,25.32,53.32,70.1,16.83,86.68,69.97,41.78,80.1,27.87,14.79,68.33,37.67,32.89,88.41,29.31,29.31,45.7
F0GBR04MZL,63.04,33.19,75.39,38.79,25.32,53.32,70.1,16.83,86.68,69.97,41.78,80.1,27.87,14.79,68.33,37.67,32.89,88.41,29.31,29.31,45.7
F00000SK3U,63.04,33.19,75.39,38.79,25.32,53.32,70.1,16.83,86.68,69.97,41.78,80.1,27.87,14.79,68.33,37.67,32.89,88.41,29.31,29.31,45.7
F0GBR06HWQ,21.15,11.52,32.4,88.54,76.61,90.59,60.05,11.81,95.69,19.7,19.7,82.71,12.89,6.8,46.97,39.61,24.71,91.89,18.54,18.09,28.93
F00000P7AC,22.85,12.35,39.83,88.53,54.91,88.53,68.3,7.7,96.96,22.28,22.28,88.38,8.1,4.51,60.61,42.5,21.53,90.16,15.73,15.73,30.59
F0GBR04S8U,85.01,46.68,90.09,8.81,4.48,30.6,70.42,29.65,96.51,73.97,61.48,94.04,28.09,14.57,90.98,28.25,20.68,83.44,32.61,30.38,44.23
F00000OO5L,85.01,46.68,90.09,8.81,4.48,30.6,70.42,29.65,96.51,73.97,61.48,94.04,28.09,14.57,90.98,28.25,20.68,83.44,32.61,30.38,44.23
F00000OO5M,85.01,46.68,90.09,8.81,4.48,30.6,70.42,29.65,96.51,73.97,61.48,94.04,28.09,14.57,90.98,28.25,20.68,83.44,32.61,30.38,44.23
F0GBR04JJG,85.01,46.68,90.09,8.81,4.48,30.6,70.42,29.65,96.51,73.97,61.48,94.04,28.09,14.57,90.98,28.25,20.68,83.44,32.61,30.38,44.23
F0GBR04GHM,84.15,81.03,91.9,11.18,4.28,12.9,69.67,24.81,90.41,74.56,70.98,87.38,29.41,16.44,79.7,35.21,25.81,86.89,31.43,29.86,40.53
F0GBR04S95,75.96,61.45,93.18,77.82,33.82,85.89,39.26,15.18,97.8,72.59,42,97.26,6.34,2.01,13.24,55.74,19.03,92.91,15.66,14,25.06
F000005JRK,75.96,61.45,93.18,77.82,33.82,85.89,39.26,15.18,97.8,72.59,42,97.26,6.34,2.01,13.24,55.74,19.03,92.91,15.66,14,25.06
F000013D2J,75.96,61.45,93.18,77.82,33.82,85.89,39.26,15.18,97.8,72.59,42,97.26,6.34,2.01,13.24,55.74,19.03,92.91,15.66,14,25.06
F00000OO8B,75.96,61.45,93.18,77.82,33.82,85.89,39.26,15.18,97.8,72.59,42,97.26,6.34,2.01,13.24,55.74,19.03,92.91,15.66,14,25.06
F0GBR04JI4,75.96,61.45,93.18,77.82,33.82,85.89,39.26,15.18,97.8,72.59,42,97.26,6.34,2.01,13.24,55.74,19.03,92.91,15.66,14,25.06
F0GBR04S97,16,10.56,40.39,91.78,72.22,95.08,24.42,5.82,97.5,17.25,6.32,40.95,9.36,2.19,36.38,38.93,26.43,97.46,4.6,3.1,6.71
F00000OO8F,16,10.56,40.39,91.78,72.22,95.08,24.42,5.82,97.5,17.25,6.32,40.95,9.36,2.19,36.38,38.93,26.43,97.46,4.6,3.1,6.71
F0GBR04JO9,16,10.56,40.39,91.78,72.22,95.08,24.42,5.82,97.5,17.25,6.32,40.95,9.36,2.19,36.38,38.93,26.43,97.46,4.6,3.1,6.71
F0GBR04S98,16.31,16.31,85.57,72.18,24.21,76.37,64.44,27.37,96.55,26.62,17.84,75.27,20.77,6.56,63.57,48.69,21.6,90.32,23.49,21.8,36
F00000OO8L,16.31,16.31,85.57,72.18,24.21,76.37,64.44,27.37,96.55,26.62,17.84,75.27,20.77,6.56,63.57,48.69,21.6,90.32,23.49,21.8,36
F0GBR04JLW,16.31,16.31,85.57,72.18,24.21,76.37,64.44,27.37,96.55,26.62,17.84,75.27,20.77,6.56,63.57,48.69,21.6,90.32,23.49,21.8,36
F00000VEBL,33.57,33.57,95.34,64.99,17.5,67.82,73.77,9.84,94.6,57.2,29.25,87.21,26.81,11.55,43.24,43.79,20.3,81.42,27.66,27.46,47.94
F00000TULL,33.57,33.57,95.34,64.99,17.5,67.82,73.77,9.84,94.6,57.2,29.25,87.21,26.81,11.55,43.24,43.79,20.3,81.42,27.66,27.46,47.94
F00000XY8K,33.57,33.57,95.34,64.99,17.5,67.82,73.77,9.84,94.6,57.2,29.25,87.21,26.81,11.55,43.24,43.79,20.3,81.42,27.66,27.46,47.94
F00000VT25,83.78,76.65,96.97,10.61,4.11,27.03,93.34,14.22,93.61,76.34,17.1,82.39,78.45,13.22,79.8,47.59,19,88.04,35.7,28.16,46.58
F0GBR06M5A,90.1,57.89,91.14,8.47,5.22,43.44,78.83,16.42,92.95,22.05,10.23,42.2,29.27,7.02,70.38,27.49,21.06,85.76,26.75,17.4,37.24
F0GBR04S8K,90.1,57.89,91.14,8.47,5.22,43.44,78.83,16.42,92.95,22.05,10.23,42.2,29.27,7.02,70.38,27.49,21.06,85.76,26.75,17.4,37.24
F00000QU2P,85.67,66.02,88.33,30.77,13.24,71.99,60.96,7.34,95.26,34.26,11.73,57.12,19.15,4.39,39.12,45.66,21.92,87.75,24.32,13.87,29.33
F0GBR050JO,68.5,66.21,83.36,23.94,6.53,25.53,75.99,20.83,84.7,89.72,69.13,90,29.98,18.38,89.83,43.36,26.13,92.04,70.66,62.81,87.55
F00000NMF9,55.86,31.23,78.81,20.12,12.68,39.01,58.46,7.85,98.49,21.95,11.43,57.76,25.95,5.03,44.54,65.72,40.82,94.33,9.48,5.83,13.5
F00000PBFB,55.86,31.23,78.81,20.12,12.68,39.01,58.46,7.85,98.49,21.95,11.43,57.76,25.95,5.03,44.54,65.72,40.82,94.33,9.48,5.83,13.5
F00000O7XO,84.17,77.29,91.94,22.15,5.32,28.93,34,31.38,93.39,86.62,55.21,90.98,18.04,6.9,69.97,19.27,11.87,85.34,26.57,24.35,61.9
F0GBR04E51,84.17,77.29,91.94,22.15,5.32,28.93,34,31.38,93.39,86.62,55.21,90.98,18.04,6.9,69.97,19.27,11.87,85.34,26.57,24.35,61.9
F00000O7XM,84.17,77.29,91.94,22.15,5.32,28.93,34,31.38,93.39,86.62,55.21,90.98,18.04,6.9,69.97,19.27,11.87,85.34,26.57,24.35,61.9
F00000T1N4,84.17,77.29,91.94,22.15,5.32,28.93,34,31.38,93.39,86.62,55.21,90.98,18.04,6.9,69.97,19.27,11.87,85.34,26.57,24.35,61.9
F00000SJSU,84.17,77.29,91.94,22.15,5.32,28.93,34,31.38,93.39,86.62,55.21,90.98,18.04,6.9,69.97,19.27,11.87,85.34,26.57,24.35,61.9
F0GBR04FI9,13.16,8.42,22.54,81.35,81.35,93.92,68.31,3.63,72.72,5.98,3.98,10.86,21.89,4.8,60.02,62.22,42.07,97.44,17.43,5.61,20.2
F0GBR04CHR,30.06,26.43,70.09,77.21,20.39,77.21,58.49,11.06,81.32,60.4,35.22,86.47,11.22,6.96,41.06,48.56,26.87,94.64,24.06,21.62,36.21
F0GBR04CHN,30.06,26.43,70.09,77.21,20.39,77.21,58.49,11.06,81.32,60.4,35.22,86.47,11.22,6.96,41.06,48.56,26.87,94.64,24.06,21.62,36.21
F00000PBF9,30.06,26.43,70.09,77.21,20.39,77.21,58.49,11.06,81.32,60.4,35.22,86.47,11.22,6.96,41.06,48.56,26.87,94.64,24.06,21.62,36.21
F0GBR04KO2,70.95,28.51,74.43,27.04,13.76,38.9,82.03,28.18,92.02,77.27,32.89,78.83,29.9,15.57,74.75,35.25,17.69,88.93,32.17,32.17,61.49
F0GBR05ZTJ,70.95,28.51,74.43,27.04,13.76,38.9,82.03,28.18,92.02,77.27,32.89,78.83,29.9,15.57,74.75,35.25,17.69,88.93,32.17,32.17,61.49
F00000U46N,49.22,32.45,63.24,82.51,48.47,84.14,27.34,11.48,97.44,40.06,22.89,42.58,11.81,3.11,22.91,18.16,6.76,62.97,11.6,10.07,13.42
F0GBR04DTS,9.45,9.45,89.39,92.63,13.09,92.63,24.66,20.57,96.57,67.56,48.2,94.24,14.83,3.43,75.96,25.84,15.29,90.57,22.9,22.9,61.88
F00000OUU2,9.45,9.45,89.39,92.63,13.09,92.63,24.66,20.57,96.57,67.56,48.2,94.24,14.83,3.43,75.96,25.84,15.29,90.57,22.9,22.9,61.88
F000002JUH,9.45,9.45,89.39,92.63,13.09,92.63,24.66,20.57,96.57,67.56,48.2,94.24,14.83,3.43,75.96,25.84,15.29,90.57,22.9,22.9,61.88
F0000102YG,17.15,15.9,44.85,87.94,72.27,94.7,26.44,5.92,98.45,12.52,6.2,20.83,13.02,2.28,20.04,60.95,24.3,97.84,4.89,2.64,6.08
F00000VD65,70.95,28.51,74.43,27.04,13.76,38.9,82.03,28.18,92.02,77.27,32.89,78.83,29.9,15.57,74.75,35.25,17.69,88.93,32.17,32.17,61.49
F0GBR059QG,70.95,28.51,74.43,27.04,13.76,38.9,82.03,28.18,92.02,77.27,32.89,78.83,29.9,15.57,74.75,35.25,17.69,88.93,32.17,32.17,61.49
F00000QBOD,70.95,28.51,74.43,27.04,13.76,38.9,82.03,28.18,92.02,77.27,32.89,78.83,29.9,15.57,74.75,35.25,17.69,88.93,32.17,32.17,61.49
F00000V33Z,70.95,28.51,74.43,27.04,13.76,38.9,82.03,28.18,92.02,77.27,32.89,78.83,29.9,15.57,74.75,35.25,17.69,88.93,32.17,32.17,61.49
F00000M0TW,70.95,28.51,74.43,27.04,13.76,38.9,82.03,28.18,92.02,77.27,32.89,78.83,29.9,15.57,74.75,35.25,17.69,88.93,32.17,32.17,61.49
F00000OWFK,69.08,43.12,81.75,16.33,9.96,29.56,68.5,12.4,85.51,65.42,30.12,84.86,45.7,26.44,91.57,60.55,25.35,89.46,61.28,48.87,76.26
F0GBR04S9M,65.63,62.26,81.72,32.49,11.68,37.35,74.07,24.03,84.17,75.59,46.55,85.83,27.94,14.16,74.93,42.04,26.97,89.69,49.43,44.55,62.85
F00000MJ6K,55.86,31.23,78.81,20.12,12.68,39.01,58.46,7.85,98.49,21.95,11.43,57.76,25.95,5.03,44.54,65.72,40.82,94.33,9.48,5.83,13.5
F0GBR053N0,21.15,11.52,32.4,88.54,76.61,90.59,60.05,11.81,95.69,19.7,19.7,82.71,12.89,6.8,46.97,39.61,24.71,91.89,18.54,18.09,28.93
F00000OO8D,16,10.56,40.39,91.78,72.22,95.08,24.42,5.82,97.5,17.25,6.32,40.95,9.36,2.19,36.38,38.93,26.43,97.46,4.6,3.1,6.71
F00000OO8N,16.31,16.31,85.57,72.18,24.21,76.37,64.44,27.37,96.55,26.62,17.84,75.27,20.77,6.56,63.57,48.69,21.6,90.32,23.49,21.8,36
F00000OKH9,17.15,15.9,44.85,87.94,72.27,94.7,26.44,5.92,98.45,12.52,6.2,20.83,13.02,2.28,20.04,60.95,24.3,97.84,4.89,2.64,6.08
F00000OKFC,17.15,15.9,44.85,87.94,72.27,94.7,26.44,5.92,98.45,12.52,6.2,20.83,13.02,2.28,20.04,60.95,24.3,97.84,4.89,2.64,6.08
F0GBR05PUB,17.15,15.9,44.85,87.94,72.27,94.7,26.44,5.92,98.45,12.52,6.2,20.83,13.02,2.28,20.04,60.95,24.3,97.84,4.89,2.64,6.08
F00000ZO5K,56.12,21.64,79.17,66.29,30.89,93.54,40.29,16.6,95.78,77.24,13.72,86.57,21.83,3.71,25.5,37.47,19.51,91.84,24.63,16.73,25.79
F00000OKHB,56.12,21.64,79.17,66.29,30.89,93.54,40.29,16.6,95.78,77.24,13.72,86.57,21.83,3.71,25.5,37.47,19.51,91.84,24.63,16.73,25.79
F0000027AJ,56.12,21.64,79.17,66.29,30.89,93.54,40.29,16.6,95.78,77.24,13.72,86.57,21.83,3.71,25.5,37.47,19.51,91.84,24.63,16.73,25.79
F0000027AE,56.12,21.64,79.17,66.29,30.89,93.54,40.29,16.6,95.78,77.24,13.72,86.57,21.83,3.71,25.5,37.47,19.51,91.84,24.63,16.73,25.79
F00000PLVV,78.74,63.43,90.65,11.76,3.48,18.52,47.39,13.84,97.72,22.64,19.14,71.31,33.92,7.79,82.26,20.75,12.88,76.18,19.44,18.71,34.04
F0GBR04H8N,37.87,31.86,55.31,62.1,42.97,66.23,80.04,27.63,83.64,26.51,23.17,48.18,49.79,29.21,79.41,60.72,38.27,81.12,36.1,33.16,40.81
F00000XHLB,80.07,71.04,91.4,15.85,6.75,24.96,64.06,46.86,99.9,60.89,24.89,75.65,36.19,1,46.16,39.17,6.92,89.76,25.45,4.76,25.45
F00000XHLL,80.07,71.04,91.4,15.85,6.75,24.96,64.06,46.86,99.9,60.89,24.89,75.65,36.19,1,46.16,39.17,6.92,89.76,25.45,4.76,25.45
F00000XHLN,80.07,71.04,91.4,15.85,6.75,24.96,64.06,46.86,99.9,60.89,24.89,75.65,36.19,1,46.16,39.17,6.92,89.76,25.45,4.76,25.45
F00000XHLP,80.07,71.04,91.4,15.85,6.75,24.96,64.06,46.86,99.9,60.89,24.89,75.65,36.19,1,46.16,39.17,6.92,89.76,25.45,4.76,25.45
F00000QKW2,59.83,20.19,74.87,33.97,15.34,90.55,71.11,16.38,94.23,75.79,19.78,86.44,23.4,5.36,62.33,31.51,12.24,81.24,49.66,29.13,49.66
F00000QKW4,59.83,20.19,74.87,33.97,15.34,90.55,71.11,16.38,94.23,75.79,19.78,86.44,23.4,5.36,62.33,31.51,12.24,81.24,49.66,29.13,49.66
F00000QKW6,59.83,20.19,74.87,33.97,15.34,90.55,71.11,16.38,94.23,75.79,19.78,86.44,23.4,5.36,62.33,31.51,12.24,81.24,49.66,29.13,49.66
F00000OB1F,81.24,46.88,90.01,17.14,8.06,52.56,76.75,21.97,92.67,80.06,75.61,90.3,27.93,15.45,90.33,33.91,21.15,90.1,49.41,33.49,57.19
F00000OB1H,81.24,46.88,90.01,17.14,8.06,52.56,76.75,21.97,92.67,80.06,75.61,90.3,27.93,15.45,90.33,33.91,21.15,90.1,49.41,33.49,57.19
F00000OB2H,81.24,46.88,90.01,17.14,8.06,52.56,76.75,21.97,92.67,80.06,75.61,90.3,27.93,15.45,90.33,33.91,21.15,90.1,49.41,33.49,57.19
F000003W5M,30.42,5.06,37.56,49.74,18.83,78.47,90.26,9.85,95.27,61.77,18.79,83.92,78.68,22.62,93.02,87.79,61.51,96.91,38.38,35.73,43.84
F00000SS5D,30.42,5.06,37.56,49.74,18.83,78.47,90.26,9.85,95.27,61.77,18.79,83.92,78.68,22.62,93.02,87.79,61.51,96.91,38.38,35.73,43.84
F0GBR053Y9,33.68,33.68,95.21,64.73,17.76,67.42,73.12,9.8,94.69,58.46,29.42,90.7,26.44,7.01,43.11,43.95,20.65,81.56,27.45,27.45,47.75
F00000OUPM,33.68,33.68,95.21,64.73,17.76,67.42,73.12,9.8,94.69,58.46,29.42,90.7,26.44,7.01,43.11,43.95,20.65,81.56,27.45,27.45,47.75
F0GBR06KKK,22.76,22.47,97.61,72.01,21.68,73.04,78.59,11.26,95.76,30.67,15.91,81.23,28.79,3.53,53.13,59.78,15.46,74.85,26.13,20.97,40.74
F00000OUPO,22.76,22.47,97.61,72.01,21.68,73.04,78.59,11.26,95.76,30.67,15.91,81.23,28.79,3.53,53.13,59.78,15.46,74.85,26.13,20.97,40.74
F00000OUPQ,83.27,76.5,96.93,10.86,4,26.07,93.35,14.02,97.54,77.09,15.97,82.29,78.44,5.16,78.48,46.9,19.33,88.91,35.4,17.13,46.53
F00000U3N9,21.92,7.41,39.49,60.77,39.03,82.63,88.07,5.27,92.74,68.31,25.66,71.03,79.01,31.9,94.82,80.57,30.84,93.85,66.3,53.87,70.06
F0000100NM,21.92,7.41,39.49,60.77,39.03,82.63,88.07,5.27,92.74,68.31,25.66,71.03,79.01,31.9,94.82,80.57,30.84,93.85,66.3,53.87,70.06
F00000YF5K,60.96,4.98,60.96,82.39,25.38,91.4,70.69,2.98,91.44,19.92,2.3,25.43,6.28,4.14,22.45,71.05,20.99,89.13,7.53,6.74,10.34
F00000YF5L,60.96,4.98,60.96,82.39,25.38,91.4,70.69,2.98,91.44,19.92,2.3,25.43,6.28,4.14,22.45,71.05,20.99,89.13,7.53,6.74,10.34
F00000YF5M,60.96,4.98,60.96,82.39,25.38,91.4,70.69,2.98,91.44,19.92,2.3,25.43,6.28,4.14,22.45,71.05,20.99,89.13,7.53,6.74,10.34
F00000P2FS,19.11,11.8,24.41,71.21,52.85,77.23,63.19,9.71,87.33,26.05,15.66,42.8,23.06,9.1,50.22,68.81,46.81,95.32,19.76,17.91,26.9
F00000P2FT,19.11,11.8,24.41,71.21,52.85,77.23,63.19,9.71,87.33,26.05,15.66,42.8,23.06,9.1,50.22,68.81,46.81,95.32,19.76,17.91,26.9
F00000P2FU,19.11,11.8,24.41,71.21,52.85,77.23,63.19,9.71,87.33,26.05,15.66,42.8,23.06,9.1,50.22,68.81,46.81,95.32,19.76,17.91,26.9
F00000V321,19.11,11.8,24.41,71.21,52.85,77.23,63.19,9.71,87.33,26.05,15.66,42.8,23.06,9.1,50.22,68.81,46.81,95.32,19.76,17.91,26.9
