SecId,company_1,percent_1,company_2,percent_2,company_3,percent_3,company_4,percent_4,company_5,percent_5,company_6,percent_6,company_7,percent_7,company_8,percent_8,company_9,percent_9,company_10,percent_10
F0GBR0602H,Unilever PLC,5.54,AstraZeneca PLC,5.17,HSBC Holdings PLC,4.75,Diageo PLC,3.84,Rio Tinto PLC,3.4,GlaxoSmithKline PLC,3.4,British American Tobacco PLC,3.14,BP PLC,3.1,Royal Dutch Shell PLC Class A,2.76,,
F0GBR04RQ2,Unilever PLC,4.67,AstraZeneca PLC,4.35,HSBC Holdings PLC,4,Diageo PLC,3.23,GlaxoSmithKline PLC,2.87,Rio Tinto PLC,2.87,British American Tobacco PLC,2.65,BP PLC,2.61,Royal Dutch Shell PLC Class A,2.45,Royal Dutch Shell PLC B,2.08
F0GBR04D9J,Royal Dutch Shell PLC Class A,4.47,AstraZeneca PLC,4.02,Rio Tinto PLC,3.82,BHP Group PLC,3.33,BP PLC,3.33,Anglo American PLC,3.11,Lloyds Banking Group PLC,3.06,HSBC Holdings PLC,2.95,Ashtead Group PLC,2.9,Unilever PLC,2.41
F000000OD2,Royal Dutch Shell PLC Class A,4.47,AstraZeneca PLC,4.02,Rio Tinto PLC,3.82,BHP Group PLC,3.33,BP PLC,3.33,Anglo American PLC,3.11,Lloyds Banking Group PLC,3.06,HSBC Holdings PLC,2.95,Ashtead Group PLC,2.9,Unilever PLC,2.41
F00000OYYE,Royal Dutch Shell PLC Class A,4.47,AstraZeneca PLC,4.02,Rio Tinto PLC,3.82,BHP Group PLC,3.33,BP PLC,3.33,Anglo American PLC,3.11,Lloyds Banking Group PLC,3.06,HSBC Holdings PLC,2.95,Ashtead Group PLC,2.9,Unilever PLC,2.41
F00000LYF6,AstraZeneca PLC,4.39,Unilever PLC,4.39,HSBC Holdings PLC,3.58,Rio Tinto PLC,2.86,Diageo PLC,2.78,GlaxoSmithKline PLC,2.75,British American Tobacco PLC,2.72,BP PLC,2.57,,,,
F00000ZW9X,AstraZeneca PLC,4.39,Unilever PLC,4.39,HSBC Holdings PLC,3.58,Rio Tinto PLC,2.86,Diageo PLC,2.78,GlaxoSmithKline PLC,2.75,British American Tobacco PLC,2.72,BP PLC,2.57,,,,
F0000102YE,BHP Group PLC,3.59,Rio Tinto PLC,3.58,BT Group PLC,3.58,Imperial Brands PLC,3.43,Unilever PLC,3.36,Next PLC,2.8,Phoenix Group Holdings PLC,2.73,Prudential PLC,2.72,Barclays PLC,2.7,,
F00000MAI0,BHP Group PLC,3.59,Rio Tinto PLC,3.58,BT Group PLC,3.58,Imperial Brands PLC,3.43,Unilever PLC,3.36,Next PLC,2.8,Phoenix Group Holdings PLC,2.73,Prudential PLC,2.72,Barclays PLC,2.7,,
F00000MAHY,BHP Group PLC,3.59,Rio Tinto PLC,3.58,BT Group PLC,3.58,Imperial Brands PLC,3.43,Unilever PLC,3.36,Next PLC,2.8,Phoenix Group Holdings PLC,2.73,Prudential PLC,2.72,Barclays PLC,2.7,,
F00000MA49,BHP Group PLC,3.59,Rio Tinto PLC,3.58,BT Group PLC,3.58,Imperial Brands PLC,3.43,Unilever PLC,3.36,Next PLC,2.8,Phoenix Group Holdings PLC,2.73,Prudential PLC,2.72,Barclays PLC,2.7,,
F00000QTM9,Unilever PLC,4.51,AstraZeneca PLC,4.21,HSBC Holdings PLC,3.87,Diageo PLC,3.13,Rio Tinto PLC,2.77,GlaxoSmithKline PLC,2.77,British American Tobacco PLC,2.53,BP PLC,2.52,Royal Dutch Shell PLC Class A,2.36,Royal Dutch Shell PLC B,2.02
F000002KDL,Royal Dutch Shell PLC B,4.37,Diageo PLC,3.51,Rio Tinto PLC,3.38,HSBC Holdings PLC,2.94,Unilever PLC,2.69,BHP Group PLC,2.5,Anglo American PLC,2.26,AstraZeneca PLC,2.24,Barclays PLC,1.92,,
F00000P00B,Royal Dutch Shell PLC B,4.37,Diageo PLC,3.51,Rio Tinto PLC,3.38,HSBC Holdings PLC,2.94,Unilever PLC,2.69,BHP Group PLC,2.5,Anglo American PLC,2.26,AstraZeneca PLC,2.24,Barclays PLC,1.92,,
F00000OS9Z,Royal Dutch Shell PLC B,4.37,Diageo PLC,3.51,Rio Tinto PLC,3.38,HSBC Holdings PLC,2.94,Unilever PLC,2.69,BHP Group PLC,2.5,Anglo American PLC,2.26,AstraZeneca PLC,2.24,Barclays PLC,1.92,,
F00000WF7I,Rio Tinto PLC,4.65,Royal Dutch Shell PLC B,4.56,AstraZeneca PLC,4.39,GlaxoSmithKline PLC,3.27,Barclays PLC,3.26,OSB Group PLC,3.11,BP PLC,3.07,British American Tobacco PLC,2.87,Computacenter PLC,2.73,Unilever PLC,2.7
F00000WF7E,Rio Tinto PLC,4.65,Royal Dutch Shell PLC B,4.56,AstraZeneca PLC,4.39,GlaxoSmithKline PLC,3.27,Barclays PLC,3.26,OSB Group PLC,3.11,BP PLC,3.07,British American Tobacco PLC,2.87,Computacenter PLC,2.73,Unilever PLC,2.7
F00000WB5V,AstraZeneca PLC,5.22,Unilever PLC,3.48,Rio Tinto PLC,3.31,Royal Dutch Shell PLC B,2.91,BP PLC,2.78,Prudential PLC,2.74,Anglo American PLC,2.65,HSBC Holdings PLC,2.58,Royal Dutch Shell PLC Class A,2.39,,
F00000WB5X,AstraZeneca PLC,5.22,Unilever PLC,3.48,Rio Tinto PLC,3.31,Royal Dutch Shell PLC B,2.91,BP PLC,2.78,Prudential PLC,2.74,Anglo American PLC,2.65,HSBC Holdings PLC,2.58,Royal Dutch Shell PLC Class A,2.39,,
F00000WF4U,AstraZeneca PLC,5.22,Unilever PLC,3.48,Rio Tinto PLC,3.31,Royal Dutch Shell PLC B,2.91,BP PLC,2.78,Prudential PLC,2.74,Anglo American PLC,2.65,HSBC Holdings PLC,2.58,Royal Dutch Shell PLC Class A,2.39,,
F0GBR04S54,Royal Dutch Shell PLC B,4.58,HSBC Holdings PLC,4.15,GlaxoSmithKline PLC,3.01,Rio Tinto PLC,2.98,BP PLC,2.74,BHP Group PLC,2.22,Unilever PLC,2.11,Prudential PLC,2.04,Anglo American PLC,1.98,,
F00000Q4AV,Royal Dutch Shell PLC B,4.58,HSBC Holdings PLC,4.15,GlaxoSmithKline PLC,3.01,Rio Tinto PLC,2.98,BP PLC,2.74,BHP Group PLC,2.22,Unilever PLC,2.11,Prudential PLC,2.04,Anglo American PLC,1.98,,
F00000OQRH,Royal Dutch Shell PLC B,4.58,HSBC Holdings PLC,4.15,GlaxoSmithKline PLC,3.01,Rio Tinto PLC,2.98,BP PLC,2.74,BHP Group PLC,2.22,Unilever PLC,2.11,Prudential PLC,2.04,Anglo American PLC,1.98,,
F000000PXG,Royal Dutch Shell PLC B,4.58,HSBC Holdings PLC,4.15,GlaxoSmithKline PLC,3.01,Rio Tinto PLC,2.98,BP PLC,2.74,BHP Group PLC,2.22,Unilever PLC,2.11,Prudential PLC,2.04,Anglo American PLC,1.98,,
F00000ZX12,AIB Group PLC,4.73,BP PLC,3.61,WPP PLC,3.49,Standard Chartered PLC,3.38,Nokia Oyj,3.37,Harley-Davidson Inc,3.23,Aviva PLC,3.1,H&R Block Inc,3.07,Pearson PLC,2.99,The Western Union Co,2.94
F00000Y61R,AIB Group PLC,4.73,BP PLC,3.61,WPP PLC,3.49,Standard Chartered PLC,3.38,Nokia Oyj,3.37,Harley-Davidson Inc,3.23,Aviva PLC,3.1,H&R Block Inc,3.07,Pearson PLC,2.99,The Western Union Co,2.94
F00000V18M,AIB Group PLC,4.73,BP PLC,3.61,WPP PLC,3.49,Standard Chartered PLC,3.38,Nokia Oyj,3.37,Harley-Davidson Inc,3.23,Aviva PLC,3.1,H&R Block Inc,3.07,Pearson PLC,2.99,The Western Union Co,2.94
F00000ONVN,AIB Group PLC,4.73,BP PLC,3.61,WPP PLC,3.49,Standard Chartered PLC,3.38,Nokia Oyj,3.37,Harley-Davidson Inc,3.23,Aviva PLC,3.1,H&R Block Inc,3.07,Pearson PLC,2.99,The Western Union Co,2.94
F0000040Q9,AIB Group PLC,4.73,BP PLC,3.61,WPP PLC,3.49,Standard Chartered PLC,3.38,Nokia Oyj,3.37,Harley-Davidson Inc,3.23,Aviva PLC,3.1,H&R Block Inc,3.07,Pearson PLC,2.99,The Western Union Co,2.94
F0000040QB,AIB Group PLC,4.73,BP PLC,3.61,WPP PLC,3.49,Standard Chartered PLC,3.38,Nokia Oyj,3.37,Harley-Davidson Inc,3.23,Aviva PLC,3.1,H&R Block Inc,3.07,Pearson PLC,2.99,The Western Union Co,2.94
F0000108X4,AIB Group PLC,4.68,BP PLC,3.89,Standard Chartered PLC,3.53,WPP PLC,3.39,Nokia Oyj,3.37,Aviva PLC,3.18,Harley-Davidson Inc,3.17,H&R Block Inc,2.98,Kingfisher PLC,2.97,Barrick Gold Corp,2.78
F0000150T8,AIB Group PLC,4.68,BP PLC,3.89,Standard Chartered PLC,3.53,WPP PLC,3.39,Nokia Oyj,3.37,Aviva PLC,3.18,Harley-Davidson Inc,3.17,H&R Block Inc,2.98,Kingfisher PLC,2.97,Barrick Gold Corp,2.78
F0000108X2,AIB Group PLC,4.68,BP PLC,3.89,Standard Chartered PLC,3.53,WPP PLC,3.39,Nokia Oyj,3.37,Aviva PLC,3.18,Harley-Davidson Inc,3.17,H&R Block Inc,2.98,Kingfisher PLC,2.97,Barrick Gold Corp,2.78
F0000108X6,AIB Group PLC,4.68,BP PLC,3.89,Standard Chartered PLC,3.53,WPP PLC,3.39,Nokia Oyj,3.37,Aviva PLC,3.18,Harley-Davidson Inc,3.17,H&R Block Inc,2.98,Kingfisher PLC,2.97,Barrick Gold Corp,2.78
F0000150TA,BP PLC,3.91,Drax Group PLC,3.87,Glencore PLC,3.84,Barclays PLC,3.63,GlaxoSmithKline PLC,3.48,Rio Tinto PLC,3.45,Diversified Energy Co PLC,3.15,Imperial Brands PLC,3.09,Royal Dutch Shell PLC B,3,Whitbread PLC,2.78
F000010G0B,BP PLC,3.91,Drax Group PLC,3.87,Glencore PLC,3.84,Barclays PLC,3.63,GlaxoSmithKline PLC,3.48,Rio Tinto PLC,3.45,Diversified Energy Co PLC,3.15,Imperial Brands PLC,3.09,Royal Dutch Shell PLC B,3,Whitbread PLC,2.78
F00000MWK3,BP PLC,3.91,Drax Group PLC,3.87,Glencore PLC,3.84,Barclays PLC,3.63,GlaxoSmithKline PLC,3.48,Rio Tinto PLC,3.45,Diversified Energy Co PLC,3.15,Imperial Brands PLC,3.09,Royal Dutch Shell PLC B,3,Whitbread PLC,2.78
F00000MWK7,Aviva PLC,5.6,BP PLC,5.37,BT Group PLC,5.29,Kingfisher PLC,5.12,WPP PLC,4.66,Standard Chartered PLC,4.61,GlaxoSmithKline PLC,4.57,Imperial Brands PLC,4.22,NatWest Group PLC,4.02,Vodafone Group PLC,3.73
F0000151EF,Aviva PLC,5.6,BP PLC,5.37,BT Group PLC,5.29,Kingfisher PLC,5.12,WPP PLC,4.66,Standard Chartered PLC,4.61,GlaxoSmithKline PLC,4.57,Imperial Brands PLC,4.22,NatWest Group PLC,4.02,Vodafone Group PLC,3.73
F0000109A5,Aviva PLC,5.6,BP PLC,5.37,BT Group PLC,5.29,Kingfisher PLC,5.12,WPP PLC,4.66,Standard Chartered PLC,4.61,GlaxoSmithKline PLC,4.57,Imperial Brands PLC,4.22,NatWest Group PLC,4.02,Vodafone Group PLC,3.73
F00000VT9Y,Aviva PLC,5.6,BP PLC,5.37,BT Group PLC,5.29,Kingfisher PLC,5.12,WPP PLC,4.66,Standard Chartered PLC,4.61,GlaxoSmithKline PLC,4.57,Imperial Brands PLC,4.22,NatWest Group PLC,4.02,Vodafone Group PLC,3.73
F00000OSWI,Aviva PLC,4.72,Barclays PLC,4.29,GlaxoSmithKline PLC,4.18,Vodafone Group PLC,4.15,RELX PLC,4.08,AstraZeneca PLC,3.48,Prudential PLC,3.45,Lloyds Banking Group PLC,3.25,Ferguson PLC,3.22,HSBC Holdings PLC,3.13
F0000150TZ,Aviva PLC,4.72,Barclays PLC,4.29,GlaxoSmithKline PLC,4.18,Vodafone Group PLC,4.15,RELX PLC,4.08,AstraZeneca PLC,3.48,Prudential PLC,3.45,Lloyds Banking Group PLC,3.25,Ferguson PLC,3.22,HSBC Holdings PLC,3.13
F0GBR04C3X,Aviva PLC,4.72,Barclays PLC,4.29,GlaxoSmithKline PLC,4.18,Vodafone Group PLC,4.15,RELX PLC,4.08,AstraZeneca PLC,3.48,Prudential PLC,3.45,Lloyds Banking Group PLC,3.25,Ferguson PLC,3.22,HSBC Holdings PLC,3.13
F00000QQTC,Entain PLC,5.33,Barclays PLC,5.08,Drax Group PLC,4.6,Lloyds Banking Group PLC,4.51,Whitbread PLC,4.38,Rio Tinto PLC,4.31,SSP Group PLC,3.9,AstraZeneca PLC,3.89,St James's Place PLC,3.85,Weir Group PLC,3.64
F00000QQTE,Entain PLC,5.33,Barclays PLC,5.08,Drax Group PLC,4.6,Lloyds Banking Group PLC,4.51,Whitbread PLC,4.38,Rio Tinto PLC,4.31,SSP Group PLC,3.9,AstraZeneca PLC,3.89,St James's Place PLC,3.85,Weir Group PLC,3.64
F00000QQTD,Entain PLC,5.33,Barclays PLC,5.08,Drax Group PLC,4.6,Lloyds Banking Group PLC,4.51,Whitbread PLC,4.38,Rio Tinto PLC,4.31,SSP Group PLC,3.9,AstraZeneca PLC,3.89,St James's Place PLC,3.85,Weir Group PLC,3.64
F00000OZTY,Unilever PLC,4.51,AstraZeneca PLC,4.21,HSBC Holdings PLC,3.87,Diageo PLC,3.13,Rio Tinto PLC,2.77,GlaxoSmithKline PLC,2.77,British American Tobacco PLC,2.53,BP PLC,2.52,Royal Dutch Shell PLC Class A,2.36,Royal Dutch Shell PLC B,2.02
F0000102YI,Unilever PLC,4.51,AstraZeneca PLC,4.21,HSBC Holdings PLC,3.87,Diageo PLC,3.13,Rio Tinto PLC,2.77,GlaxoSmithKline PLC,2.77,British American Tobacco PLC,2.53,BP PLC,2.52,Royal Dutch Shell PLC Class A,2.36,Royal Dutch Shell PLC B,2.02
F0GBR06HX1,Unilever PLC,4.51,AstraZeneca PLC,4.21,HSBC Holdings PLC,3.87,Diageo PLC,3.13,Rio Tinto PLC,2.77,GlaxoSmithKline PLC,2.77,British American Tobacco PLC,2.53,BP PLC,2.52,Royal Dutch Shell PLC Class A,2.36,Royal Dutch Shell PLC B,2.02
F0GBR04C2Y,Unilever PLC,4.51,AstraZeneca PLC,4.21,HSBC Holdings PLC,3.87,Diageo PLC,3.13,Rio Tinto PLC,2.77,GlaxoSmithKline PLC,2.77,British American Tobacco PLC,2.53,BP PLC,2.52,Royal Dutch Shell PLC Class A,2.36,Royal Dutch Shell PLC B,2.02
F00000U46L,Electrocomponents PLC,1.54,Howden Joinery Group PLC,1.42,Royal Mail PLC,1.39,ITV PLC,1.37,Bellway PLC,1.36,Pennon Group PLC,1.32,IMI PLC,1.31,Dechra Pharmaceuticals PLC,1.29,Direct Line Insurance Group PLC,1.2,,
F00000U3Y2,AstraZeneca PLC,5.39,Unilever PLC,4.92,Diageo PLC,4.29,Royal Dutch Shell PLC B,4.04,British American Tobacco PLC,3.82,GlaxoSmithKline PLC,3.72,BP PLC,3.53,Spirax-Sarco Engineering PLC,2.57,Reckitt Benckiser Group PLC,2.55,,
F0GBR04GTH,Diageo PLC,3.22,Unilever PLC,3.19,GlaxoSmithKline PLC,3.12,AstraZeneca PLC,3.11,BP PLC,3.1,Visa Inc Class A,3.08,RELX PLC,3.07,Mastercard Inc A,3.06,BAE Systems PLC,3.05,,
F00000P5TW,iShares UK Equity Index (UK) L Acc,11.59,Artemis Income I Acc,11.57,LF Lindsell Train UK Equity Acc,10.99,iShares Mid Cap UK Equity Idx (UK) L Acc,10.81,TB Evenlode Income C Acc,10.67,iShares MSCI UK Small Cap ETF GBP Acc,9.88,JOHCM UK Dynamic Y GBP Acc,9.63,LF Majedie UK Equity X Acc,9.4,iShares 100 UK Equity Index (UK) L Acc,8.74,JOHCM UK Equity Income Y GBP Acc,6.07
F0GBR04MZL,iShares UK Equity Index (UK) L Acc,11.59,Artemis Income I Acc,11.57,LF Lindsell Train UK Equity Acc,10.99,iShares Mid Cap UK Equity Idx (UK) L Acc,10.81,TB Evenlode Income C Acc,10.67,iShares MSCI UK Small Cap ETF GBP Acc,9.88,JOHCM UK Dynamic Y GBP Acc,9.63,LF Majedie UK Equity X Acc,9.4,iShares 100 UK Equity Index (UK) L Acc,8.74,JOHCM UK Equity Income Y GBP Acc,6.07
F00000SK3U,iShares UK Equity Index (UK) L Acc,11.59,Artemis Income I Acc,11.57,LF Lindsell Train UK Equity Acc,10.99,iShares Mid Cap UK Equity Idx (UK) L Acc,10.81,TB Evenlode Income C Acc,10.67,iShares MSCI UK Small Cap ETF GBP Acc,9.88,JOHCM UK Dynamic Y GBP Acc,9.63,LF Majedie UK Equity X Acc,9.4,iShares 100 UK Equity Index (UK) L Acc,8.74,JOHCM UK Equity Income Y GBP Acc,6.07
F0GBR06HWQ,Countryside Properties PLC,3.57,Softcat PLC,3.45,GlaxoSmithKline PLC,3.24,Intertek Group PLC,3.22,Prudential PLC,3.15,National Express Group PLC,3.14,Smurfit Kappa Group PLC,3.05,London Stock Exchange Group PLC,2.99,,,,
F00000P7AC,Countryside Properties PLC,4.26,National Express Group PLC,4.16,Prudential PLC,4,Legal & General Group PLC,3.72,Smurfit Kappa Group PLC,3.7,Paragon Banking Group PLC,3.65,Softcat PLC,3.65,Learning Technologies Group PLC,3.55,Treatt PLC,3.5,Intertek Group PLC,3.38
F0GBR04S8U,Rio Tinto PLC,5.36,BP PLC,4.91,British American Tobacco PLC,4.77,Imperial Brands PLC,4.04,AstraZeneca PLC,3.81,GlaxoSmithKline PLC,3.66,Lloyds Banking Group PLC,3.09,Entain PLC,3.05,Vodafone Group PLC,2.59,National Grid PLC,2.58
F00000OO5L,Rio Tinto PLC,5.36,BP PLC,4.91,British American Tobacco PLC,4.77,Imperial Brands PLC,4.04,AstraZeneca PLC,3.81,GlaxoSmithKline PLC,3.66,Lloyds Banking Group PLC,3.09,Entain PLC,3.05,Vodafone Group PLC,2.59,National Grid PLC,2.58
F00000OO5M,Rio Tinto PLC,5.36,BP PLC,4.91,British American Tobacco PLC,4.77,Imperial Brands PLC,4.04,AstraZeneca PLC,3.81,GlaxoSmithKline PLC,3.66,Lloyds Banking Group PLC,3.09,Entain PLC,3.05,Vodafone Group PLC,2.59,National Grid PLC,2.58
F0GBR04JJG,Rio Tinto PLC,5.36,BP PLC,4.91,British American Tobacco PLC,4.77,Imperial Brands PLC,4.04,AstraZeneca PLC,3.81,GlaxoSmithKline PLC,3.66,Lloyds Banking Group PLC,3.09,Entain PLC,3.05,Vodafone Group PLC,2.59,National Grid PLC,2.58
F0GBR04GHM,Rio Tinto PLC,5.06,BP PLC,4.65,AstraZeneca PLC,3.9,GlaxoSmithKline PLC,3.89,Vodafone Group PLC,2.97,National Grid PLC,2.8,HSBC Holdings PLC,2.37,SSE PLC,2.3,Aviva PLC,2.28,Reach PLC,2.16
F0GBR04S95,BP PLC,5.99,HSBC Holdings PLC,5.01,Kenmare Resources PLC,4.85,Oxford BioMedica PLC,4.63,Rio Tinto PLC,4.08,Lloyds Banking Group PLC,3.79,First Quantum Minerals Ltd,3.54,Mesoblast Ltd,3.26,National Grid PLC,3.14,Smurfit Kappa Group PLC,2.66
F000005JRK,BP PLC,5.99,HSBC Holdings PLC,5.01,Kenmare Resources PLC,4.85,Oxford BioMedica PLC,4.63,Rio Tinto PLC,4.08,Lloyds Banking Group PLC,3.79,First Quantum Minerals Ltd,3.54,Mesoblast Ltd,3.26,National Grid PLC,3.14,Smurfit Kappa Group PLC,2.66
F000013D2J,BP PLC,5.99,HSBC Holdings PLC,5.01,Kenmare Resources PLC,4.85,Oxford BioMedica PLC,4.63,Rio Tinto PLC,4.08,Lloyds Banking Group PLC,3.79,First Quantum Minerals Ltd,3.54,Mesoblast Ltd,3.26,National Grid PLC,3.14,Smurfit Kappa Group PLC,2.66
F00000OO8B,BP PLC,5.99,HSBC Holdings PLC,5.01,Kenmare Resources PLC,4.85,Oxford BioMedica PLC,4.63,Rio Tinto PLC,4.08,Lloyds Banking Group PLC,3.79,First Quantum Minerals Ltd,3.54,Mesoblast Ltd,3.26,National Grid PLC,3.14,Smurfit Kappa Group PLC,2.66
F0GBR04JI4,BP PLC,5.99,HSBC Holdings PLC,5.01,Kenmare Resources PLC,4.85,Oxford BioMedica PLC,4.63,Rio Tinto PLC,4.08,Lloyds Banking Group PLC,3.79,First Quantum Minerals Ltd,3.54,Mesoblast Ltd,3.26,National Grid PLC,3.14,Smurfit Kappa Group PLC,2.66
F0GBR04S97,Tyman PLC,3.07,Alpha Financial Markets Consulting PLC Ordinary Shares,3.01,Kin and Carta PLC,2.6,EMIS Group PLC,2.28,TT Electronics PLC,2.26,Genuit Group PLC,2.21,Hill & Smith Holdings PLC,2.17,Ultra Electronics Holdings PLC,2.15,RWS Holdings PLC,2.14,Helical PLC,2.1
F00000OO8F,Tyman PLC,3.07,Alpha Financial Markets Consulting PLC Ordinary Shares,3.01,Kin and Carta PLC,2.6,EMIS Group PLC,2.28,TT Electronics PLC,2.26,Genuit Group PLC,2.21,Hill & Smith Holdings PLC,2.17,Ultra Electronics Holdings PLC,2.15,RWS Holdings PLC,2.14,Helical PLC,2.1
F0GBR04JO9,Tyman PLC,3.07,Alpha Financial Markets Consulting PLC Ordinary Shares,3.01,Kin and Carta PLC,2.6,EMIS Group PLC,2.28,TT Electronics PLC,2.26,Genuit Group PLC,2.21,Hill & Smith Holdings PLC,2.17,Ultra Electronics Holdings PLC,2.15,RWS Holdings PLC,2.14,Helical PLC,2.1
F0GBR04S98,AstraZeneca PLC,6.86,Unilever PLC,4.83,Reckitt Benckiser Group PLC,3.57,London Stock Exchange Group PLC,3.21,Experian PLC,3.13,Ashtead Group PLC,2.94,Clarkson PLC,2.57,St James's Place PLC,2.48,Hollywood Bowl Group PLC,2.43,,
F00000OO8L,AstraZeneca PLC,6.86,Unilever PLC,4.83,Reckitt Benckiser Group PLC,3.57,London Stock Exchange Group PLC,3.21,Experian PLC,3.13,Ashtead Group PLC,2.94,Clarkson PLC,2.57,St James's Place PLC,2.48,Hollywood Bowl Group PLC,2.43,,
F0GBR04JLW,AstraZeneca PLC,6.86,Unilever PLC,4.83,Reckitt Benckiser Group PLC,3.57,London Stock Exchange Group PLC,3.21,Experian PLC,3.13,Ashtead Group PLC,2.94,Clarkson PLC,2.57,St James's Place PLC,2.48,Hollywood Bowl Group PLC,2.43,,
F00000VEBL,AstraZeneca PLC,3.73,Unilever PLC,3.5,Royal Dutch Shell PLC B,3.38,RELX PLC,3.26,Fevertree Drinks PLC,2.81,Electrocomponents PLC,2.65,Tesco PLC,2.61,NatWest Group PLC,2.59,,,,
F00000TULL,AstraZeneca PLC,3.73,Unilever PLC,3.5,Royal Dutch Shell PLC B,3.38,RELX PLC,3.26,Fevertree Drinks PLC,2.81,Electrocomponents PLC,2.65,Tesco PLC,2.61,NatWest Group PLC,2.59,,,,
F00000XY8K,AstraZeneca PLC,3.73,Unilever PLC,3.5,Royal Dutch Shell PLC B,3.38,RELX PLC,3.26,Fevertree Drinks PLC,2.81,Electrocomponents PLC,2.65,Tesco PLC,2.61,NatWest Group PLC,2.59,,,,
F00000VT25,Unilever PLC,6.3,British American Tobacco PLC,4.89,BAE Systems PLC,4.88,AstraZeneca PLC,4.78,RELX PLC,4.42,Direct Line Insurance Group PLC,4.2,Bellway PLC,4.15,Rio Tinto PLC,3.95,Reckitt Benckiser Group PLC,3.75,Essentra PLC,3.64
F0GBR06M5A,British American Tobacco PLC,4.34,Imperial Brands PLC,3.2,QinetiQ Group PLC,3.1,GlaxoSmithKline PLC,3.02,Royal Dutch Shell PLC B,2.84,Anglo American PLC,2.76,Morrison (Wm) Supermarkets PLC,2.51,Barclays PLC,2.46,Bellway PLC,2.41,Rio Tinto PLC,2.4
F0GBR04S8K,British American Tobacco PLC,4.34,Imperial Brands PLC,3.2,QinetiQ Group PLC,3.1,GlaxoSmithKline PLC,3.02,Royal Dutch Shell PLC B,2.84,Anglo American PLC,2.76,Morrison (Wm) Supermarkets PLC,2.51,Barclays PLC,2.46,Bellway PLC,2.41,Rio Tinto PLC,2.4
F00000QU2P,Royal Dutch Shell PLC B,4.16,BP PLC,3.94,Royal Dutch Shell PLC Class A,3.59,Anglo American PLC,3.2,British American Tobacco PLC,3.04,OSB Group PLC,2.92,Redrow PLC,2.92,QinetiQ Group PLC,2.79,Rio Tinto PLC,2.73,,
F0GBR050JO,Unilever PLC,5.4,AstraZeneca PLC,5.12,HSBC Holdings PLC,4.93,Rio Tinto PLC,3.91,Diageo PLC,3.7,Royal Dutch Shell PLC Class A,3.41,BP PLC,3.36,GlaxoSmithKline PLC,3.33,British American Tobacco PLC,3.24,Royal Dutch Shell PLC B,2.98
F00000NMF9,Polar Capital Holdings PLC,3.75,Intermediate Capital Group PLC,3.68,Big Yellow Group PLC,3.29,Vistry Group PLC,2.88,Strix Group PLC,2.85,Safestore Holdings PLC Ordinary Shares,2.73,Phoenix Group Holdings PLC,2.58,Telecom Plus PLC,2.41,Tate & Lyle PLC,2.22,,
F00000PBFB,Polar Capital Holdings PLC,3.75,Intermediate Capital Group PLC,3.68,Big Yellow Group PLC,3.29,Vistry Group PLC,2.88,Strix Group PLC,2.85,Safestore Holdings PLC Ordinary Shares,2.73,Phoenix Group Holdings PLC,2.58,Telecom Plus PLC,2.41,Tate & Lyle PLC,2.22,,
F00000O7XO,Drax Group PLC,5.42,BP PLC,4.06,Glencore PLC,3.91,St James's Place PLC,3.79,Barclays PLC,3.74,Diversified Energy Co PLC,3.69,GlaxoSmithKline PLC,3.41,Rio Tinto PLC,3.09,Imperial Brands PLC,3.07,Entain PLC,3.02
F0GBR04E51,Drax Group PLC,5.42,BP PLC,4.06,Glencore PLC,3.91,St James's Place PLC,3.79,Barclays PLC,3.74,Diversified Energy Co PLC,3.69,GlaxoSmithKline PLC,3.41,Rio Tinto PLC,3.09,Imperial Brands PLC,3.07,Entain PLC,3.02
F00000O7XM,Drax Group PLC,5.42,BP PLC,4.06,Glencore PLC,3.91,St James's Place PLC,3.79,Barclays PLC,3.74,Diversified Energy Co PLC,3.69,GlaxoSmithKline PLC,3.41,Rio Tinto PLC,3.09,Imperial Brands PLC,3.07,Entain PLC,3.02
F00000T1N4,Drax Group PLC,5.42,BP PLC,4.06,Glencore PLC,3.91,St James's Place PLC,3.79,Barclays PLC,3.74,Diversified Energy Co PLC,3.69,GlaxoSmithKline PLC,3.41,Rio Tinto PLC,3.09,Imperial Brands PLC,3.07,Entain PLC,3.02
F00000SJSU,Drax Group PLC,5.42,BP PLC,4.06,Glencore PLC,3.91,St James's Place PLC,3.79,Barclays PLC,3.74,Diversified Energy Co PLC,3.69,GlaxoSmithKline PLC,3.41,Rio Tinto PLC,3.09,Imperial Brands PLC,3.07,Entain PLC,3.02
F0GBR04FI9,Treatt PLC,3.97,Diploma PLC,3.78,CVS Group PLC,3.27,Dechra Pharmaceuticals PLC,3.05,Ideagen PLC,2.94,Alphabet Inc A,2.72,Croda International PLC,2.58,Cranswick PLC,2.58,YouGov PLC,2.53,XP Power Ltd,2.46
F0GBR04CHR,AstraZeneca PLC,3.02,Royal Dutch Shell PLC B,2.81,Diageo PLC,2.77,Marlowe PLC,2.62,HSBC Holdings PLC,2.58,Lloyds Banking Group PLC,2.57,Rio Tinto PLC,2.25,Unilever PLC,2,HeiQ PLC Ordinary Shares,1.98,British American Tobacco PLC,1.95
